round,node,idle_ticks,busy_ticks
0,0,873,56
0,1,896,33
0,2,884,45
0,3,868,61
0,4,843,86
0,5,840,89
0,6,827,102
0,7,842,87
0,8,812,117
0,9,891,38
0,10,875,54
0,11,889,40
0,12,810,119
0,13,868,61
0,14,843,86
0,15,225,704
0,16,314,615
0,17,17,912
0,18,495,434
0,19,408,521
0,20,382,547
0,21,463,466
0,22,77,852
0,23,41,888
0,24,566,363
0,25,478,451
0,26,563,366
0,27,452,477
0,28,293,636
0,29,187,742
1,0,842,87
1,1,865,64
1,2,883,46
1,3,866,63
1,4,842,87
1,5,839,90
1,6,826,103
1,7,840,89
1,8,828,101
1,9,862,67
1,10,874,55
1,11,889,40
1,12,840,89
1,13,898,31
1,14,842,87
1,15,224,705
1,16,313,616
1,17,16,913
1,18,494,435
1,19,407,522
1,20,382,547
1,21,462,467
1,22,76,853
1,23,41,888
1,24,565,364
1,25,477,452
1,26,562,367
1,27,451,478
1,28,292,637
1,29,186,743
2,0,844,85
2,1,895,34
2,2,883,46
2,3,866,63
2,4,842,87
2,5,839,90
2,6,826,103
2,7,841,88
2,8,798,131
2,9,872,57
2,10,875,54
2,11,890,39
2,12,813,116
2,13,899,30
2,14,812,117
2,15,225,704
2,16,314,615
2,17,17,912
2,18,496,433
2,19,409,520
2,20,382,547
2,21,464,465
2,22,77,852
2,23,41,888
2,24,567,362
2,25,477,452
2,26,563,366
2,27,451,478
2,28,293,636
2,29,187,742
3,0,845,84
3,1,867,62
3,2,884,45
3,3,866,63
3,4,843,86
3,5,840,89
3,6,826,103
3,7,840,89
3,8,826,103
3,9,890,39
3,10,875,54
3,11,858,71
3,12,841,88
3,13,868,61
3,14,843,86
3,15,225,704
3,16,315,614
3,17,17,912
3,18,495,434
3,19,408,521
3,20,382,547
3,21,464,465
3,22,77,852
3,23,41,888
3,24,566,363
3,25,478,451
3,26,563,366
3,27,453,476
3,28,293,636
3,29,187,742
4,0,848,82
4,1,871,59
4,2,885,45
4,3,868,62
4,4,843,87
4,5,840,90
4,6,829,101
4,7,811,119
4,8,802,128
4,9,863,67
4,10,877,53
4,11,859,71
4,12,813,117
4,13,883,47
4,14,819,111
4,15,225,705
4,16,315,615
4,17,18,912
4,18,497,433
4,19,410,520
4,20,382,548
4,21,463,467
4,22,79,851
4,23,41,889
4,24,567,363
4,25,479,451
4,26,564,366
4,27,453,477
4,28,293,637
4,29,187,743
5,0,847,82
5,1,895,34
5,2,883,46
5,3,866,63
5,4,842,87
5,5,839,90
5,6,826,103
5,7,842,87
5,8,812,117
5,9,862,67
5,10,874,55
5,11,889,40
5,12,810,119
5,13,870,59
5,14,812,117
5,15,224,705
5,16,313,616
5,17,16,913
5,18,494,435
5,19,408,521
5,20,382,547
5,21,462,467
5,22,76,853
5,23,41,888
5,24,565,364
5,25,477,452
5,26,562,367
5,27,451,478
5,28,292,637
5,29,186,743
6,0,856,73
6,1,865,64
6,2,885,44
6,3,866,63
6,4,843,86
6,5,840,89
6,6,828,101
6,7,840,89
6,8,798,131
6,9,874,55
6,10,875,54
6,11,860,69
6,12,813,116
6,13,873,56
6,14,842,87
6,15,225,704
6,16,314,615
6,17,17,912
6,18,496,433
6,19,407,522
6,20,382,547
6,21,463,466
6,22,77,852
6,23,42,887
6,24,566,363
6,25,479,450
6,26,563,366
6,27,452,477
6,28,293,636
6,29,188,741
7,0,841,87
7,1,866,62
7,2,882,46
7,3,866,62
7,4,843,85
7,5,838,90
7,6,826,102
7,7,827,101
7,8,827,101
7,9,887,41
7,10,874,54
7,11,857,71
7,12,814,114
7,13,881,47
7,14,816,112
7,15,224,704
7,16,313,615
7,17,17,911
7,18,495,433
7,19,407,521
7,20,382,546
7,21,461,467
7,22,76,852
7,23,40,888
7,24,565,363
7,25,477,451
7,26,562,366
7,27,451,477
7,28,292,636
7,29,186,742
8,0,846,84
8,1,885,45
8,2,885,45
8,3,868,62
8,4,843,87
8,5,841,89
8,6,828,102
8,7,811,119
8,8,805,125
8,9,875,55
8,10,864,66
8,11,864,66
8,12,813,117
8,13,869,61
8,14,815,115
8,15,226,704
8,16,315,615
8,17,17,913
8,18,496,434
8,19,409,521
8,20,382,548
8,21,463,467
8,22,79,851
8,23,42,888
8,24,568,362
8,25,479,451
8,26,563,367
8,27,453,477
8,28,294,636
8,29,188,742
9,0,848,81
9,1,879,50
9,2,882,47
9,3,866,63
9,4,843,86
9,5,811,118
9,6,826,103
9,7,824,105
9,8,803,126
9,9,862,67
9,10,874,55
9,11,887,42
9,12,810,119
9,13,873,56
9,14,812,117
9,15,225,704
9,16,312,617
9,17,17,912
9,18,493,436
9,19,406,523
9,20,382,547
9,21,461,468
9,22,76,853
9,23,41,888
9,24,564,365
9,25,477,452
9,26,563,366
9,27,451,478
9,28,291,638
9,29,186,743
10,0,841,87
10,1,881,47
10,2,884,44
10,3,847,81
10,4,843,85
10,5,839,89
10,6,826,102
10,7,815,113
10,8,809,119
10,9,864,64
10,10,875,53
10,11,857,71
10,12,827,101
10,13,869,59
10,14,843,85
10,15,223,705
10,16,312,616
10,17,16,912
10,18,495,433
10,19,408,520
10,20,382,546
10,21,463,465
10,22,75,853
10,23,39,889
10,24,565,363
10,25,477,451
10,26,561,367
10,27,451,477
10,28,292,636
10,29,187,741
11,0,874,56
11,1,866,64
11,2,856,74
11,3,867,63
11,4,842,88
11,5,840,90
11,6,827,103
11,7,841,89
11,8,801,129
11,9,878,52
11,10,876,54
11,11,864,66
11,12,823,107
11,13,874,56
11,14,819,111
11,15,226,704
11,16,315,615
11,17,17,913
11,18,495,435
11,19,409,521
11,20,382,548
11,21,464,466
11,22,78,852
11,23,42,888
11,24,567,363
11,25,479,451
11,26,564,366
11,27,453,477
11,28,294,636
11,29,188,742
12,0,873,56
12,1,881,48
12,2,884,45
12,3,838,91
12,4,842,87
12,5,840,89
12,6,827,102
12,7,824,105
12,8,798,131
12,9,890,39
12,10,847,82
12,11,863,66
12,12,813,116
12,13,868,61
12,14,817,112
12,15,224,705
12,16,315,614
12,17,17,912
12,18,495,434
12,19,408,521
12,20,382,547
12,21,462,467
12,22,77,852
12,23,41,888
12,24,566,363
12,25,478,451
12,26,562,367
12,27,452,477
12,28,292,637
12,29,186,743
13,0,845,85
13,1,896,34
13,2,885,45
13,3,868,62
13,4,814,116
13,5,841,89
13,6,828,102
13,7,811,119
13,8,829,101
13,9,864,66
13,10,875,55
13,11,875,55
13,12,841,89
13,13,874,56
13,14,815,115
13,15,226,704
13,16,315,615
13,17,18,912
13,18,496,434
13,19,408,522
13,20,382,548
13,21,463,467
13,22,77,853
13,23,42,888
13,24,566,364
13,25,478,452
13,26,563,367
13,27,452,478
13,28,294,636
13,29,187,743
14,0,846,82
14,1,867,61
14,2,883,45
14,3,865,63
14,4,842,86
14,5,811,117
14,6,826,102
14,7,811,117
14,8,802,126
14,9,889,39
14,10,873,55
14,11,857,71
14,12,809,119
14,13,872,56
14,14,840,88
14,15,224,704
14,16,313,615
14,17,16,912
14,18,493,435
14,19,408,520
14,20,382,546
14,21,461,467
14,22,75,853
14,23,39,889
14,24,563,365
14,25,477,451
14,26,561,367
14,27,452,476
14,28,291,637
14,29,187,741
15,0,842,87
15,1,871,58
15,2,883,46
15,3,848,81
15,4,815,114
15,5,838,91
15,6,828,101
15,7,841,88
15,8,812,117
15,9,862,67
15,10,876,53
15,11,861,68
15,12,815,114
15,13,898,31
15,14,812,117
15,15,224,705
15,16,313,616
15,17,16,913
15,18,494,435
15,19,407,522
15,20,382,547
15,21,464,465
15,22,78,851
15,23,41,888
15,24,565,364
15,25,478,451
15,26,562,367
15,27,452,477
15,28,292,637
15,29,186,743
16,0,846,84
16,1,866,64
16,2,856,74
16,3,866,64
16,4,819,111
16,5,812,118
16,6,826,104
16,7,840,90
16,8,805,125
16,9,878,52
16,10,876,54
16,11,888,42
16,12,825,105
16,13,871,59
16,14,841,89
16,15,226,704
16,16,313,617
16,17,17,913
16,18,494,436
16,19,410,520
16,20,382,548
16,21,462,468
16,22,77,853
16,23,42,888
16,24,567,363
16,25,478,452
16,26,564,366
16,27,453,477
