round,src,dst,bytes,delay_ticks,src_mj,dst_mj,failed
0,0,8,246824,8,8037.499881,1148.214167,0
0,8,0,246824,8,1148.214167,8037.499881,0
0,0,13,246824,7,8037.499881,574.107024,0
0,13,0,246824,7,574.107024,8037.499881,0
0,1,8,246824,9,8037.499881,1148.214167,0
0,8,1,246824,9,1148.214167,8037.499881,0
0,1,13,246824,9,8037.499881,574.107024,0
0,13,1,246824,9,574.107024,8037.499881,0
0,2,8,246824,12,8037.499881,1148.214167,0
0,8,2,246824,12,1148.214167,8037.499881,0
0,2,13,246824,12,8037.499881,574.107024,0
0,13,2,246824,12,574.107024,8037.499881,0
0,3,12,246824,7,8037.499881,893.055437,0
0,12,3,246824,7,893.055437,8037.499881,0
0,3,13,246824,8,8037.499881,574.107024,0
0,13,3,246824,8,574.107024,8037.499881,0
0,4,8,246824,11,8037.499881,1148.214167,0
0,8,4,246824,11,1148.214167,8037.499881,0
0,4,13,246824,11,8037.499881,574.107024,0
0,13,4,246824,11,574.107024,8037.499881,0
0,5,8,246824,11,8037.499881,1148.214167,0
0,8,5,246824,11,1148.214167,8037.499881,0
0,5,13,246824,10,8037.499881,574.107024,0
0,13,5,246824,10,574.107024,8037.499881,0
0,6,8,246824,10,8037.499881,1148.214167,0
0,8,6,246824,10,1148.214167,8037.499881,0
0,6,13,246824,10,8037.499881,574.107024,0
0,13,6,246824,10,574.107024,8037.499881,0
0,7,12,246824,8,8037.499881,893.055437,0
0,12,7,246824,8,893.055437,8037.499881,0
0,7,13,246824,9,8037.499881,574.107024,0
0,13,7,246824,9,574.107024,8037.499881,0
0,8,9,246824,10,1148.214167,8037.499881,0
0,9,8,246824,10,8037.499881,1148.214167,0
0,8,10,246824,11,1148.214167,8037.499881,0
0,10,8,246824,11,8037.499881,1148.214167,0
0,8,11,246824,8,1148.214167,8037.499881,0
0,11,8,246824,8,8037.499881,1148.214167,0
0,8,12,246824,8,1148.214167,893.055437,0
