round,node,ul_bytes,dl_bytes,energy_mj
0,0,493648,493648,32149.999524
0,1,493648,493648,32149.999524
0,2,493648,493648,32149.999524
0,3,493648,493648,32149.999524
0,4,493648,493648,32149.999524
0,5,493648,493648,32149.999524
0,6,493648,493648,32149.999524
0,7,493648,493648,32149.999524
0,8,3455536,3455536,32149.996667
0,9,493648,493648,32149.999524
0,10,493648,493648,32149.999524
0,11,493648,493648,32149.999524
0,12,4442832,4442832,32149.995715
0,13,6911072,6911072,32149.993334
0,14,493648,493648,32149.999524
0,15,493648,493648,32149.999524
0,16,493648,493648,32149.999524
0,17,493648,493648,32149.999524
0,18,493648,493648,32149.999524
0,19,493648,493648,32149.999524
0,20,493648,493648,32149.999524
0,21,493648,493648,32149.999524
0,22,493648,493648,32149.999524
0,23,493648,493648,32149.999524
0,24,493648,493648,32149.999524
0,25,493648,493648,32149.999524
0,26,493648,493648,32149.999524
0,27,493648,493648,32149.999524
0,28,493648,493648,32149.999524
0,29,493648,493648,32149.999524
1,0,1727768,1727768,32149.998334
1,1,6664248,6664248,32149.993572
1,2,493648,493648,32149.999524
1,3,493648,493648,32149.999524
1,4,493648,493648,32149.999524
1,5,493648,493648,32149.999524
1,6,493648,493648,32149.999524
1,7,740472,740472,32149.999286
1,8,493648,493648,32149.999524
1,9,6170600,6170600,32149.994048
1,10,493648,493648,32149.999524
1,11,493648,493648,32149.999524
1,12,493648,493648,32149.999524
1,13,493648,493648,32149.999524
1,14,493648,493648,32149.999524
1,15,493648,493648,32149.999524
1,16,493648,493648,32149.999524
1,17,493648,493648,32149.999524
1,18,493648,493648,32149.999524
1,19,493648,493648,32149.999524
1,20,493648,493648,32149.999524
1,21,493648,493648,32149.999524
1,22,493648,493648,32149.999524
1,23,493648,493648,32149.999524
1,24,493648,493648,32149.999524
1,25,493648,493648,32149.999524
1,26,493648,493648,32149.999524
1,27,493648,493648,32149.999524
1,28,493648,493648,32149.999524
1,29,493648,493648,32149.999524
2,0,5183304,5183304,32149.995001
2,1,987296,987296,32149.999048
2,2,493648,493648,32149.999524
2,3,493648,493648,32149.999524
2,4,493648,493648,32149.999524
2,5,493648,493648,32149.999524
2,6,493648,493648,32149.999524
2,7,493648,493648,32149.999524
2,8,3208712,3208712,32149.996905
2,9,2221416,2221416,32149.997857
2,10,493648,493648,32149.999524
2,11,493648,493648,32149.999524
2,12,3208712,3208712,32149.996905
2,13,493648,493648,32149.999524
2,14,1480944,1480944,32149.998572
2,15,493648,493648,32149.999524
2,16,493648,493648,32149.999524
2,17,493648,493648,32149.999524
2,18,493648,493648,32149.999524
2,19,493648,493648,32149.999524
2,20,493648,493648,32149.999524
2,21,493648,493648,32149.999524
2,22,493648,493648,32149.999524
2,23,493648,493648,32149.999524
2,24,493648,493648,32149.999524
2,25,493648,493648,32149.999524
2,26,493648,493648,32149.999524
2,27,493648,493648,32149.999524
2,28,493648,493648,32149.999524
2,29,493648,493648,32149.999524
3,0,3702360,3702360,32149.996429
3,1,4442832,4442832,32149.995715
3,2,493648,493648,32149.999524
3,3,493648,493648,32149.999524
3,4,493648,493648,32149.999524
3,5,493648,493648,32149.999524
3,6,493648,493648,32149.999524
3,7,493648,493648,32149.999524
3,8,1234120,1234120,32149.998810
3,9,1234120,1234120,32149.998810
3,10,493648,493648,32149.999524
3,11,3455536,3455536,32149.996667
3,12,493648,493648,32149.999524
3,13,1727768,1727768,32149.998334
3,14,493648,493648,32149.999524
3,15,493648,493648,32149.999524
3,16,493648,493648,32149.999524
3,17,493648,493648,32149.999524
3,18,493648,493648,32149.999524
3,19,493648,493648,32149.999524
3,20,493648,493648,32149.999524
3,21,493648,493648,32149.999524
3,22,493648,493648,32149.999524
3,23,493648,493648,32149.999524
3,24,493648,493648,32149.999524
3,25,493648,493648,32149.999524
3,26,493648,493648,32149.999524
3,27,493648,493648,32149.999524
3,28,493648,493648,32149.999524
3,29,493648,493648,32149.999524
4,0,1974592,1974592,32166.664761
4,1,1974592,1974592,32166.664761
4,2,493648,493648,32166.666190
4,3,493648,493648,32166.666190
4,4,493648,493648,32166.666190
4,5,493648,493648,32166.666190
4,6,493648,493648,32166.666190
4,7,2468240,2468240,32166.664285
4,8,2221416,2221416,32166.664523
4,9,1974592,1974592,32166.664761
4,10,493648,493648,32166.666190
4,11,3702360,3702360,32166.663094
4,12,2221416,2221416,32166.664523
4,13,740472,740472,32166.665952
4,14,987296,987296,32166.665714
4,15,493648,493648,32166.666190
4,16,493648,493648,32166.666190
4,17,493648,493648,32166.666190
4,18,493648,493648,32166.666190
4,19,493648,493648,32166.666190
4,20,493648,493648,32166.666190
4,21,493648,493648,32166.666190
4,22,493648,493648,32166.666190
4,23,493648,493648,32166.666190
4,24,493648,493648,32166.666190
4,25,493648,493648,32166.666190
4,26,493648,493648,32166.666190
4,27,493648,493648,32166.666190
4,28,493648,493648,32166.666190
4,29,493648,493648,32166.666190
5,0,1480944,1480944,32149.998572
5,1,987296,987296,32149.999048
5,2,493648,493648,32149.999524
5,3,493648,493648,32149.999524
5,4,493648,493648,32149.999524
5,5,493648,493648,32149.999524
5,6,493648,493648,32149.999524
5,7,493648,493648,32149.999524
5,8,2468240,2468240,32149.997619
5,9,5430128,5430128,32149.994763
5,10,493648,493648,32149.999524
5,11,493648,493648,32149.999524
5,12,1727768,1727768,32149.998334
5,13,4442832,4442832,32149.995715
5,14,740472,740472,32149.999286
5,15,493648,493648,32149.999524
5,16,493648,493648,32149.999524
5,17,493648,493648,32149.999524
5,18,493648,493648,32149.999524
5,19,493648,493648,32149.999524
5,20,493648,493648,32149.999524
5,21,493648,493648,32149.999524
5,22,493648,493648,32149.999524
5,23,493648,493648,32149.999524
5,24,493648,493648,32149.999524
5,25,493648,493648,32149.999524
5,26,493648,493648,32149.999524
5,27,493648,493648,32149.999524
5,28,493648,493648,32149.999524
5,29,493648,493648,32149.999524
6,0,987296,987296,32149.999048
6,1,2221416,2221416,32149.997857
6,2,493648,493648,32149.999524
6,3,740472,740472,32149.999286
6,4,493648,493648,32149.999524
6,5,493648,493648,32149.999524
6,6,493648,493648,32149.999524
6,7,493648,493648,32149.999524
6,8,1727768,1727768,32149.998334
6,9,1480944,1480944,32149.998572
6,10,493648,493648,32149.999524
6,11,3949184,3949184,32149.996191
6,12,3455536,3455536,32149.996667
6,13,2221416,2221416,32149.997857
6,14,493648,493648,32149.999524
6,15,493648,493648,32149.999524
6,16,493648,493648,32149.999524
6,17,493648,493648,32149.999524
6,18,493648,493648,32149.999524
6,19,493648,493648,32149.999524
6,20,493648,493648,32149.999524
6,21,493648,493648,32149.999524
6,22,493648,493648,32149.999524
6,23,493648,493648,32149.999524
6,24,493648,493648,32149.999524
6,25,493648,493648,32149.999524
6,26,493648,493648,32149.999524
6,27,493648,493648,32149.999524
6,28,493648,493648,32149.999524
6,29,493648,493648,32149.999524
7,0,4196008,4196008,32133.329288
7,1,4442832,4442832,32133.329050
7,2,493648,493648,32133.332857
7,3,493648,493648,32133.332857
7,4,493648,493648,32133.332857
7,5,493648,493648,32133.332857
7,6,493648,493648,32133.332857
7,7,987296,987296,32133.332382
7,8,493648,493648,32133.332857
7,9,1727768,1727768,32133.331668
7,10,493648,493648,32133.332857
7,11,1234120,1234120,32133.332144
7,12,2715064,2715064,32133.330716
7,13,740472,740472,32133.332620
7,14,740472,740472,32133.332620
7,15,493648,493648,32133.332857
7,16,493648,493648,32133.332857
7,17,493648,493648,32133.332857
7,18,493648,493648,32133.332857
7,19,493648,493648,32133.332857
7,20,493648,493648,32133.332857
7,21,493648,493648,32133.332857
7,22,493648,493648,32133.332857
7,23,493648,493648,32133.332857
7,24,493648,493648,32133.332857
7,25,493648,493648,32133.332857
7,26,493648,493648,32133.332857
7,27,493648,493648,32133.332857
7,28,493648,493648,32133.332857
7,29,493648,493648,32133.332857
8,0,1234120,1234120,32166.665476
8,1,1234120,1234120,32166.665476
8,2,493648,493648,32166.666190
8,3,493648,493648,32166.666190
8,4,493648,493648,32166.666190
8,5,493648,493648,32166.666190
8,6,493648,493648,32166.666190
8,7,1974592,1974592,32166.664761
8,8,987296,987296,32166.665714
8,9,1480944,1480944,32166.665238
8,10,740472,740472,32166.665952
8,11,1234120,1234120,32166.665476
8,12,3455536,3455536,32166.663332
8,13,1727768,1727768,32166.664999
8,14,4196008,4196008,32166.662618
8,15,493648,493648,32166.666190
8,16,493648,493648,32166.666190
8,17,493648,493648,32166.666190
8,18,493648,493648,32166.666190
8,19,493648,493648,32166.666190
8,20,493648,493648,32166.666190
8,21,493648,493648,32166.666190
8,22,493648,493648,32166.666190
8,23,493648,493648,32166.666190
8,24,493648,493648,32166.666190
8,25,493648,493648,32166.666190
8,26,493648,493648,32166.666190
8,27,493648,493648,32166.666190
8,28,493648,493648,32166.666190
8,29,493648,493648,32166.666190
9,0,1480944,1480944,32149.998572
9,1,987296,987296,32149.999048
9,2,493648,493648,32149.999524
9,3,493648,493648,32149.999524
9,4,493648,493648,32149.999524
9,5,2468240,2468240,32149.997619
9,6,493648,493648,32149.999524
9,7,987296,987296,32149.999048
9,8,1974592,1974592,32149.998096
9,9,3949184,3949184,32149.996191
9,10,740472,740472,32149.999286
9,11,740472,740472,32149.999286
9,12,1480944,1480944,32149.998572
9,13,3208712,3208712,32149.996905
9,14,740472,740472,32149.999286
9,15,493648,493648,32149.999524
9,16,493648,493648,32149.999524
9,17,493648,493648,32149.999524
9,18,493648,493648,32149.999524
9,19,493648,493648,32149.999524
9,20,493648,493648,32149.999524
9,21,493648,493648,32149.999524
9,22,493648,493648,32149.999524
9,23,493648,493648,32149.999524
9,24,493648,493648,32149.999524
9,25,493648,493648,32149.999524
9,26,493648,493648,32149.999524
9,27,493648,493648,32149.999524
9,28,493648,493648,32149.999524
9,29,493648,493648,32149.999524
10,0,4936480,4936480,32133.328575
10,1,1480944,1480944,32133.331906
10,2,493648,493648,32133.332857
10,3,1234120,1234120,32133.332144
10,4,493648,493648,32133.332857
10,5,493648,493648,32133.332857
10,6,493648,493648,32133.332857
10,7,987296,987296,32133.332382
10,8,1480944,1480944,32133.331906
10,9,1480944,1480944,32133.331906
10,10,493648,493648,32133.332857
10,11,4196008,4196008,32133.329288
10,12,740472,740472,32133.332620
10,13,1727768,1727768,32133.331668
10,14,493648,493648,32133.332857
10,15,493648,493648,32133.332857
10,16,493648,493648,32133.332857
10,17,493648,493648,32133.332857
10,18,493648,493648,32133.332857
10,19,493648,493648,32133.332857
10,20,493648,493648,32133.332857
10,21,493648,493648,32133.332857
10,22,493648,493648,32133.332857
10,23,493648,493648,32133.332857
10,24,493648,493648,32133.332857
10,25,493648,493648,32133.332857
10,26,493648,493648,32133.332857
10,27,493648,493648,32133.332857
10,28,493648,493648,32133.332857
10,29,493648,493648,32133.332857
11,0,740472,740472,32166.665952
11,1,5676952,5676952,32166.661188
11,2,1234120,1234120,32166.665476
11,3,493648,493648,32166.666190
11,4,493648,493648,32166.666190
11,5,493648,493648,32166.666190
11,6,493648,493648,32166.666190
11,7,493648,493648,32166.666190
11,8,2715064,2715064,32166.664047
11,9,2468240,2468240,32166.664285
11,10,493648,493648,32166.666190
11,11,740472,740472,32166.665952
11,12,1974592,1974592,32166.664761
11,13,1234120,1234120,32166.665476
11,14,1480944,1480944,32166.665238
11,15,493648,493648,32166.666190
11,16,493648,493648,32166.666190
11,17,493648,493648,32166.666190
11,18,493648,493648,32166.666190
11,19,493648,493648,32166.666190
11,20,493648,493648,32166.666190
11,21,493648,493648,32166.666190
11,22,493648,493648,32166.666190
11,23,493648,493648,32166.666190
11,24,493648,493648,32166.666190
11,25,493648,493648,32166.666190
11,26,493648,493648,32166.666190
11,27,493648,493648,32166.666190
11,28,493648,493648,32166.666190
11,29,493648,493648,32166.666190
12,0,493648,493648,32149.999524
12,1,740472,740472,32149.999286
12,2,493648,493648,32149.999524
12,3,2715064,2715064,32149.997381
12,4,493648,493648,32149.999524
12,5,493648,493648,32149.999524
12,6,493648,493648,32149.999524
12,7,2221416,2221416,32149.997857
12,8,1727768,1727768,32149.998334
12,9,493648,493648,32149.999524
12,10,1234120,1234120,32149.998810
12,11,1727768,1727768,32149.998334
12,12,4936480,4936480,32149.995239
12,13,1727768,1727768,32149.998334
12,14,740472,740472,32149.999286
12,15,493648,493648,32149.999524
12,16,493648,493648,32149.999524
12,17,493648,493648,32149.999524
