round,node,ul_bytes,dl_bytes,energy_mj
0,0,1727768,1727768,31999.998341
0,1,1480944,1480944,31999.998578
0,2,1480944,1480944,31999.998578
0,3,1480944,1480944,31999.998578
0,4,2221416,2221416,31999.997867
0,5,987296,987296,31999.999052
0,6,987296,987296,31999.999052
0,7,1727768,1727768,31999.998341
0,8,740472,740472,31999.999289
0,9,493648,493648,31999.999526
0,10,493648,493648,31999.999526
0,11,493648,493648,31999.999526
0,12,740472,740472,31999.999289
0,13,493648,493648,31999.999526
0,14,987296,987296,31999.999052
0,15,493648,493648,31999.999526
0,16,740472,740472,31999.999289
0,17,493648,493648,31999.999526
0,18,740472,740472,31999.999289
0,19,493648,493648,31999.999526
0,20,493648,493648,31999.999526
0,21,493648,493648,31999.999526
0,22,493648,493648,31999.999526
0,23,493648,493648,31999.999526
0,24,740472,740472,31999.999289
0,25,493648,493648,31999.999526
0,26,493648,493648,31999.999526
0,27,493648,493648,31999.999526
0,28,493648,493648,31999.999526
0,29,493648,493648,31999.999526
1,0,2468240,2468240,31999.997630
1,1,1727768,1727768,31999.998341
1,2,1974592,1974592,31999.998104
1,3,1480944,1480944,31999.998578
1,4,2221416,2221416,31999.997867
1,5,987296,987296,31999.999052
1,6,987296,987296,31999.999052
1,7,1727768,1727768,31999.998341
1,8,987296,987296,31999.999052
1,9,493648,493648,31999.999526
1,10,493648,493648,31999.999526
1,11,493648,493648,31999.999526
1,12,740472,740472,31999.999289
1,13,493648,493648,31999.999526
1,14,987296,987296,31999.999052
1,15,493648,493648,31999.999526
1,16,740472,740472,31999.999289
1,17,740472,740472,31999.999289
1,18,740472,740472,31999.999289
1,19,493648,493648,31999.999526
1,20,493648,493648,31999.999526
1,21,740472,740472,31999.999289
1,22,493648,493648,31999.999526
1,23,493648,493648,31999.999526
1,24,987296,987296,31999.999052
1,25,493648,493648,31999.999526
1,26,493648,493648,31999.999526
1,27,493648,493648,31999.999526
1,28,493648,493648,31999.999526
1,29,493648,493648,31999.999526
2,0,1727768,1727768,31999.998341
2,1,1234120,1234120,31999.998815
2,2,1480944,1480944,31999.998578
2,3,1974592,1974592,31999.998104
2,4,2221416,2221416,31999.997867
2,5,740472,740472,31999.999289
2,6,987296,987296,31999.999052
2,7,1480944,1480944,31999.998578
2,8,740472,740472,31999.999289
2,9,493648,493648,31999.999526
2,10,493648,493648,31999.999526
2,11,493648,493648,31999.999526
2,12,740472,740472,31999.999289
2,13,493648,493648,31999.999526
2,14,987296,987296,31999.999052
2,15,493648,493648,31999.999526
2,16,740472,740472,31999.999289
2,17,740472,740472,31999.999289
2,18,740472,740472,31999.999289
2,19,493648,493648,31999.999526
2,20,493648,493648,31999.999526
2,21,493648,493648,31999.999526
2,22,493648,493648,31999.999526
2,23,493648,493648,31999.999526
2,24,740472,740472,31999.999289
2,25,493648,493648,31999.999526
2,26,493648,493648,31999.999526
2,27,493648,493648,31999.999526
2,28,493648,493648,31999.999526
2,29,493648,493648,31999.999526
3,0,1480944,1480944,31999.998578
3,1,1727768,1727768,31999.998341
3,2,2221416,2221416,31999.997867
3,3,1234120,1234120,31999.998815
3,4,2221416,2221416,31999.997867
3,5,740472,740472,31999.999289
3,6,987296,987296,31999.999052
3,7,1480944,1480944,31999.998578
3,8,740472,740472,31999.999289
3,9,493648,493648,31999.999526
3,10,493648,493648,31999.999526
3,11,493648,493648,31999.999526
3,12,493648,493648,31999.999526
3,13,493648,493648,31999.999526
3,14,987296,987296,31999.999052
3,15,493648,493648,31999.999526
3,16,740472,740472,31999.999289
3,17,740472,740472,31999.999289
3,18,740472,740472,31999.999289
3,19,493648,493648,31999.999526
3,20,493648,493648,31999.999526
3,21,740472,740472,31999.999289
3,22,493648,493648,31999.999526
