round,src,dst,bytes,delay_ticks,src_mj,dst_mj,failed
0,0,4,246824,9,5330.555437,1230.128087,0
0,4,0,246824,9,1230.128087,5330.555437,0
0,0,10,246824,11,5330.555437,1599.166548,0
0,10,0,246824,11,1599.166548,5330.555437,0
0,0,21,246824,38,5330.555437,7995.833215,0
0,21,0,246824,38,7995.833215,5330.555437,0
0,1,6,246824,11,7995.833215,1599.166548,0
0,6,1,246824,11,1599.166548,7995.833215,0
0,1,7,246824,12,7995.833215,3198.333215,0
0,7,1,246824,12,3198.333215,7995.833215,0
0,2,4,246824,8,5330.555437,1230.128087,0
0,4,2,246824,8,1230.128087,5330.555437,0
0,2,6,246824,9,5330.555437,1599.166548,0
0,6,2,246824,9,1599.166548,5330.555437,0
0,2,23,246824,22,5330.555437,7995.833215,0
0,23,2,246824,22,7995.833215,5330.555437,0
0,3,4,246824,8,3198.333215,1230.128087,0
0,4,3,246824,8,1230.128087,3198.333215,0
0,3,10,246824,10,3198.333215,1599.166548,0
0,10,3,246824,10,1599.166548,3198.333215,0
0,3,26,246824,28,3198.333215,7995.833215,0
0,26,3,246824,28,7995.833215,3198.333215,0
0,3,27,246824,29,3198.333215,7995.833215,0
0,27,3,246824,29,7995.833215,3198.333215,0
0,3,28,246824,32,3198.333215,7995.833215,0
0,28,3,246824,32,7995.833215,3198.333215,0
0,4,5,246824,9,1230.128087,5330.555437,0
0,5,4,246824,9,5330.555437,1230.128087,0
0,4,7,246824,9,1230.128087,3198.333215,0
0,7,4,246824,9,3198.333215,1230.128087,0
0,4,9,246824,9,1230.128087,1998.958215,0
0,9,4,246824,9,1998.958215,1230.128087,0
0,4,10,246824,8,1230.128087,1599.166548,0
0,10,4,246824,8,1599.166548,1230.128087,0
0,4,11,246824,9,1230.128087,7995.833215,0
0,11,4,246824,9,7995.833215,1230.128087,0
0,4,12,246824,9,1230.128087,5330.555437,0
0,12,4,246824,9,5330.555437,1230.128087,0
0,4,15,246824,39,1230.128087,7995.833215,0
0,15,4,246824,39,7995.833215,1230.128087,0
0,4,19,246824,24,1230.128087,7995.833215,0
0,19,4,246824,24,7995.833215,1230.128087,0
0,4,27,246824,27,1230.128087,7995.833215,0
0,27,4,246824,27,7995.833215,1230.128087,0
0,4,28,246824,30,1230.128087,7995.833215,0
0,28,4,246824,30,7995.833215,1230.128087,0
0,5,6,246824,12,5330.555437,1599.166548,0
0,6,5,246824,12,1599.166548,5330.555437,0
0,5,21,246824,38,5330.555437,7995.833215,0
0,21,5,246824,38,7995.833215,5330.555437,0
0,6,7,246824,12,1599.166548,3198.333215,0
0,7,6,246824,12,3198.333215,1599.166548,0
0,6,8,246824,12,1599.166548,7995.833215,0
0,8,6,246824,12,7995.833215,1599.166548,0
0,6,9,246824,11,1599.166548,1998.958215,0
0,9,6,246824,11,1998.958215,1599.166548,0
0,6,11,246824,11,1599.166548,7995.833215,0
0,11,6,246824,11,7995.833215,1599.166548,0
0,6,12,246824,12,1599.166548,5330.555437,0
0,12,6,246824,12,5330.555437,1599.166548,0
0,6,22,246824,23,1599.166548,7995.833215,0
0,22,6,246824,23,7995.833215,1599.166548,0
0,6,29,246824,29,1599.166548,7995.833215,0
0,29,6,246824,29,7995.833215,1599.166548,0
0,7,13,246824,9,3198.333215,1998.958215,0
0,13,7,246824,9,1998.958215,3198.333215,0
0,7,20,246824,38,3198.333215,7995.833215,0
0,20,7,246824,38,7995.833215,3198.333215,0
0,8,10,246824,11,7995.833215,1599.166548,0
0,10,8,246824,11,1599.166548,7995.833215,0
0,9,13,246824,9,1998.958215,1998.958215,0
0,13,9,246824,9,1998.958215,1998.958215,0
0,9,14,246824,9,1998.958215,5330.555437,0
0,14,9,246824,9,5330.555437,1998.958215,0
0,9,15,246824,41,1998.958215,7995.833215,0
0,15,9,246824,41,7995.833215,1998.958215,0
0,9,16,246824,21,1998.958215,7995.833215,0
0,16,9,246824,21,7995.833215,1998.958215,0
0,9,20,246824,37,1998.958215,7995.833215,0
0,20,9,246824,37,7995.833215,1998.958215,0
0,9,24,246824,23,1998.958215,7995.833215,0
0,24,9,246824,23,7995.833215,1998.958215,0
0,10,16,246824,21,1599.166548,7995.833215,0
0,16,10,246824,21,7995.833215,1599.166548,0
0,10,17,246824,22,1599.166548,7995.833215,0
0,17,10,246824,22,7995.833215,1599.166548,0
0,10,18,246824,22,1599.166548,7995.833215,0
0,18,10,246824,22,7995.833215,1599.166548,0
