round,node,idle_ticks,busy_ticks
0,0,851,68
0,1,871,48
0,2,828,91
0,3,854,65
0,4,819,100
0,5,811,108
0,6,837,82
0,7,823,96
0,8,809,110
0,9,845,74
0,10,835,84
0,11,853,66
0,12,850,69
0,13,846,73
0,14,844,75
0,15,498,421
0,16,323,596
0,17,166,753
0,18,421,498
0,19,651,268
0,20,334,585
0,21,414,505
0,22,164,755
0,23,19,900
0,24,136,783
0,25,196,723
0,26,410,509
0,27,345,574
0,28,129,790
0,29,173,746
1,0,852,68
1,1,854,66
1,2,821,99
1,3,876,44
1,4,850,70
1,5,838,82
1,6,856,64
1,7,820,100
1,8,784,136
1,9,850,70
1,10,855,65
1,11,841,79
1,12,862,58
1,13,834,86
1,14,847,73
1,15,498,422
1,16,323,597
1,17,167,753
1,18,421,499
1,19,649,271
1,20,336,584
1,21,415,505
1,22,164,756
1,23,17,903
1,24,137,783
1,25,196,724
1,26,410,510
1,27,346,574
1,28,129,791
1,29,174,746
2,0,851,68
2,1,853,66
2,2,820,99
2,3,845,74
2,4,831,88
2,5,811,108
2,6,843,76
2,7,823,96
2,8,809,110
2,9,849,70
2,10,844,75
2,11,834,85
2,12,861,58
2,13,833,86
2,14,836,83
2,15,498,421
2,16,323,596
2,17,167,752
2,18,423,496
2,19,651,268
2,20,334,585
2,21,414,505
2,22,164,755
2,23,19,900
2,24,136,783
2,25,196,723
2,26,409,510
2,27,345,574
2,28,131,788
2,29,173,746
3,0,851,68
3,1,853,66
3,2,820,99
3,3,845,74
3,4,828,91
3,5,837,82
3,6,854,65
3,7,823,96
3,8,783,136
3,9,858,61
3,10,837,82
3,11,823,96
3,12,861,58
3,13,837,82
3,14,844,75
3,15,498,421
3,16,323,596
3,17,167,752
3,18,423,496
3,19,649,270
3,20,334,585
3,21,414,505
3,22,163,756
3,23,16,903
3,24,136,783
3,25,196,723
3,26,409,510
3,27,345,574
3,28,131,788
3,29,173,746
4,0,851,68
4,1,853,66
4,2,820,99
4,3,858,61
4,4,819,100
4,5,837,82
4,6,855,64
4,7,823,96
4,8,783,136
4,9,845,74
4,10,835,84
4,11,840,79
4,12,861,58
4,13,850,69
4,14,846,73
4,15,498,421
4,16,322,597
4,17,167,752
4,18,421,498
4,19,648,271
4,20,334,585
4,21,414,505
4,22,163,756
4,23,16,903
4,24,136,783
4,25,196,723
4,26,409,510
4,27,345,574
4,28,131,788
4,29,173,746
5,0,851,68
5,1,855,64
5,2,820,99
5,3,845,74
5,4,834,85
5,5,811,108
5,6,843,76
5,7,823,96
5,8,809,110
5,9,849,70
5,10,843,76
5,11,834,85
5,12,850,69
5,13,833,86
5,14,844,75
5,15,498,421
5,16,323,596
