round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
12,5,9;11,493648,493648,82,70,919,837
12,6,9;11,1727768,1727768,76,53,919,843
12,7,3;6,740472,740472,96,58,919,823
12,8,9;14,493648,493648,110,98,919,809
12,9,13;14,2715064,2715064,74,33,919,845
12,10,0;4,740472,740472,65,54,919,854
12,11,6;10,2221416,2221416,96,55,919,823
12,12,6;11,740472,740472,69,46,919,850
12,13,9;14,740472,740472,73,47,919,846
12,14,9;13,2468240,2468240,83,53,919,836
12,15,9;11,493648,493648,421,380,919,498
12,16,3;14,493648,493648,596,575,919,323
12,17,12;14,493648,493648,753,730,919,166
12,18,11;14,740472,740472,515,476,919,404
12,19,0;1,493648,493648,271,244,919,648
12,20,7;9,493648,493648,585,547,919,334
12,21,0;18,493648,493648,506,467,919,413
12,22,6;11,493648,493648,756,732,919,163
12,23,0;14,493648,493648,903,878,919,16
12,24,1;14,493648,493648,783,760,919,136
12,25,9;13,493648,493648,723,695,919,196
12,26,1;3,493648,493648,509,481,919,410
12,27,1;3,493648,493648,574,545,919,345
12,28,3;14,493648,493648,790,758,919,129
12,29,1;11,493648,493648,746,716,919,173
13,0,4;10,2221416,2221416,63,30,919,856
13,1,6;12,987296,987296,48,36,919,871
13,2,1;4,1480944,1480944,97,69,919,822
13,3,4;10,1234120,1234120,74,33,919,845
13,4,0;10,1974592,1974592,91,61,919,828
13,5,2;13,493648,493648,81,70,919,838
13,6,1;8,1234120,1234120,82,53,919,837
13,7,0;1,493648,493648,70,58,919,849
13,8,6;10,987296,987296,136,98,919,783
13,9,3;8,1727768,1727768,70,33,919,849
13,10,3;11,1727768,1727768,77,54,919,842
13,11,4;6,1480944,1480944,77,55,919,842
13,12,1;13,493648,493648,58,46,919,861
13,13,9;11,2468240,2468240,86,47,919,833
13,14,2;9,493648,493648,62,53,919,857
13,15,3;13,493648,493648,421,380,919,498
13,16,0;11,740472,740472,614,575,919,305
13,17,0;11,493648,493648,753,730,919,166
13,18,10;13,493648,493648,498,476,919,421
13,19,4;13,493648,493648,268,244,919,651
13,20,9;13,493648,493648,584,547,919,335
13,21,8;16,493648,493648,506,467,919,413
13,22,6;13,493648,493648,755,732,919,164
13,23,0;2,493648,493648,903,878,919,16
13,24,9;10,493648,493648,783,760,919,136
13,25,0;9,493648,493648,724,695,919,195
13,26,0;13,493648,493648,510,481,919,409
13,27,3;4,493648,493648,574,545,919,345
13,28,0;4,493648,493648,791,758,919,128
13,29,2;6,493648,493648,745,716,919,174
14,0,6;7,1480944,1480944,68,30,920,852
14,1,5;8,987296,987296,64,36,920,856
14,2,4;6,1480944,1480944,99,69,920,821
14,3,7;8,1234120,1234120,65,33,920,855
14,4,2;7,1727768,1727768,88,61,920,832
14,5,1;6,740472,740472,108,70,920,812
14,6,7;9,1480944,1480944,65,53,920,855
14,7,4;6,1727768,1727768,100,58,920,820
14,8,1;2,2221416,2221416,129,98,920,791
14,9,4;6,1234120,1234120,74,33,920,846
14,10,3;8,1480944,1480944,84,54,920,836
14,11,4;13,740472,740472,79,55,920,841
14,12,4;6,493648,493648,58,46,920,862
14,13,7;14,987296,987296,69,47,920,851
14,14,8;13,740472,740472,73,53,920,847
14,15,7;9,493648,493648,422,380,920,498
14,16,9;10,493648,493648,596,575,920,324
14,17,10;14,493648,493648,752,730,920,168
14,18,2;8,493648,493648,499,476,920,421
14,19,4;8,493648,493648,271,244,920,649
14,20,7;9,493648,493648,585,547,920,335
14,21,0;5,493648,493648,505,467,920,415
14,22,11;13,493648,493648,756,732,920,164
14,23,0;8,493648,493648,903,878,920,17
14,24,1;2,493648,493648,783,760,920,137
14,25,0;10,493648,493648,724,695,920,196
14,26,1;3,493648,493648,509,481,920,411
14,27,0;4,493648,493648,575,545,920,345
14,28,2;3,493648,493648,790,758,920,130
14,29,8;10,493648,493648,747,716,920,173
15,0,4;5,1234120,1234120,59,30,919,860
15,1,2;14,740472,740472,66,36,919,853
15,2,4;14,1234120,1234120,96,69,919,823
15,3,4;9,493648,493648,44,33,919,875
15,4,9;12,2961888,2961888,100,61,919,819
15,5,4;9,1234120,1234120,103,70,919,816
15,6,2;9,493648,493648,64,53,919,855
15,7,4;13,740472,740472,96,58,919,823
15,8,9;14,987296,987296,136,98,919,783
15,9,4;13,3208712,3208712,74,33,919,845
15,10,0;4,493648,493648,65,54,919,854
15,11,4;12,987296,987296,85,55,919,834
15,12,4;9,987296,987296,69,46,919,850
15,13,5;9,2221416,2221416,73,47,919,846
15,14,9;13,2468240,2468240,83,53,919,836
15,15,4;9,493648,493648,421,380,919,498
15,16,8;9,493648,493648,597,575,919,322
15,17,12;14,740472,740472,769,730,919,150
15,18,13;14,493648,493648,496,476,919,423
15,19,4;13,493648,493648,268,244,919,651
15,20,7;9,493648,493648,585,547,919,334
15,21,8;17,493648,493648,506,467,919,413
15,22,11;13,493648,493648,756,732,919,163
15,23,0;14,493648,493648,903,878,919,16
15,24,9;14,493648,493648,783,760,919,136
15,25,9;13,493648,493648,723,695,919,196
15,26,0;13,493648,493648,510,481,919,409
15,27,2;4,493648,493648,572,545,919,347
15,28,5;14,493648,493648,791,758,919,128
15,29,1;11,493648,493648,746,716,919,173
16,0,1;7,1234120,1234120,68,30,919,851
16,1,3;7,1974592,1974592,65,36,919,854
16,2,8;9,1480944,1480944,91,69,919,828
16,3,1;10,2468240,2468240,74,33,919,845
16,4,3;5,740472,740472,91,61,919,828
16,5,3;10,1727768,1727768,99,70,919,820
16,6,5;11,1234120,1234120,82,53,919,837
16,7,2;3,1480944,1480944,96,58,919,823
16,8,6;10,1234120,1234120,129,98,919,790
16,9,2;14,493648,493648,43,33,919,876
16,10,3;5,1727768,1727768,82,54,919,837
16,11,5;10,1480944,1480944,96,55,919,823
16,12,2;5,493648,493648,58,46,919,861
16,13,7;11,987296,987296,82,47,919,837
16,14,1;2,1234120,1234120,73,53,919,846
16,15,3;11,493648,493648,421,380,919,498
16,16,3;14,493648,493648,596,575,919,323
16,17,0;14,493648,493648,753,730,919,166
16,18,10;11,740472,740472,515,476,919,404
16,19,0;1,493648,493648,271,244,919,648
16,20,7;13,493648,493648,585,547,919,334
16,21,0;18,493648,493648,506,467,919,413
16,22,6;13,493648,493648,755,732,919,164
16,23,2;8,493648,493648,903,878,919,16
16,24,1;10,493648,493648,783,760,919,136
16,25,5;10,493648,493648,724,695,919,195
16,26,1;3,493648,493648,509,481,919,410
16,27,1;3,493648,493648,574,545,919,345
16,28,3;4,493648,493648,790,758,919,129
16,29,6;8,493648,493648,747,716,919,172
17,0,6;10,2221416,2221416,63,30,920,857
17,1,0;12,1974592,1974592,59,36,920,861
17,2,1;6,987296,987296,97,69,920,823
17,3,7;8,1480944,1480944,65,33,920,855
17,4,0;10,493648,493648,70,61,920,850
17,5,1;13,493648,493648,82,70,920,838
17,6,1;8,1480944,1480944,76,53,920,844
17,7,1;9,987296,987296,100,58,920,820
17,8,1;2,2715064,2715064,136,98,920,784
17,9,3;8,1234120,1234120,70,33,920,850
17,10,3;8,1974592,1974592,84,54,920,836
17,11,6;13,740472,740472,79,55,920,841
17,12,1;13,1234120,1234120,76,46,920,844
17,13,12;14,1234120,1234120,86,47,920,834
17,14,8;13,987296,987296,74,53,920,846
17,15,7;13,493648,493648,422,380,920,498
17,16,0;10,740472,740472,614,575,920,306
17,17,10;12,493648,493648,753,730,920,167
17,18,8;14,493648,493648,499,476,920,421
17,19,8;12,493648,493648,271,244,920,649
17,20,9;24,493648,493648,586,547,920,334
17,21,8;16,493648,493648,506,467,920,414
17,22,6;11,493648,493648,756,732,920,164
17,23,0;8,493648,493648,903,878,920,17
17,24,1;14,740472,740472,799,760,920,121
17,25,9;10,493648,493648,723,695,920,197
17,26,0;3,493648,493648,510,481,920,410
17,27,0;12,493648,493648,575,545,920,345
17,28,0;3,493648,493648,791,758,920,129
17,29,2;10,493648,493648,746,716,920,174
18,0,5;7,740472,740472,59,30,919,860
18,1,6;8,740472,740472,64,36,919,855
18,2,9;12,1727768,1727768,99,69,919,820
18,3,4;9,1234120,1234120,74,33,919,845
18,4,3;11,987296,987296,85,61,919,834
18,5,2;6,1234120,1234120,108,70,919,811
18,6,7;11,1974592,1974592,82,53,919,837
18,7,6;13,987296,987296,96,58,919,823
18,8,6;14,987296,987296,123,98,919,796
18,9,6;13,1234120,1234120,61,33,919,858
18,10,4;11,740472,740472,77,54,919,842
18,11,4;12,2221416,2221416,96,55,919,823
18,12,6;11,740472,740472,58,46,919,861
18,13,5;9,2221416,2221416,82,47,919,837
18,14,8;13,1234120,1234120,83,53,919,836
18,15,3;11,493648,493648,421,380,919,498
18,16,3;11,493648,493648,596,575,919,323
18,17,11;14,740472,740472,769,730,919,150
18,18,2;13,493648,493648,496,476,919,423
18,19,4;13,493648,493648,268,244,919,651
18,20,7;13,493648,493648,585,547,919,334
18,21,5;17,493648,493648,506,467,919,413
18,22,11;13,493648,493648,756,732,919,163
18,23,8;14,493648,493648,903,878,919,16
18,24,2;10,493648,493648,783,760,919,136
18,25,0;9,493648,493648,724,695,919,195
18,26,1;13,493648,493648,509,481,919,410
18,27,2;3,493648,493648,574,545,919,345
18,28,2;14,493648,493648,788,758,919,131
18,29,6;11,493648,493648,746,716,919,173
19,0,1;4,1480944,1480944,68,30,919,851
19,1,2;14,1727768,1727768,66,36,919,853
19,2,4;14,1234120,1234120,91,69,919,828
19,3,4;5,740472,740472,61,33,919,858
19,4,2;12,2961888,2961888,100,61,919,819
19,5,11;13,987296,987296,103,70,919,816
19,6,2;9,740472,740472,76,53,919,843
19,7,0;4,493648,493648,70,58,919,849
19,8,9;10,1234120,1234120,136,98,919,783
19,9,4;13,2468240,2468240,74,33,919,845
19,10,0;4,740472,740472,65,54,919,854
19,11,4;13,1234120,1234120,77,55,919,842
19,12,4;13,493648,493648,55,46,919,864
19,13,11;14,1974592,1974592,82,47,919,837
19,14,9;13,1727768,1727768,74,53,919,845
19,15,4;9,493648,493648,421,380,919,498
19,16,8;9,493648,493648,597,575,919,322
19,17,11;14,493648,493648,752,730,919,167
19,18,11;14,493648,493648,498,476,919,421
19,19,1;4,493648,493648,270,244,919,649
19,20,9;13,493648,493648,584,547,919,335
19,21,0;8,493648,493648,505,467,919,414
19,22,6;13,493648,493648,755,732,919,164
19,23,0;2,493648,493648,903,878,919,16
19,24,9;14,493648,493648,783,760,919,136
19,25,9;13,493648,493648,723,695,919,196
19,26,1;3,493648,493648,509,481,919,410
19,27,1;4,493648,493648,574,545,919,345
19,28,4;5,493648,493648,791,758,919,128
19,29,1;8,493648,493648,747,716,919,172
20,0,4;6,1234120,1234120,68,30,919,851
20,1,3;6,1480944,1480944,66,36,919,853
20,2,4;6,493648,493648,78,69,919,841
20,3,4;10,987296,987296,61,33,919,858
