round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,2;10,1234120,1234120,54,19,1254,1200
0,1,2;10,493648,493648,34,22,1254,1220
0,2,0;10,6170600,6170600,109,69,1254,1145
0,3,6;10,493648,493648,63,54,1254,1191
0,4,2;10,493648,493648,48,38,1254,1206
0,5,0;2,493648,493648,54,44,1254,1200
0,6,0;10,1480944,1480944,61,31,1254,1193
0,7,2;10,493648,493648,57,49,1254,1197
0,8,2;10,493648,493648,38,30,1254,1216
0,9,6;10,493648,493648,93,82,1254,1161
0,10,2;6,6417424,6417424,69,28,1254,1185
0,11,2;10,493648,493648,98,87,1254,1156
0,12,2;10,493648,493648,76,68,1254,1178
0,13,2;10,493648,493648,52,43,1254,1202
0,14,2;10,493648,493648,82,74,1254,1172
0,15,2;10,493648,493648,641,620,1254,613
0,16,6;10,493648,493648,1202,1173,1254,52
0,17,2;10,493648,493648,705,681,1254,549
0,18,0;2,493648,493648,648,613,1254,606
0,19,2;10,493648,493648,393,352,1254,861
0,20,2;10,493648,493648,727,692,1254,527
0,21,2;10,493648,493648,472,446,1254,782
0,22,2;10,493648,493648,775,753,1254,479
0,23,2;10,493648,493648,299,261,1254,955
0,24,2;10,493648,493648,847,819,1254,407
0,25,2;10,493648,493648,434,408,1254,820
0,26,2;10,493648,493648,407,380,1254,847
0,27,2;10,493648,493648,429,397,1254,825
0,28,2;10,493648,493648,641,620,1254,613
0,29,2;6,493648,493648,1243,1213,1254,11
1,0,6;14,3208712,3208712,50,19,1254,1204
1,1,0;6,493648,493648,35,22,1254,1219
1,2,6;14,493648,493648,77,69,1254,1177
1,3,0;14,493648,493648,64,54,1254,1190
1,4,0;14,493648,493648,49,38,1254,1205
1,5,6;14,493648,493648,54,44,1254,1200
1,6,7;14,4936480,4936480,72,31,1254,1182
1,7,0;14,1234120,1234120,79,49,1254,1175
1,8,6;14,493648,493648,38,30,1254,1216
1,9,0;7,493648,493648,94,82,1254,1160
1,10,0;14,493648,493648,37,28,1254,1217
1,11,6;14,493648,493648,98,87,1254,1156
1,12,0;14,493648,493648,77,68,1254,1177
1,13,0;14,493648,493648,53,43,1254,1201
1,14,0;6,6417424,6417424,115,74,1254,1139
1,15,0;14,493648,493648,642,620,1254,612
1,16,0;14,493648,493648,1203,1173,1254,51
1,17,6;14,493648,493648,705,681,1254,549
1,18,6;14,493648,493648,647,613,1254,607
1,19,6;14,493648,493648,393,352,1254,861
1,20,6;14,493648,493648,727,692,1254,527
1,21,6;14,493648,493648,472,446,1254,782
1,22,6;14,493648,493648,775,753,1254,479
1,23,6;14,493648,493648,299,261,1254,955
1,24,6;14,493648,493648,847,819,1254,407
1,25,6;14,493648,493648,434,408,1254,820
1,26,6;14,493648,493648,407,380,1254,847
1,27,6;14,493648,493648,429,397,1254,825
1,28,6;14,493648,493648,641,620,1254,613
1,29,0;7,493648,493648,1244,1213,1254,10
2,0,2;10,1234120,1234120,50,19,1254,1204
2,1,6;14,493648,493648,34,22,1254,1220
2,2,0;10,2715064,2715064,106,69,1254,1148
2,3,12;14,493648,493648,63,54,1254,1191
2,4,12;14,493648,493648,48,38,1254,1206
2,5,12;14,493648,493648,53,44,1254,1201
2,6,7;14,1727768,1727768,59,31,1254,1195
2,7,12;14,740472,740472,58,49,1254,1196
2,8,2;10,493648,493648,38,30,1254,1216
2,9,0;14,493648,493648,94,82,1254,1160
2,10,2;6,2468240,2468240,63,28,1254,1191
2,11,2;10,493648,493648,98,87,1254,1156
2,12,2;10,3949184,3949184,109,68,1254,1145
2,13,12;14,493648,493648,52,43,1254,1202
2,14,0;2,4442832,4442832,115,74,1254,1139
2,15,12;14,493648,493648,641,620,1254,613
2,16,12;14,493648,493648,1202,1173,1254,52
2,17,12;14,493648,493648,705,681,1254,549
2,18,12;14,493648,493648,647,613,1254,607
2,19,12;14,493648,493648,393,352,1254,861
2,20,2;10,493648,493648,727,692,1254,527
2,21,12;14,493648,493648,472,446,1254,782
2,22,10;12,493648,493648,775,753,1254,479
2,23,2;14,493648,493648,299,261,1254,955
2,24,2;6,493648,493648,847,819,1254,407
2,25,6;12,493648,493648,434,408,1254,820
2,26,6;10,493648,493648,407,380,1254,847
2,27,12;14,493648,493648,429,397,1254,825
2,28,2;10,493648,493648,641,620,1254,613
2,29,0;2,493648,493648,1244,1213,1254,10
3,0,6;14,1974592,1974592,54,19,1256,1202
3,1,2;10,493648,493648,34,22,1256,1222
3,2,6;14,1974592,1974592,95,69,1256,1161
3,3,11;12,493648,493648,65,54,1256,1191
3,4,2;10,1234120,1234120,51,38,1256,1205
3,5,0;14,493648,493648,54,44,1256,1202
3,6,0;10,3455536,3455536,66,31,1256,1190
3,7,0;14,740472,740472,60,49,1256,1196
3,8,6;11,493648,493648,40,30,1256,1216
3,9,6;7,493648,493648,93,82,1256,1163
3,10,0;6,1234120,1234120,66,28,1256,1190
3,11,4;6,2221416,2221416,130,87,1256,1126
3,12,0;14,740472,740472,77,68,1256,1179
3,13,4;14,493648,493648,54,43,1256,1202
3,14,4;6,4689656,4689656,115,74,1256,1141
3,15,0;14,493648,493648,642,620,1256,614
3,16,11;14,493648,493648,1204,1173,1256,52
3,17,2;14,493648,493648,705,681,1256,551
3,18,0;14,493648,493648,648,613,1256,608
3,19,11;14,493648,493648,395,352,1256,861
3,20,6;14,493648,493648,727,692,1256,529
3,21,2;6,493648,493648,472,446,1256,784
3,22,11;14,493648,493648,777,753,1256,479
3,23,10;11,493648,493648,301,261,1256,955
3,24,6;14,493648,493648,847,819,1256,409
3,25,11;14,493648,493648,436,408,1256,820
3,26,2;6,493648,493648,407,380,1256,849
3,27,6;14,493648,493648,429,397,1256,827
3,28,2;6,493648,493648,641,620,1256,615
3,29,6;14,493648,493648,1243,1213,1256,13
4,0,7;10,2468240,2468240,50,19,1254,1204
4,1,0;6,493648,493648,35,22,1254,1219
4,2,0;6,3702360,3702360,109,69,1254,1145
4,3,0;14,493648,493648,64,54,1254,1190
4,4,0;14,493648,493648,49,38,1254,1205
4,5,2;6,493648,493648,54,44,1254,1200
4,6,10;14,2468240,2468240,72,31,1254,1182
4,7,10;11,2221416,2221416,77,49,1254,1177
4,8,6;14,493648,493648,38,30,1254,1216
4,9,0;11,493648,493648,95,82,1254,1159
4,10,7;14,2961888,2961888,63,28,1254,1191
4,11,2;10,1234120,1234120,118,87,1254,1136
