round,node,idle_ticks,busy_ticks
0,0,877,41
0,1,871,47
0,2,840,78
0,3,874,44
0,4,818,100
0,5,837,81
0,6,825,93
0,7,848,70
0,8,808,110
0,9,848,70
0,10,836,82
0,11,852,66
0,12,860,58
0,13,863,55
0,14,856,62
0,15,498,420
0,16,323,595
0,17,166,752
0,18,421,497
0,19,649,269
0,20,335,583
0,21,414,504
0,22,163,755
0,23,17,901
0,24,136,782
0,25,196,722
0,26,409,509
0,27,345,573
0,28,129,789
0,29,173,745
1,0,877,42
1,1,846,73
1,2,811,108
1,3,875,44
1,4,849,70
1,5,837,82
1,6,855,64
1,7,849,70
1,8,809,110
1,9,845,74
1,10,854,65
1,11,853,66
1,12,861,58
1,13,863,56
1,14,857,62
1,15,498,421
1,16,323,596
1,17,167,752
1,18,421,498
1,19,649,270
1,20,335,584
1,21,415,504
1,22,163,756
1,23,17,902
1,24,136,783
1,25,196,723
1,26,410,509
1,27,345,574
1,28,129,790
1,29,173,746
2,0,878,41
2,1,872,47
2,2,811,108
2,3,845,74
2,4,823,96
2,5,837,82
2,6,830,89
2,7,850,69
2,8,809,110
2,9,856,63
2,10,843,76
2,11,855,64
2,12,861,58
2,13,851,68
2,14,831,88
2,15,498,421
2,16,324,595
2,17,167,752
2,18,421,498
2,19,649,270
2,20,336,583
2,21,417,502
2,22,163,756
2,23,18,901
2,24,138,781
2,25,197,722
2,26,412,507
2,27,346,573
2,28,131,788
2,29,173,746
3,0,879,39
3,1,853,65
3,2,810,108
3,3,874,44
3,4,837,81
3,5,836,82
3,6,825,93
3,7,848,70
3,8,808,110
3,9,874,44
3,10,853,65
3,11,826,92
3,12,860,58
3,13,843,75
3,14,830,88
3,15,498,420
3,16,324,594
3,17,166,752
3,18,421,497
3,19,648,270
3,20,334,584
3,21,414,504
3,22,163,755
3,23,16,902
3,24,137,781
3,25,195,723
3,26,409,509
3,27,344,574
3,28,129,789
3,29,174,744
4,0,877,42
4,1,854,65
4,2,815,104
4,3,875,44
4,4,819,100
4,5,837,82
4,6,839,80
4,7,849,70
4,8,809,110
4,9,849,70
4,10,824,95
4,11,853,66
4,12,861,58
4,13,864,55
4,14,831,88
4,15,498,421
4,16,323,596
4,17,168,751
4,18,421,498
4,19,649,270
4,20,335,584
4,21,415,504
4,22,165,754
4,23,19,900
4,24,137,782
4,25,196,723
4,26,410,509
4,27,345,574
4,28,129,790
4,29,173,746
5,0,851,68
5,1,846,73
5,2,823,96
5,3,864,55
5,4,831,88
5,5,838,81
5,6,855,64
5,7,849,70
5,8,809,110
5,9,845,74
5,10,854,65
5,11,827,92
5,12,840,79
5,13,863,56
5,14,827,92
5,15,498,421
5,16,325,594
5,17,169,750
5,18,421,498
5,19,649,270
5,20,334,585
5,21,415,504
5,22,163,756
5,23,17,902
5,24,136,783
5,25,196,723
5,26,412,507
5,27,347,572
5,28,128,791
5,29,173,746
6,0,876,41
6,1,852,65
6,2,822,95
6,3,873,44
6,4,828,89
6,5,835,82
6,6,828,89
6,7,848,69
6,8,807,110
6,9,847,70
6,10,852,65
6,11,851,66
6,12,859,58
6,13,831,86
6,14,825,92
6,15,498,419
6,16,321,596
6,17,165,752
6,18,419,498
6,19,648,269
6,20,333,584
6,21,415,502
6,22,163,754
6,23,15,902
6,24,134,783
6,25,196,721
6,26,408,509
6,27,343,574
6,28,127,790
6,29,171,746
7,0,877,42
7,1,859,60
7,2,811,108
7,3,845,74
7,4,823,96
7,5,840,79
7,6,830,89
7,7,852,67
7,8,809,110
7,9,858,61
7,10,844,75
7,11,854,65
7,12,863,56
7,13,837,82
7,14,838,81
7,15,498,421
7,16,323,596
7,17,169,750
7,18,423,496
7,19,649,270
7,20,336,583
7,21,417,502
7,22,163,756
7,23,19,900
7,24,138,781
7,25,196,723
7,26,412,507
7,27,347,572
7,28,131,788
7,29,175,744
8,0,851,68
8,1,872,47
8,2,828,91
8,3,875,44
8,4,849,70
8,5,837,82
8,6,835,84
8,7,849,70
8,8,809,110
8,9,845,74
8,10,824,95
8,11,827,92
8,12,861,58
8,13,863,56
8,14,840,79
8,15,498,421
8,16,323,596
8,17,167,752
8,18,421,498
8,19,648,271
8,20,334,585
8,21,415,504
8,22,164,755
8,23,16,903
8,24,136,783
8,25,196,723
8,26,410,509
8,27,345,574
8,28,129,790
8,29,173,746
9,0,877,41
9,1,845,73
9,2,814,104
9,3,874,44
9,4,818,100
9,5,837,81
9,6,825,93
9,7,848,70
9,8,809,109
9,9,874,44
9,10,836,82
9,11,854,64
9,12,839,79
9,13,841,77
9,14,830,88
9,15,498,420
9,16,324,594
9,17,167,751
9,18,422,496
9,19,650,268
9,20,335,583
9,21,414,504
9,22,164,754
9,23,17,901
9,24,136,782
9,25,196,722
9,26,409,509
9,27,346,572
9,28,127,791
9,29,174,744
10,0,877,42
10,1,855,64
10,2,811,108
10,3,845,74
10,4,823,96
10,5,837,82
10,6,830,89
10,7,849,70
10,8,809,110
10,9,854,65
10,10,854,65
10,11,853,66
10,12,861,58
10,13,837,82
10,14,836,83
10,15,498,421
10,16,323,596
10,17,167,752
10,18,421,498
10,19,649,270
10,20,337,582
10,21,416,503
10,22,163,756
10,23,17,902
10,24,136,783
10,25,196,723
10,26,410,509
10,27,346,573
10,28,129,790
10,29,173,746
11,0,875,42
11,1,852,65
11,2,813,104
11,3,873,44
11,4,826,91
11,5,809,108
11,6,853,64
11,7,848,69
11,8,807,110
11,9,847,70
11,10,842,75
11,11,851,66
11,12,861,56
11,13,831,86
11,14,825,92
11,15,498,419
11,16,321,596
11,17,167,750
11,18,421,496
11,19,646,271
11,20,332,585
11,21,412,505
11,22,163,754
11,23,17,900
11,24,133,784
11,25,194,723
11,26,410,507
11,27,343,574
11,28,129,788
11,29,173,744
12,0,877,42
12,1,871,48
12,2,829,90
12,3,857,62
12,4,823,96
12,5,837,82
12,6,830,89
12,7,851,68
12,8,809,110
12,9,845,74
12,10,824,95
12,11,834,85
12,12,840,79
12,13,852,67
12,14,831,88
12,15,498,421
12,16,323,596
12,17,167,752
12,18,423,496
12,19,651,268
12,20,336,583
12,21,417,502
12,22,163,756
12,23,17,902
12,24,136,783
12,25,196,723
12,26,411,508
12,27,345,574
12,28,128,791
12,29,173,746
13,0,851,68
13,1,871,48
13,2,840,79
13,3,845,74
13,4,819,100
13,5,839,80
13,6,837,82
13,7,849,70
13,8,809,110
13,9,874,45
13,10,837,82
13,11,827,92
13,12,861,58
13,13,837,82
13,14,856,63
13,15,498,421
13,16,323,596
13,17,167,752
13,18,421,498
13,19,648,271
13,20,334,585
13,21,415,504
13,22,163,756
13,23,16,903
13,24,137,782
13,25,196,723
13,26,410,509
13,27,346,573
13,28,129,790
13,29,174,745
14,0,857,61
14,1,871,47
14,2,810,108
14,3,863,55
14,4,835,83
14,5,837,81
14,6,825,93
14,7,848,70
14,8,808,110
14,9,848,70
14,10,853,65
14,11,837,81
14,12,860,58
14,13,836,82
14,14,843,75
14,15,498,420
14,16,322,596
14,17,168,750
14,18,420,498
14,19,648,270
14,20,336,582
14,21,414,504
14,22,163,755
14,23,17,901
14,24,135,783
14,25,197,721
14,26,409,509
14,27,344,574
14,28,128,790
14,29,171,747
15,0,875,42
15,1,844,73
15,2,824,93
15,3,874,43
15,4,821,96
