round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,4;10,493648,493648,41,30,918,877
0,1,4;6,493648,493648,47,36,918,871
0,2,4;6,493648,493648,78,69,918,840
0,3,4;6,493648,493648,44,33,918,874
0,4,6;10,6170600,6170600,100,61,918,818
0,5,4;10,493648,493648,81,70,918,837
0,6,4;10,6417424,6417424,93,53,918,825
0,7,6;10,493648,493648,70,58,918,848
0,8,4;6,493648,493648,110,98,918,808
0,9,4;6,740472,740472,70,33,918,848
0,10,4;6,1974592,1974592,82,54,918,836
0,11,4;6,493648,493648,66,55,918,852
0,12,4;6,493648,493648,58,46,918,860
0,13,4;10,493648,493648,55,47,918,863
0,14,4;6,493648,493648,62,53,918,856
0,15,4;6,493648,493648,420,380,918,498
0,16,4;6,493648,493648,595,575,918,323
0,17,6;10,493648,493648,752,730,918,166
0,18,4;6,493648,493648,497,476,918,421
0,19,4;6,493648,493648,269,244,918,649
0,20,4;6,493648,493648,583,547,918,335
0,21,6;9,493648,493648,504,467,918,414
0,22,4;6,493648,493648,755,732,918,163
0,23,4;6,493648,493648,901,878,918,17
0,24,4;6,493648,493648,782,760,918,136
0,25,4;6,493648,493648,722,695,918,196
0,26,6;10,493648,493648,509,481,918,409
0,27,4;6,493648,493648,573,545,918,345
0,28,4;6,493648,493648,789,758,918,129
0,29,4;6,493648,493648,745,716,918,173
1,0,2;9,493648,493648,42,30,919,877
1,1,8;9,1727768,1727768,73,36,919,846
1,2,1;9,4936480,4936480,108,69,919,811
1,3,8;9,493648,493648,44,33,919,875
1,4,8;9,493648,493648,70,61,919,849
1,5,8;9,493648,493648,82,70,919,837
1,6,1;9,493648,493648,64,53,919,855
1,7,8;9,493648,493648,70,58,919,849
1,8,1;9,1974592,1974592,110,98,919,809
1,9,1;2,6664248,6664248,74,33,919,845
1,10,2;9,493648,493648,65,54,919,854
1,11,2;9,493648,493648,66,55,919,853
1,12,8;9,493648,493648,58,46,919,861
1,13,8;9,493648,493648,56,47,919,863
1,14,1;9,493648,493648,62,53,919,857
1,15,2;9,493648,493648,421,380,919,498
1,16,2;9,493648,493648,596,575,919,323
1,17,2;9,493648,493648,752,730,919,167
1,18,2;9,493648,493648,498,476,919,421
1,19,2;9,493648,493648,270,244,919,649
1,20,2;9,493648,493648,584,547,919,335
1,21,1;2,493648,493648,504,467,919,415
1,22,2;9,493648,493648,756,732,919,163
1,23,2;9,493648,493648,902,878,919,17
1,24,2;9,493648,493648,783,760,919,136
1,25,2;9,493648,493648,723,695,919,196
1,26,2;9,493648,493648,509,481,919,410
1,27,1;2,493648,493648,574,545,919,345
1,28,2;9,493648,493648,790,758,919,129
1,29,2;9,493648,493648,746,716,919,173
2,0,3;10,493648,493648,41,30,919,878
2,1,4;6,987296,987296,47,36,919,872
2,2,1;3,1727768,1727768,108,69,919,811
2,3,8;13,2961888,2961888,74,33,919,845
2,4,3;8,2715064,2715064,96,61,919,823
2,5,3;8,493648,493648,82,70,919,837
2,6,4;10,2715064,2715064,89,53,919,830
2,7,3;13,493648,493648,69,58,919,850
2,8,4;6,1234120,1234120,110,98,919,809
2,9,1;3,1234120,1234120,63,33,919,856
2,10,3;13,1234120,1234120,76,54,919,843
2,11,4;14,493648,493648,64,55,919,855
2,12,4;6,493648,493648,58,46,919,861
2,13,3;8,1234120,1234120,68,47,919,851
2,14,3;4,2715064,2715064,88,53,919,831
2,15,2;3,493648,493648,421,380,919,498
2,16,4;6,493648,493648,595,575,919,324
2,17,6;10,493648,493648,752,730,919,167
2,18,2;3,493648,493648,498,476,919,421
2,19,9;14,493648,493648,270,244,919,649
2,20,4;6,493648,493648,583,547,919,336
2,21,2;14,493648,493648,502,467,919,417
2,22,9;14,493648,493648,756,732,919,163
2,23,6;14,493648,493648,901,878,919,18
2,24,13;14,493648,493648,781,760,919,138
2,25,4;6,493648,493648,722,695,919,197
2,26,2;14,493648,493648,507,481,919,412
2,27,4;6,493648,493648,573,545,919,346
2,28,2;14,493648,493648,788,758,919,131
2,29,9;14,493648,493648,746,716,919,173
3,0,4;13,493648,493648,39,30,918,879
3,1,2;4,987296,987296,65,36,918,853
3,2,1;6,3455536,3455536,108,69,918,810
3,3,2;8,493648,493648,44,33,918,874
3,4,2;8,2221416,2221416,81,61,918,837
3,5,4;8,493648,493648,82,70,918,836
3,6,2;10,3949184,3949184,93,53,918,825
3,7,6;10,493648,493648,70,58,918,848
3,8,1;6,1480944,1480944,110,98,918,808
3,9,2;6,493648,493648,44,33,918,874
3,10,4;6,740472,740472,65,54,918,853
3,11,2;6,2221416,2221416,92,55,918,826
3,12,4;6,493648,493648,58,46,918,860
3,13,2;8,1234120,1234120,75,47,918,843
3,14,2;6,1480944,1480944,88,53,918,830
3,15,2;6,493648,493648,420,380,918,498
3,16,4;13,493648,493648,594,575,918,324
3,17,2;11,493648,493648,752,730,918,166
3,18,4;6,493648,493648,497,476,918,421
3,19,11;14,493648,493648,270,244,918,648
3,20,6;11,493648,493648,584,547,918,334
3,21,11;14,493648,493648,504,467,918,414
3,22,2;6,493648,493648,755,732,918,163
3,23,6;11,493648,493648,902,878,918,16
3,24,2;14,493648,493648,781,760,918,137
3,25,6;11,493648,493648,723,695,918,195
3,26,2;11,493648,493648,509,481,918,409
3,27,1;6,493648,493648,574,545,918,344
3,28,2;6,493648,493648,789,758,918,129
3,29,13;14,493648,493648,744,716,918,174
4,0,2;9,493648,493648,42,30,919,877
4,1,2;9,987296,987296,65,36,919,854
4,2,1;4,2468240,2468240,104,69,919,815
4,3,8;10,493648,493648,44,33,919,875
4,4,9;10,2961888,2961888,100,61,919,819
4,5,9;10,493648,493648,82,70,919,837
4,6,4;9,1234120,1234120,80,53,919,839
4,7,9;14,493648,493648,70,58,919,849
4,8,4;9,740472,740472,110,98,919,809
4,9,4;10,4689656,4689656,70,33,919,849
4,10,2;9,2468240,2468240,95,54,919,824
4,11,9;14,493648,493648,66,55,919,853
4,12,9;10,493648,493648,58,46,919,861
4,13,4;10,493648,493648,55,47,919,864
4,14,1;4,1727768,1727768,88,53,919,831
4,15,4;10,493648,493648,421,380,919,498
4,16,9;10,493648,493648,596,575,919,323
4,17,2;6,493648,493648,751,730,919,168
4,18,2;9,493648,493648,498,476,919,421
4,19,4;9,493648,493648,270,244,919,649
4,20,2;9,493648,493648,584,547,919,335
4,21,9;14,493648,493648,504,467,919,415
4,22,2;4,493648,493648,754,732,919,165
4,23,4;14,493648,493648,900,878,919,19
4,24,4;6,493648,493648,782,760,919,137
4,25,6;9,493648,493648,723,695,919,196
4,26,9;10,493648,493648,509,481,919,410
4,27,1;14,493648,493648,574,545,919,345
4,28,2;9,493648,493648,790,758,919,129
4,29,2;9,493648,493648,746,716,919,173
5,0,3;14,1234120,1234120,68,30,919,851
5,1,4;14,987296,987296,73,36,919,846
5,2,9;14,2468240,2468240,96,69,919,823
5,3,4;9,1234120,1234120,55,33,919,864
5,4,2;9,1727768,1727768,88,61,919,831
5,5,3;14,493648,493648,81,70,919,838
5,6,10;14,493648,493648,64,53,919,855
5,7,0;10,493648,493648,70,58,919,849
5,8,1;14,493648,493648,110,98,919,809
5,9,10;14,3949184,3949184,74,33,919,845
5,10,0;9,987296,987296,65,54,919,854
5,11,4;9,740472,740472,92,55,919,827
5,12,9;14,740472,740472,79,46,919,840
5,13,2;9,493648,493648,56,47,919,863
5,14,0;9,4196008,4196008,92,53,919,827
5,15,9;14,493648,493648,421,380,919,498
5,16,2;14,493648,493648,594,575,919,325
5,17,2;14,493648,493648,750,730,919,169
5,18,3;4,493648,493648,498,476,919,421
5,19,2;9,493648,493648,270,244,919,649
5,20,0;11,493648,493648,585,547,919,334
5,21,1;14,493648,493648,504,467,919,415
5,22,9;14,493648,493648,756,732,919,163
5,23,2;9,493648,493648,902,878,919,17
5,24,9;14,493648,493648,783,760,919,136
5,25,9;14,493648,493648,723,695,919,196
5,26,2;14,493648,493648,507,481,919,412
5,27,2;4,493648,493648,572,545,919,347
5,28,9;12,493648,493648,791,758,919,128
5,29,9;14,493648,493648,746,716,919,173
