round,src,dst,bytes,delay_ticks,src_mj,dst_mj,failed
0,0,4,246824,9,7991.666548,639.333215,0
0,4,0,246824,9,639.333215,7991.666548,0
0,0,10,246824,11,7991.666548,1997.916548,0
0,10,0,246824,11,1997.916548,7991.666548,0
0,1,4,246824,9,7991.666548,639.333215,0
0,4,1,246824,9,639.333215,7991.666548,0
0,1,6,246824,11,7991.666548,614.743471,0
0,6,1,246824,11,614.743471,7991.666548,0
0,2,4,246824,8,7991.666548,639.333215,0
0,4,2,246824,8,639.333215,7991.666548,0
0,2,6,246824,9,7991.666548,614.743471,0
0,6,2,246824,9,614.743471,7991.666548,0
0,3,4,246824,8,7991.666548,639.333215,0
0,4,3,246824,8,639.333215,7991.666548,0
0,3,6,246824,11,7991.666548,614.743471,0
0,6,3,246824,11,614.743471,7991.666548,0
0,4,5,246824,9,639.333215,7991.666548,0
0,5,4,246824,9,7991.666548,639.333215,0
0,4,6,246824,9,639.333215,614.743471,0
0,6,4,246824,9,614.743471,639.333215,0
0,4,8,246824,9,639.333215,7991.666548,0
0,8,4,246824,9,7991.666548,639.333215,0
0,4,9,246824,9,639.333215,5327.777659,0
0,9,4,246824,9,5327.777659,639.333215,0
0,4,10,246824,8,639.333215,1997.916548,0
0,10,4,246824,8,1997.916548,639.333215,0
0,4,11,246824,9,639.333215,7991.666548,0
0,11,4,246824,9,7991.666548,639.333215,0
0,4,12,246824,9,639.333215,7991.666548,0
0,12,4,246824,9,7991.666548,639.333215,0
0,4,13,246824,6,639.333215,7991.666548,0
0,13,4,246824,6,7991.666548,639.333215,0
0,4,14,246824,7,639.333215,7991.666548,0
0,14,4,246824,7,7991.666548,639.333215,0
0,4,15,246824,39,639.333215,7991.666548,0
0,15,4,246824,39,7991.666548,639.333215,0
0,4,16,246824,19,639.333215,7991.666548,0
0,16,4,246824,19,7991.666548,639.333215,0
0,4,18,246824,20,639.333215,7991.666548,0
0,18,4,246824,20,7991.666548,639.333215,0
0,4,19,246824,24,639.333215,7991.666548,0
0,19,4,246824,24,7991.666548,639.333215,0
0,4,20,246824,35,639.333215,7991.666548,0
0,20,4,246824,35,7991.666548,639.333215,0
0,4,22,246824,22,639.333215,7991.666548,0
0,22,4,246824,22,7991.666548,639.333215,0
0,4,23,246824,22,639.333215,7991.666548,0
0,23,4,246824,22,7991.666548,639.333215,0
0,4,24,246824,21,639.333215,7991.666548,0
0,24,4,246824,21,7991.666548,639.333215,0
0,4,25,246824,26,639.333215,7991.666548,0
0,25,4,246824,26,7991.666548,639.333215,0
0,4,27,246824,27,639.333215,7991.666548,0
0,27,4,246824,27,7991.666548,639.333215,0
0,4,28,246824,30,639.333215,7991.666548,0
0,28,4,246824,30,7991.666548,639.333215,0
0,4,29,246824,28,639.333215,7991.666548,0
0,29,4,246824,28,7991.666548,639.333215,0
0,5,10,246824,11,7991.666548,1997.916548,0
0,10,5,246824,11,1997.916548,7991.666548,0
0,6,7,246824,12,614.743471,7991.666548,0
0,7,6,246824,12,7991.666548,614.743471,0
0,6,8,246824,12,614.743471,7991.666548,0
0,8,6,246824,12,7991.666548,614.743471,0
0,6,9,246824,11,614.743471,5327.777659,0
0,9,6,246824,11,5327.777659,614.743471,0
0,6,10,246824,11,614.743471,1997.916548,0
0,10,6,246824,11,1997.916548,614.743471,0
0,6,11,246824,11,614.743471,7991.666548,0
0,11,6,246824,11,7991.666548,614.743471,0
0,6,12,246824,12,614.743471,7991.666548,0
0,12,6,246824,12,7991.666548,614.743471,0
0,6,14,246824,9,614.743471,7991.666548,0
0,14,6,246824,9,7991.666548,614.743471,0
0,6,15,246824,40,614.743471,7991.666548,0
0,15,6,246824,40,7991.666548,614.743471,0
0,6,16,246824,20,614.743471,7991.666548,0
0,16,6,246824,20,7991.666548,614.743471,0
0,6,17,246824,21,614.743471,7991.666548,0
