round,round_duration_ticks,p50_delay_ticks,p95_delay_ticks,dropouts
0,9488,29,41,0
1,9488,29,41,0
2,9487,29,40,0
3,9488,29,41,0
4,9488,29,41,0
5,9488,29,41,0
6,9488,29,41,0
7,9487,29,40,0
8,9488,29,41,0
9,9488,29,41,0
10,9488,29,41,0
11,9488,29,41,0
12,9488,29,41,0
13,9488,29,41,0
14,9487,29,40,0
15,9487,29,40,0
16,9488,29,41,0
17,9488,29,41,0
18,9488,29,41,0
19,9488,29,41,0
