round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;2,740472,740472,262,229,9488,9226
0,1,0;2,740472,740472,208,179,9488,9280
0,2,0;1,493648,493648,952,941,9488,8536
0,3,0;4,740472,740472,3575,3534,9488,5913
0,4,1;5,740472,740472,4687,4646,9488,4801
0,5,3;4,493648,493648,9487,9447,9488,1
1,0,1;2,740472,740472,262,229,9488,9226
1,1,0;2,740472,740472,208,179,9488,9280
1,2,0;1,493648,493648,952,941,9488,8536
1,3,0;4,740472,740472,3575,3534,9488,5913
1,4,1;3,740472,740472,4687,4646,9488,4801
1,5,3;4,493648,493648,9487,9447,9488,1
2,0,1;2,740472,740472,262,229,9487,9225
2,1,0;2,740472,740472,208,179,9487,9279
2,2,0;1,493648,493648,952,941,9487,8535
2,3,0;5,493648,493648,3574,3534,9487,5913
2,4,1;5,493648,493648,4686,4646,9487,4801
2,5,3;4,493648,493648,9487,9447,9487,0
3,0,1;2,740472,740472,262,229,9488,9226
3,1,0;2,740472,740472,208,179,9488,9280
3,2,0;1,493648,493648,952,941,9488,8536
3,3,0;4,740472,740472,3575,3534,9488,5913
3,4,1;3,740472,740472,4687,4646,9488,4801
3,5,3;4,493648,493648,9487,9447,9488,1
4,0,1;2,740472,740472,262,229,9488,9226
4,1,0;2,740472,740472,208,179,9488,9280
4,2,0;1,493648,493648,952,941,9488,8536
4,3,0;4,740472,740472,3575,3534,9488,5913
4,4,1;5,740472,740472,4687,4646,9488,4801
4,5,3;4,493648,493648,9487,9447,9488,1
5,0,1;2,740472,740472,262,229,9488,9226
5,1,0;2,740472,740472,208,179,9488,9280
5,2,0;1,493648,493648,952,941,9488,8536
5,3,0;5,740472,740472,3575,3534,9488,5913
5,4,1;3,740472,740472,4687,4646,9488,4801
5,5,3;4,493648,493648,9487,9447,9488,1
6,0,1;2,740472,740472,262,229,9488,9226
6,1,0;2,740472,740472,208,179,9488,9280
6,2,0;1,493648,493648,952,941,9488,8536
6,3,0;4,740472,740472,3575,3534,9488,5913
6,4,1;5,740472,740472,4687,4646,9488,4801
6,5,3;4,493648,493648,9487,9447,9488,1
7,0,1;2,740472,740472,262,229,9487,9225
7,1,0;2,740472,740472,208,179,9487,9279
7,2,0;1,493648,493648,952,941,9487,8535
7,3,0;5,493648,493648,3574,3534,9487,5913
7,4,1;5,493648,493648,4686,4646,9487,4801
7,5,3;4,493648,493648,9487,9447,9487,0
8,0,1;2,740472,740472,262,229,9488,9226
8,1,0;2,740472,740472,208,179,9488,9280
8,2,0;1,493648,493648,952,941,9488,8536
8,3,0;4,740472,740472,3575,3534,9488,5913
8,4,1;5,740472,740472,4687,4646,9488,4801
8,5,3;4,493648,493648,9487,9447,9488,1
9,0,1;2,740472,740472,262,229,9488,9226
9,1,0;2,740472,740472,208,179,9488,9280
9,2,0;1,493648,493648,952,941,9488,8536
9,3,0;4,740472,740472,3575,3534,9488,5913
9,4,1;3,740472,740472,4687,4646,9488,4801
9,5,3;4,493648,493648,9487,9447,9488,1
10,0,1;2,740472,740472,262,229,9488,9226
10,1,0;2,740472,740472,208,179,9488,9280
10,2,0;1,493648,493648,952,941,9488,8536
10,3,0;4,740472,740472,3575,3534,9488,5913
10,4,1;3,740472,740472,4687,4646,9488,4801
10,5,3;4,493648,493648,9487,9447,9488,1
11,0,1;2,740472,740472,262,229,9488,9226
11,1,0;2,740472,740472,208,179,9488,9280
11,2,0;1,493648,493648,952,941,9488,8536
11,3,0;4,740472,740472,3575,3534,9488,5913
11,4,1;5,740472,740472,4687,4646,9488,4801
11,5,3;4,493648,493648,9487,9447,9488,1
12,0,1;2,740472,740472,262,229,9488,9226
12,1,0;2,740472,740472,208,179,9488,9280
12,2,0;1,493648,493648,952,941,9488,8536
12,3,0;4,740472,740472,3575,3534,9488,5913
12,4,1;3,740472,740472,4687,4646,9488,4801
12,5,3;4,493648,493648,9487,9447,9488,1
13,0,1;2,740472,740472,262,229,9488,9226
13,1,0;2,740472,740472,208,179,9488,9280
13,2,0;1,493648,493648,952,941,9488,8536
13,3,0;4,740472,740472,3575,3534,9488,5913
13,4,1;3,740472,740472,4687,4646,9488,4801
13,5,3;4,493648,493648,9487,9447,9488,1
14,0,1;2,740472,740472,262,229,9487,9225
14,1,0;2,740472,740472,208,179,9487,9279
14,2,0;1,493648,493648,952,941,9487,8535
14,3,0;5,493648,493648,3574,3534,9487,5913
14,4,1;5,493648,493648,4686,4646,9487,4801
14,5,3;4,493648,493648,9487,9447,9487,0
15,0,1;2,740472,740472,262,229,9487,9225
15,1,0;2,740472,740472,208,179,9487,9279
15,2,0;1,493648,493648,952,941,9487,8535
15,3,0;5,493648,493648,3574,3534,9487,5913
15,4,1;5,493648,493648,4686,4646,9487,4801
15,5,3;4,493648,493648,9487,9447,9487,0
16,0,1;2,740472,740472,262,229,9488,9226
16,1,0;2,740472,740472,208,179,9488,9280
16,2,0;1,493648,493648,952,941,9488,8536
16,3,0;4,740472,740472,3575,3534,9488,5913
16,4,1;3,740472,740472,4687,4646,9488,4801
16,5,3;4,493648,493648,9487,9447,9488,1
17,0,1;2,740472,740472,262,229,9488,9226
17,1,0;2,740472,740472,208,179,9488,9280
17,2,0;1,493648,493648,952,941,9488,8536
17,3,0;4,740472,740472,3575,3534,9488,5913
17,4,1;5,740472,740472,4687,4646,9488,4801
17,5,3;4,493648,493648,9487,9447,9488,1
18,0,1;2,740472,740472,262,229,9488,9226
18,1,0;2,740472,740472,208,179,9488,9280
18,2,0;1,493648,493648,952,941,9488,8536
18,3,0;4,740472,740472,3575,3534,9488,5913
18,4,1;3,740472,740472,4687,4646,9488,4801
18,5,3;4,493648,493648,9487,9447,9488,1
19,0,1;2,740472,740472,262,229,9488,9226
19,1,0;2,740472,740472,208,179,9488,9280
19,2,0;1,493648,493648,952,941,9488,8536
19,3,0;4,740472,740472,3575,3534,9488,5913
19,4,1;3,740472,740472,4687,4646,9488,4801
19,5,3;4,493648,493648,9487,9447,9488,1
