round,src,dst,bytes,delay_ticks,src_mj,dst_mj,failed
0,0,1,246824,12,27249.999395,27249.999395,0
0,1,0,246824,12,27249.999395,27249.999395,0
0,0,2,246824,11,27249.999395,40874.999395,0
0,2,0,246824,11,40874.999395,27249.999395,0
0,0,3,246824,28,27249.999395,27249.999395,0
0,3,0,246824,28,27249.999395,27249.999395,0
0,1,2,246824,10,27249.999395,40874.999395,0
0,2,1,246824,10,40874.999395,27249.999395,0
0,1,4,246824,21,27249.999395,27249.999395,0
0,4,1,246824,21,27249.999395,27249.999395,0
0,3,4,246824,28,27249.999395,27249.999395,0
0,4,3,246824,28,27249.999395,27249.999395,0
0,3,5,246824,36,27249.999395,40874.999395,0
0,5,3,246824,36,40874.999395,27249.999395,0
0,4,5,246824,30,27249.999395,40874.999395,0
0,5,4,246824,30,40874.999395,27249.999395,0
1,0,1,246824,12,27249.999395,27249.999395,0
1,1,0,246824,12,27249.999395,27249.999395,0
1,0,2,246824,11,27249.999395,40874.999395,0
1,2,0,246824,11,40874.999395,27249.999395,0
1,0,3,246824,28,27249.999395,27249.999395,0
1,3,0,246824,28,27249.999395,27249.999395,0
1,1,2,246824,10,27249.999395,40874.999395,0
1,2,1,246824,10,40874.999395,27249.999395,0
1,1,4,246824,21,27249.999395,27249.999395,0
1,4,1,246824,21,27249.999395,27249.999395,0
1,3,4,246824,28,27249.999395,27249.999395,0
1,4,3,246824,28,27249.999395,27249.999395,0
1,3,5,246824,36,27249.999395,40874.999395,0
1,5,3,246824,36,40874.999395,27249.999395,0
1,4,5,246824,30,27249.999395,40874.999395,0
1,5,4,246824,30,40874.999395,27249.999395,0
2,0,1,246824,12,27249.999395,27249.999395,0
2,1,0,246824,12,27249.999395,27249.999395,0
2,0,2,246824,11,27249.999395,40874.999395,0
2,2,0,246824,11,40874.999395,27249.999395,0
2,0,3,246824,28,27249.999395,27249.999395,0
2,3,0,246824,28,27249.999395,27249.999395,0
2,1,2,246824,10,27249.999395,40874.999395,0
2,2,1,246824,10,40874.999395,27249.999395,0
2,1,4,246824,21,27249.999395,27249.999395,0
2,4,1,246824,21,27249.999395,27249.999395,0
2,3,4,246824,28,27249.999395,27249.999395,0
2,4,3,246824,28,27249.999395,27249.999395,0
2,3,5,246824,36,27249.999395,40874.999395,0
2,5,3,246824,36,40874.999395,27249.999395,0
2,4,5,246824,30,27249.999395,40874.999395,0
2,5,4,246824,30,40874.999395,27249.999395,0
3,0,1,246824,12,27249.999395,27249.999395,0
3,1,0,246824,12,27249.999395,27249.999395,0
3,0,2,246824,11,27249.999395,40874.999395,0
3,2,0,246824,11,40874.999395,27249.999395,0
3,0,3,246824,28,27249.999395,27249.999395,0
3,3,0,246824,28,27249.999395,27249.999395,0
3,1,2,246824,10,27249.999395,40874.999395,0
3,2,1,246824,10,40874.999395,27249.999395,0
3,1,4,246824,21,27249.999395,27249.999395,0
3,4,1,246824,21,27249.999395,27249.999395,0
3,3,4,246824,28,27249.999395,27249.999395,0
3,4,3,246824,28,27249.999395,27249.999395,0
3,3,5,246824,36,27249.999395,40874.999395,0
3,5,3,246824,36,40874.999395,27249.999395,0
3,4,5,246824,30,27249.999395,40874.999395,0
3,5,4,246824,30,40874.999395,27249.999395,0
4,0,1,246824,12,27249.999395,27249.999395,0
4,1,0,246824,12,27249.999395,27249.999395,0
4,0,2,246824,11,27249.999395,40874.999395,0
4,2,0,246824,11,40874.999395,27249.999395,0
4,0,3,246824,28,27249.999395,27249.999395,0
4,3,0,246824,28,27249.999395,27249.999395,0
4,1,2,246824,10,27249.999395,40874.999395,0
4,2,1,246824,10,40874.999395,27249.999395,0
4,1,4,246824,21,27249.999395,27249.999395,0
4,4,1,246824,21,27249.999395,27249.999395,0
4,3,4,246824,28,27249.999395,27249.999395,0
4,4,3,246824,28,27249.999395,27249.999395,0
4,3,5,246824,36,27249.999395,40874.999395,0
4,5,3,246824,36,40874.999395,27249.999395,0
4,4,5,246824,30,27249.999395,40874.999395,0
4,5,4,246824,30,40874.999395,27249.999395,0
5,0,1,246824,12,27249.999395,27249.999395,0
5,1,0,246824,12,27249.999395,27249.999395,0
5,0,2,246824,11,27249.999395,40874.999395,0
5,2,0,246824,11,40874.999395,27249.999395,0
5,0,3,246824,28,27249.999395,27249.999395,0
5,3,0,246824,28,27249.999395,27249.999395,0
5,1,2,246824,10,27249.999395,40874.999395,0
5,2,1,246824,10,40874.999395,27249.999395,0
5,1,4,246824,21,27249.999395,27249.999395,0
5,4,1,246824,21,27249.999395,27249.999395,0
5,3,4,246824,28,27249.999395,27249.999395,0
5,4,3,246824,28,27249.999395,27249.999395,0
5,3,5,246824,36,27249.999395,40874.999395,0
5,5,3,246824,36,40874.999395,27249.999395,0
5,4,5,246824,30,27249.999395,40874.999395,0
5,5,4,246824,30,40874.999395,27249.999395,0
6,0,1,246824,12,27249.999930,27249.999930,0
6,1,0,246824,12,27249.999930,27249.999930,0
6,0,2,246824,11,27249.999930,40874.999930,0
6,2,0,246824,11,40874.999930,27249.999930,0
6,0,3,246824,28,27249.999930,40874.999930,0
6,3,0,246824,28,40874.999930,27249.999930,0
6,1,2,246824,10,27249.999930,40874.999930,0
6,2,1,246824,10,40874.999930,27249.999930,0
6,1,4,246824,21,27249.999930,40874.999930,0
6,4,1,246824,21,40874.999930,27249.999930,0
6,3,5,246824,36,40874.999930,40874.999930,0
6,5,3,246824,36,40874.999930,40874.999930,0
6,4,5,246824,30,40874.999930,40874.999930,0
6,5,4,246824,30,40874.999930,40874.999930,0
7,0,1,246824,12,27249.999395,27249.999395,0
7,1,0,246824,12,27249.999395,27249.999395,0
7,0,2,246824,11,27249.999395,40874.999395,0
7,2,0,246824,11,40874.999395,27249.999395,0
7,0,3,246824,28,27249.999395,27249.999395,0
7,3,0,246824,28,27249.999395,27249.999395,0
7,1,2,246824,10,27249.999395,40874.999395,0
7,2,1,246824,10,40874.999395,27249.999395,0
7,1,4,246824,21,27249.999395,27249.999395,0
7,4,1,246824,21,27249.999395,27249.999395,0
7,3,4,246824,28,27249.999395,27249.999395,0
7,4,3,246824,28,27249.999395,27249.999395,0
7,3,5,246824,36,27249.999395,40874.999395,0
7,5,3,246824,36,40874.999395,27249.999395,0
7,4,5,246824,30,27249.999395,40874.999395,0
7,5,4,246824,30,40874.999395,27249.999395,0
8,0,1,246824,12,27249.999395,27249.999395,0
8,1,0,246824,12,27249.999395,27249.999395,0
8,0,2,246824,11,27249.999395,40874.999395,0
8,2,0,246824,11,40874.999395,27249.999395,0
8,0,3,246824,28,27249.999395,27249.999395,0
8,3,0,246824,28,27249.999395,27249.999395,0
8,1,2,246824,10,27249.999395,40874.999395,0
8,2,1,246824,10,40874.999395,27249.999395,0
8,1,4,246824,21,27249.999395,27249.999395,0
8,4,1,246824,21,27249.999395,27249.999395,0
