round,scope,value
0,global,2.317726548
0,inter_cluster,2.242060354
0,consensus,1.492647481
1,global,2.584092965
1,inter_cluster,2.723041993
1,consensus,1.668587179
2,global,2.502236117
2,inter_cluster,2.845593560
2,consensus,1.635836536
3,global,2.465460761
3,inter_cluster,2.973826326
3,consensus,1.638715892
4,global,2.476156410
4,inter_cluster,3.119298177
4,consensus,1.674015369
5,global,2.487552080
5,inter_cluster,3.246169659
5,consensus,1.708332537
6,global,2.523494891
6,inter_cluster,3.311848152
6,consensus,1.736696547
7,global,2.533961627
7,inter_cluster,3.386758119
7,consensus,1.762333508
8,global,2.541629305
8,inter_cluster,3.469348651
8,consensus,1.792599333
9,global,2.533872359
9,inter_cluster,3.490473332
9,consensus,1.796925249
10,global,2.566510973
10,inter_cluster,3.564029658
10,consensus,1.829594688
11,global,2.588310934
11,inter_cluster,3.634242922
11,consensus,1.859520538
12,global,2.590308496
12,inter_cluster,3.645671732
12,consensus,1.864530372
13,global,2.595740678
13,inter_cluster,3.640880151
13,consensus,1.863973535
14,global,2.621177069
14,inter_cluster,3.672429256
14,consensus,1.880399343
15,global,2.609295159
15,inter_cluster,3.689024230
15,consensus,1.884264110
16,global,2.611626336
16,inter_cluster,3.693644066
16,consensus,1.886907763
17,global,2.612173055
17,inter_cluster,3.702153874
17,consensus,1.891847639
18,global,2.579360900
18,inter_cluster,3.696630622
18,consensus,1.882059168
19,global,2.572781722
19,inter_cluster,3.686298760
19,consensus,1.878160667
