round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;2,740472,740472,566,538,8810,8244
0,1,0;2,740472,740472,315,294,8810,8495
0,2,0;1,493648,493648,585,574,8810,8225
0,3,0;4,740472,740472,3211,3175,8810,5599
0,4,1;5,740472,740472,8804,8774,8810,6
0,5,3;4,493648,493648,5269,5233,8810,3541
1,0,1;2,740472,740472,566,538,8810,8244
1,1,0;2,740472,740472,315,294,8810,8495
1,2,0;1,493648,493648,585,574,8810,8225
1,3,0;4,740472,740472,3211,3175,8810,5599
1,4,1;5,740472,740472,8804,8774,8810,6
1,5,3;4,493648,493648,5269,5233,8810,3541
2,0,1;2,740472,740472,566,538,8810,8244
2,1,0;2,740472,740472,315,294,8810,8495
2,2,0;1,493648,493648,585,574,8810,8225
2,3,0;4,740472,740472,3211,3175,8810,5599
2,4,1;3,740472,740472,8804,8774,8810,6
2,5,3;4,493648,493648,5269,5233,8810,3541
3,0,1;2,740472,740472,566,538,8810,8244
3,1,0;2,740472,740472,315,294,8810,8495
3,2,0;1,493648,493648,585,574,8810,8225
3,3,0;4,740472,740472,3211,3175,8810,5599
3,4,1;5,740472,740472,8804,8774,8810,6
3,5,3;4,493648,493648,5269,5233,8810,3541
4,0,1;2,740472,740472,566,538,8810,8244
4,1,0;2,740472,740472,315,294,8810,8495
4,2,0;1,493648,493648,585,574,8810,8225
4,3,0;4,740472,740472,3211,3175,8810,5599
4,4,1;5,740472,740472,8804,8774,8810,6
4,5,3;4,493648,493648,5269,5233,8810,3541
5,0,1;2,740472,740472,566,538,8810,8244
5,1,0;2,740472,740472,315,294,8810,8495
5,2,0;1,493648,493648,585,574,8810,8225
5,3,0;4,740472,740472,3211,3175,8810,5599
5,4,1;3,740472,740472,8804,8774,8810,6
5,5,3;4,493648,493648,5269,5233,8810,3541
6,0,1;2,740472,740472,566,538,8810,8244
6,1,0;2,740472,740472,315,294,8810,8495
6,2,0;1,493648,493648,585,574,8810,8225
6,3,0;5,493648,493648,3211,3175,8810,5599
6,4,1;5,493648,493648,8804,8774,8810,6
6,5,3;4,493648,493648,5269,5233,8810,3541
7,0,1;2,740472,740472,566,538,8810,8244
7,1,0;2,740472,740472,315,294,8810,8495
7,2,0;1,493648,493648,585,574,8810,8225
7,3,0;4,740472,740472,3211,3175,8810,5599
7,4,1;5,740472,740472,8804,8774,8810,6
7,5,3;4,493648,493648,5269,5233,8810,3541
8,0,1;2,740472,740472,566,538,8810,8244
8,1,0;2,740472,740472,315,294,8810,8495
8,2,0;1,493648,493648,585,574,8810,8225
8,3,0;4,740472,740472,3211,3175,8810,5599
8,4,1;5,740472,740472,8804,8774,8810,6
8,5,3;4,493648,493648,5269,5233,8810,3541
9,0,1;2,740472,740472,566,538,8810,8244
9,1,0;2,740472,740472,315,294,8810,8495
9,2,0;1,493648,493648,585,574,8810,8225
9,3,0;4,740472,740472,3211,3175,8810,5599
9,4,1;5,740472,740472,8804,8774,8810,6
9,5,3;4,493648,493648,5269,5233,8810,3541
10,0,1;2,740472,740472,566,538,8810,8244
10,1,0;2,740472,740472,315,294,8810,8495
10,2,0;1,493648,493648,585,574,8810,8225
10,3,0;4,740472,740472,3211,3175,8810,5599
10,4,1;5,740472,740472,8804,8774,8810,6
10,5,3;4,493648,493648,5269,5233,8810,3541
11,0,1;2,740472,740472,566,538,8810,8244
11,1,0;2,740472,740472,315,294,8810,8495
11,2,0;1,493648,493648,585,574,8810,8225
11,3,0;4,740472,740472,3211,3175,8810,5599
11,4,1;5,740472,740472,8804,8774,8810,6
11,5,3;4,493648,493648,5269,5233,8810,3541
12,0,1;2,740472,740472,566,538,8810,8244
12,1,0;2,740472,740472,315,294,8810,8495
12,2,0;1,493648,493648,585,574,8810,8225
12,3,0;4,740472,740472,3211,3175,8810,5599
12,4,1;5,740472,740472,8804,8774,8810,6
12,5,3;4,493648,493648,5269,5233,8810,3541
13,0,1;2,740472,740472,566,538,8810,8244
13,1,0;2,740472,740472,315,294,8810,8495
13,2,0;1,493648,493648,585,574,8810,8225
13,3,0;4,740472,740472,3211,3175,8810,5599
13,4,1;5,740472,740472,8804,8774,8810,6
13,5,3;4,493648,493648,5269,5233,8810,3541
14,0,1;2,740472,740472,566,538,8810,8244
14,1,0;2,740472,740472,315,294,8810,8495
14,2,0;1,493648,493648,585,574,8810,8225
14,3,0;4,740472,740472,3211,3175,8810,5599
14,4,1;5,740472,740472,8804,8774,8810,6
14,5,3;4,493648,493648,5269,5233,8810,3541
15,0,1;2,740472,740472,566,538,8810,8244
15,1,0;2,740472,740472,315,294,8810,8495
15,2,0;1,493648,493648,585,574,8810,8225
15,3,0;4,740472,740472,3211,3175,8810,5599
15,4,1;5,740472,740472,8804,8774,8810,6
15,5,3;4,493648,493648,5269,5233,8810,3541
16,0,1;2,740472,740472,566,538,8810,8244
16,1,0;2,740472,740472,315,294,8810,8495
16,2,0;1,493648,493648,585,574,8810,8225
16,3,0;4,740472,740472,3211,3175,8810,5599
16,4,1;5,740472,740472,8804,8774,8810,6
16,5,3;4,493648,493648,5269,5233,8810,3541
17,0,1;2,740472,740472,566,538,8810,8244
17,1,0;2,740472,740472,315,294,8810,8495
17,2,0;1,493648,493648,585,574,8810,8225
17,3,0;4,740472,740472,3211,3175,8810,5599
17,4,1;5,740472,740472,8804,8774,8810,6
17,5,3;4,493648,493648,5269,5233,8810,3541
18,0,1;2,740472,740472,566,538,8810,8244
18,1,0;2,740472,740472,315,294,8810,8495
18,2,0;1,493648,493648,585,574,8810,8225
18,3,0;4,740472,740472,3211,3175,8810,5599
18,4,1;5,740472,740472,8804,8774,8810,6
18,5,3;4,493648,493648,5269,5233,8810,3541
19,0,1;2,740472,740472,566,538,8810,8244
19,1,0;2,740472,740472,315,294,8810,8495
19,2,0;1,493648,493648,585,574,8810,8225
19,3,0;4,740472,740472,3211,3175,8810,5599
19,4,1;5,740472,740472,8804,8774,8810,6
19,5,3;4,493648,493648,5269,5233,8810,3541
