round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;29,493648,493648,96,69,911,815
0,1,0;2,493648,493648,114,104,911,797
0,2,1;3,493648,493648,36,24,911,875
0,3,2;4,493648,493648,75,63,911,836
0,4,3;5,493648,493648,55,45,911,856
0,5,4;6,493648,493648,45,35,911,866
0,6,5;7,493648,493648,48,38,911,863
0,7,6;8,493648,493648,37,26,911,874
0,8,7;9,493648,493648,76,65,911,835
0,9,8;10,493648,493648,67,57,911,844
0,10,9;11,493648,493648,73,62,911,838
0,11,10;12,493648,493648,65,54,911,846
0,12,11;13,493648,493648,111,98,911,800
0,13,12;14,493648,493648,65,52,911,846
0,14,13;15,493648,493648,77,56,911,834
0,15,14;16,493648,493648,428,404,911,483
0,16,15;17,493648,493648,711,685,911,200
0,17,16;18,493648,493648,700,669,911,211
0,18,17;19,493648,493648,672,638,911,239
0,19,18;20,493648,493648,614,580,911,297
0,20,19;21,493648,493648,524,486,911,387
0,21,20;22,493648,493648,635,591,911,276
0,22,21;23,493648,493648,624,577,911,287
0,23,22;24,493648,493648,911,864,911,0
0,24,23;25,493648,493648,434,394,911,477
0,25,24;26,493648,493648,431,397,911,480
0,26,25;27,493648,493648,642,603,911,269
0,27,26;28,493648,493648,609,570,911,302
0,28,27;29,493648,493648,596,559,911,315
0,29,0;28,493648,493648,590,554,911,321
1,0,1;29,493648,493648,96,69,911,815
1,1,0;2,493648,493648,114,104,911,797
1,2,1;3,493648,493648,36,24,911,875
1,3,2;4,493648,493648,75,63,911,836
1,4,3;5,493648,493648,55,45,911,856
1,5,4;6,493648,493648,45,35,911,866
1,6,5;7,493648,493648,48,38,911,863
1,7,6;8,493648,493648,37,26,911,874
1,8,7;9,493648,493648,76,65,911,835
1,9,8;10,493648,493648,67,57,911,844
1,10,9;11,493648,493648,73,62,911,838
1,11,10;12,493648,493648,65,54,911,846
1,12,11;13,493648,493648,111,98,911,800
1,13,12;14,493648,493648,65,52,911,846
1,14,13;15,493648,493648,77,56,911,834
1,15,14;16,493648,493648,428,404,911,483
1,16,15;17,493648,493648,711,685,911,200
1,17,16;18,493648,493648,700,669,911,211
1,18,17;19,493648,493648,672,638,911,239
1,19,18;20,493648,493648,614,580,911,297
1,20,19;21,493648,493648,524,486,911,387
1,21,20;22,493648,493648,635,591,911,276
1,22,21;23,493648,493648,624,577,911,287
1,23,22;24,493648,493648,911,864,911,0
1,24,23;25,493648,493648,434,394,911,477
1,25,24;26,493648,493648,431,397,911,480
1,26,25;27,493648,493648,642,603,911,269
1,27,26;28,493648,493648,609,570,911,302
1,28,27;29,493648,493648,596,559,911,315
1,29,0;28,493648,493648,590,554,911,321
2,0,1;29,493648,493648,96,69,911,815
2,1,0;2,493648,493648,114,104,911,797
2,2,1;3,493648,493648,36,24,911,875
2,3,2;4,493648,493648,75,63,911,836
2,4,3;5,493648,493648,55,45,911,856
2,5,4;6,493648,493648,45,35,911,866
2,6,5;7,493648,493648,48,38,911,863
2,7,6;8,493648,493648,37,26,911,874
2,8,7;9,493648,493648,76,65,911,835
2,9,8;10,493648,493648,67,57,911,844
2,10,9;11,493648,493648,73,62,911,838
2,11,10;12,493648,493648,65,54,911,846
2,12,11;13,493648,493648,111,98,911,800
2,13,12;14,493648,493648,65,52,911,846
2,14,13;15,493648,493648,77,56,911,834
2,15,14;16,493648,493648,428,404,911,483
2,16,15;17,493648,493648,711,685,911,200
2,17,16;18,493648,493648,700,669,911,211
2,18,17;19,493648,493648,672,638,911,239
2,19,18;20,493648,493648,614,580,911,297
