round,node,ul_bytes,dl_bytes,energy_mj
0,0,493648,493648,31849.999528
0,1,493648,493648,31849.999528
0,2,493648,493648,31849.999528
0,3,493648,493648,31849.999528
0,4,493648,493648,31849.999528
0,5,493648,493648,31849.999528
0,6,493648,493648,31849.999528
0,7,493648,493648,31849.999528
0,8,493648,493648,31849.999528
0,9,493648,493648,31849.999528
0,10,493648,493648,31849.999528
0,11,493648,493648,31849.999528
0,12,493648,493648,31849.999528
0,13,493648,493648,31849.999528
0,14,493648,493648,31849.999528
0,15,493648,493648,31849.999528
0,16,493648,493648,31849.999528
0,17,493648,493648,31849.999528
0,18,493648,493648,31849.999528
0,19,493648,493648,31849.999528
0,20,493648,493648,31849.999528
0,21,493648,493648,31849.999528
0,22,493648,493648,31849.999528
0,23,493648,493648,31849.999528
0,24,493648,493648,31849.999528
0,25,493648,493648,31849.999528
0,26,493648,493648,31849.999528
0,27,493648,493648,31849.999528
0,28,493648,493648,31849.999528
0,29,493648,493648,31849.999528
1,0,493648,493648,31849.999528
1,1,493648,493648,31849.999528
1,2,493648,493648,31849.999528
1,3,493648,493648,31849.999528
1,4,493648,493648,31849.999528
1,5,493648,493648,31849.999528
1,6,493648,493648,31849.999528
1,7,493648,493648,31849.999528
1,8,493648,493648,31849.999528
1,9,493648,493648,31849.999528
1,10,493648,493648,31849.999528
1,11,493648,493648,31849.999528
1,12,493648,493648,31849.999528
1,13,493648,493648,31849.999528
1,14,493648,493648,31849.999528
1,15,493648,493648,31849.999528
1,16,493648,493648,31849.999528
1,17,493648,493648,31849.999528
1,18,493648,493648,31849.999528
1,19,493648,493648,31849.999528
1,20,493648,493648,31849.999528
1,21,493648,493648,31849.999528
1,22,493648,493648,31849.999528
1,23,493648,493648,31849.999528
1,24,493648,493648,31849.999528
1,25,493648,493648,31849.999528
1,26,493648,493648,31849.999528
1,27,493648,493648,31849.999528
1,28,493648,493648,31849.999528
1,29,493648,493648,31849.999528
2,0,493648,493648,31849.999528
2,1,493648,493648,31849.999528
2,2,493648,493648,31849.999528
2,3,493648,493648,31849.999528
2,4,493648,493648,31849.999528
2,5,493648,493648,31849.999528
2,6,493648,493648,31849.999528
2,7,493648,493648,31849.999528
2,8,493648,493648,31849.999528
2,9,493648,493648,31849.999528
2,10,493648,493648,31849.999528
2,11,493648,493648,31849.999528
2,12,493648,493648,31849.999528
2,13,493648,493648,31849.999528
2,14,493648,493648,31849.999528
2,15,493648,493648,31849.999528
2,16,493648,493648,31849.999528
2,17,493648,493648,31849.999528
2,18,493648,493648,31849.999528
2,19,493648,493648,31849.999528
2,20,493648,493648,31849.999528
2,21,493648,493648,31849.999528
2,22,493648,493648,31849.999528
2,23,493648,493648,31849.999528
2,24,493648,493648,31849.999528
2,25,493648,493648,31849.999528
2,26,493648,493648,31849.999528
2,27,493648,493648,31849.999528
2,28,493648,493648,31849.999528
2,29,493648,493648,31849.999528
3,0,493648,493648,31849.999528
3,1,493648,493648,31849.999528
3,2,493648,493648,31849.999528
3,3,493648,493648,31849.999528
3,4,493648,493648,31849.999528
3,5,493648,493648,31849.999528
3,6,493648,493648,31849.999528
3,7,493648,493648,31849.999528
3,8,493648,493648,31849.999528
3,9,493648,493648,31849.999528
3,10,493648,493648,31849.999528
3,11,493648,493648,31849.999528
3,12,493648,493648,31849.999528
3,13,493648,493648,31849.999528
3,14,493648,493648,31849.999528
3,15,493648,493648,31849.999528
3,16,493648,493648,31849.999528
3,17,493648,493648,31849.999528
3,18,493648,493648,31849.999528
3,19,493648,493648,31849.999528
3,20,493648,493648,31849.999528
3,21,493648,493648,31849.999528
3,22,493648,493648,31849.999528
3,23,493648,493648,31849.999528
3,24,493648,493648,31849.999528
3,25,493648,493648,31849.999528
3,26,493648,493648,31849.999528
3,27,493648,493648,31849.999528
3,28,493648,493648,31849.999528
3,29,493648,493648,31849.999528
4,0,493648,493648,31849.999528
4,1,493648,493648,31849.999528
4,2,493648,493648,31849.999528
4,3,493648,493648,31849.999528
4,4,493648,493648,31849.999528
4,5,493648,493648,31849.999528
4,6,493648,493648,31849.999528
4,7,493648,493648,31849.999528
4,8,493648,493648,31849.999528
4,9,493648,493648,31849.999528
4,10,493648,493648,31849.999528
4,11,493648,493648,31849.999528
4,12,493648,493648,31849.999528
4,13,493648,493648,31849.999528
4,14,493648,493648,31849.999528
4,15,493648,493648,31849.999528
4,16,493648,493648,31849.999528
4,17,493648,493648,31849.999528
4,18,493648,493648,31849.999528
4,19,493648,493648,31849.999528
4,20,493648,493648,31849.999528
4,21,493648,493648,31849.999528
4,22,493648,493648,31849.999528
4,23,493648,493648,31849.999528
4,24,493648,493648,31849.999528
4,25,493648,493648,31849.999528
4,26,493648,493648,31849.999528
4,27,493648,493648,31849.999528
4,28,493648,493648,31849.999528
4,29,493648,493648,31849.999528
5,0,493648,493648,31849.999528
5,1,493648,493648,31849.999528
5,2,493648,493648,31849.999528
5,3,493648,493648,31849.999528
5,4,493648,493648,31849.999528
5,5,493648,493648,31849.999528
5,6,493648,493648,31849.999528
5,7,493648,493648,31849.999528
5,8,493648,493648,31849.999528
5,9,493648,493648,31849.999528
5,10,493648,493648,31849.999528
5,11,493648,493648,31849.999528
5,12,493648,493648,31849.999528
5,13,493648,493648,31849.999528
5,14,493648,493648,31849.999528
5,15,493648,493648,31849.999528
5,16,493648,493648,31849.999528
5,17,493648,493648,31849.999528
5,18,493648,493648,31849.999528
5,19,493648,493648,31849.999528
5,20,493648,493648,31849.999528
5,21,493648,493648,31849.999528
5,22,493648,493648,31849.999528
5,23,493648,493648,31849.999528
5,24,493648,493648,31849.999528
5,25,493648,493648,31849.999528
5,26,493648,493648,31849.999528
5,27,493648,493648,31849.999528
5,28,493648,493648,31849.999528
5,29,493648,493648,31849.999528
6,0,493648,493648,31849.999528
6,1,493648,493648,31849.999528
6,2,493648,493648,31849.999528
6,3,493648,493648,31849.999528
6,4,493648,493648,31849.999528
6,5,493648,493648,31849.999528
6,6,493648,493648,31849.999528
6,7,493648,493648,31849.999528
6,8,493648,493648,31849.999528
6,9,493648,493648,31849.999528
6,10,493648,493648,31849.999528
6,11,493648,493648,31849.999528
6,12,493648,493648,31849.999528
6,13,493648,493648,31849.999528
6,14,493648,493648,31849.999528
6,15,493648,493648,31849.999528
6,16,493648,493648,31849.999528
6,17,493648,493648,31849.999528
6,18,493648,493648,31849.999528
6,19,493648,493648,31849.999528
6,20,493648,493648,31849.999528
6,21,493648,493648,31849.999528
6,22,493648,493648,31849.999528
6,23,493648,493648,31849.999528
6,24,493648,493648,31849.999528
6,25,493648,493648,31849.999528
6,26,493648,493648,31849.999528
6,27,493648,493648,31849.999528
6,28,493648,493648,31849.999528
6,29,493648,493648,31849.999528
7,0,493648,493648,31849.999528
7,1,493648,493648,31849.999528
7,2,493648,493648,31849.999528
7,3,493648,493648,31849.999528
7,4,493648,493648,31849.999528
7,5,493648,493648,31849.999528
7,6,493648,493648,31849.999528
7,7,493648,493648,31849.999528
7,8,493648,493648,31849.999528
7,9,493648,493648,31849.999528
7,10,493648,493648,31849.999528
7,11,493648,493648,31849.999528
7,12,493648,493648,31849.999528
7,13,493648,493648,31849.999528
7,14,493648,493648,31849.999528
7,15,493648,493648,31849.999528
7,16,493648,493648,31849.999528
7,17,493648,493648,31849.999528
7,18,493648,493648,31849.999528
7,19,493648,493648,31849.999528
7,20,493648,493648,31849.999528
