round,scope,value
0,global,0.481046402
0,inter_cluster,0.486972240
0,consensus,0.327316776
1,global,0.715239957
1,inter_cluster,0.720630425
1,consensus,0.491764291
2,global,0.815445625
2,inter_cluster,0.823929350
2,consensus,0.563418006
3,global,0.942861042
3,inter_cluster,0.958538440
3,consensus,0.648099114
4,global,1.048379954
4,inter_cluster,1.059068142
4,consensus,0.719055129
5,global,1.137661769
5,inter_cluster,1.149706321
5,consensus,0.778258959
6,global,1.222676171
6,inter_cluster,1.238779643
6,consensus,0.837441937
7,global,1.225471524
7,inter_cluster,1.237459830
7,consensus,0.838676110
8,global,1.224114779
8,inter_cluster,1.238412257
8,consensus,0.836561214
9,global,1.146609170
9,inter_cluster,1.158203490
9,consensus,0.784482125
10,global,1.122671876
10,inter_cluster,1.138289361
10,consensus,0.766603074
11,global,1.097126645
11,inter_cluster,1.112554936
11,consensus,0.747588388
12,global,1.085286029
12,inter_cluster,1.104009334
12,consensus,0.735098674
13,global,1.015556405
13,inter_cluster,1.038028387
13,consensus,0.689980226
14,global,1.101464917
14,inter_cluster,1.130076572
14,consensus,0.747771635
15,global,1.002870077
15,inter_cluster,1.016085848
15,consensus,0.683194258
16,global,0.991977535
16,inter_cluster,1.006508243
16,consensus,0.674739569
17,global,0.948495795
17,inter_cluster,0.965873779
17,consensus,0.645495201
18,global,0.917529324
18,inter_cluster,0.936644713
18,consensus,0.624580217
19,global,0.906109532
19,inter_cluster,0.925220380
19,consensus,0.617031618
20,global,0.954746380
20,inter_cluster,0.977859110
20,consensus,0.643701334
21,global,0.893938819
21,inter_cluster,0.913191029
21,consensus,0.610812090
22,global,0.965381543
22,inter_cluster,0.989142873
22,consensus,0.653167038
23,global,0.870842853
23,inter_cluster,0.889854262
23,consensus,0.593055109
24,global,0.873483731
24,inter_cluster,0.894098567
24,consensus,0.595374754
25,global,0.836690646
25,inter_cluster,0.854908425
25,consensus,0.571710975
26,global,0.841841604
26,inter_cluster,0.855581364
26,consensus,0.574477952
27,global,0.833529451
27,inter_cluster,0.846548746
27,consensus,0.569904052
28,global,0.818843652
28,inter_cluster,0.833272157
28,consensus,0.558117666
29,global,0.842399859
29,inter_cluster,0.862154212
29,consensus,0.571384141
30,global,0.811694770
30,inter_cluster,0.830108396
30,consensus,0.553723569
31,global,0.812896013
31,inter_cluster,0.823264650
31,consensus,0.554540945
32,global,0.791515050
32,inter_cluster,0.805860455
32,consensus,0.539651465
33,global,0.748830491
33,inter_cluster,0.761009860
33,consensus,0.510406111
34,global,0.738315119
34,inter_cluster,0.754011195
34,consensus,0.502061709
35,global,0.763252126
35,inter_cluster,0.778904660
35,consensus,0.520563040
36,global,0.762378071
36,inter_cluster,0.775453732
36,consensus,0.517457629
37,global,0.722625449
37,inter_cluster,0.740008205
37,consensus,0.492707733
38,global,0.703923653
38,inter_cluster,0.714676715
38,consensus,0.482098000
39,global,0.749402273
39,inter_cluster,0.758821774
39,consensus,0.512189831
40,global,0.864703139
40,inter_cluster,0.877944001
40,consensus,0.578976179
41,global,0.804126859
41,inter_cluster,0.821944641
41,consensus,0.539925491
42,global,0.742843010
42,inter_cluster,0.760848875
42,consensus,0.505294530
43,global,0.753580192
43,inter_cluster,0.772348658
43,consensus,0.512340105
44,global,0.765127452
44,inter_cluster,0.780843755
44,consensus,0.522243537
45,global,0.729280837
45,inter_cluster,0.744070976
45,consensus,0.497043759
46,global,0.758638791
46,inter_cluster,0.774495215
46,consensus,0.514942380
47,global,0.820971981
47,inter_cluster,0.836681268
47,consensus,0.550188253
48,global,0.764017816
48,inter_cluster,0.778108258
48,consensus,0.521450515
49,global,0.700051807
49,inter_cluster,0.711754665
49,consensus,0.478129024
50,global,0.728314888
50,inter_cluster,0.743570435
50,consensus,0.499064693
51,global,0.820430286
51,inter_cluster,0.840809058
51,consensus,0.557737911
52,global,0.817804006
52,inter_cluster,0.835780780
52,consensus,0.559615743
53,global,0.786167039
53,inter_cluster,0.801994550
53,consensus,0.539014828
54,global,0.890644559
54,inter_cluster,0.903241949
54,consensus,0.607147352
55,global,0.838362432
55,inter_cluster,0.858444638
55,consensus,0.572291016
56,global,0.928397269
56,inter_cluster,0.953759911
56,consensus,0.623080070
57,global,0.856585338
57,inter_cluster,0.881275232
57,consensus,0.581359837
58,global,0.881874212
58,inter_cluster,0.905237108
58,consensus,0.597804943
59,global,0.886878909
59,inter_cluster,0.904349656
59,consensus,0.604056687
60,global,0.810129834
60,inter_cluster,0.826489689
60,consensus,0.557374210
61,global,0.768309691
61,inter_cluster,0.785743984
61,consensus,0.528901472
62,global,0.815481768
62,inter_cluster,0.832186585
62,consensus,0.557228241
63,global,0.866220940
63,inter_cluster,0.893938545
63,consensus,0.591929846
64,global,0.840844074
64,inter_cluster,0.853556253
64,consensus,0.575975063
65,global,0.802916445
65,inter_cluster,0.822322455
65,consensus,0.550640789
66,global,0.915340930
66,inter_cluster,0.937877149
66,consensus,0.613057996
67,global,0.782854435
67,inter_cluster,0.805771119
67,consensus,0.536355080
68,global,0.763318386
68,inter_cluster,0.786195879
68,consensus,0.524133284
69,global,0.989530774
69,inter_cluster,1.024193058
69,consensus,0.662443933
70,global,0.887847865
70,inter_cluster,0.915872813
70,consensus,0.601466472
71,global,0.832613061
71,inter_cluster,0.858211276
71,consensus,0.570158982
72,global,0.826898966
72,inter_cluster,0.853545336
72,consensus,0.562140967
73,global,0.863891367
73,inter_cluster,0.889817565
73,consensus,0.587109945
74,global,0.832961585
74,inter_cluster,0.850408115
74,consensus,0.569134757
75,global,0.793978153
75,inter_cluster,0.825124102
75,consensus,0.542667986
76,global,0.776779812
76,inter_cluster,0.806985906
76,consensus,0.531406304
77,global,0.824881403
77,inter_cluster,0.856584453
77,consensus,0.557616390
78,global,0.983424346
78,inter_cluster,1.015500310
78,consensus,0.658702322
79,global,0.900280507
79,inter_cluster,0.929433863
79,consensus,0.605130247
80,global,0.836533205
80,inter_cluster,0.877606814
80,consensus,0.567701871
81,global,0.909681698
81,inter_cluster,0.941553830
81,consensus,0.617042031
82,global,0.855746865
82,inter_cluster,0.880197064
82,consensus,0.585032154
83,global,0.780751492
83,inter_cluster,0.804976635
83,consensus,0.531998330
84,global,0.973969157
84,inter_cluster,1.018118083
84,consensus,0.654598252
85,global,0.899867298
85,inter_cluster,0.938993395
85,consensus,0.604783771
86,global,0.853871203
86,inter_cluster,0.883302969
86,consensus,0.578896798
87,global,0.828441068
87,inter_cluster,0.860513454
87,consensus,0.563841743
88,global,0.848066279
88,inter_cluster,0.877522877
88,consensus,0.576636305
89,global,0.832360246
89,inter_cluster,0.865606189
89,consensus,0.565842415
90,global,0.803190673
90,inter_cluster,0.834463765
90,consensus,0.545996196
91,global,0.848136627
91,inter_cluster,0.885083040
91,consensus,0.575300306
92,global,0.876204386
92,inter_cluster,0.903691012
92,consensus,0.597079915
93,global,0.821225523
93,inter_cluster,0.846223463
93,consensus,0.558897355
94,global,0.938286769
94,inter_cluster,0.962343640
94,consensus,0.636023131
95,global,0.883769361
95,inter_cluster,0.902002792
95,consensus,0.602142120
96,global,0.925663398
96,inter_cluster,0.950460110
96,consensus,0.623344381
97,global,0.898263998
97,inter_cluster,0.934212051
97,consensus,0.604998013
98,global,1.017256793
98,inter_cluster,1.050309650
98,consensus,0.679118384
99,global,0.997712338
99,inter_cluster,1.021551967
99,consensus,0.669677398
