round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,2;6,1727768,1727768,55,19,1254,1199
0,1,2;10,493648,493648,34,22,1254,1220
0,2,0;6,3702360,3702360,106,69,1254,1148
0,3,2;10,740472,740472,79,54,1254,1175
0,4,2;10,987296,987296,48,38,1254,1206
0,5,2;6,987296,987296,79,44,1254,1175
0,6,0;2,2961888,2961888,69,31,1254,1185
0,7,2;10,493648,493648,57,49,1254,1197
0,8,4;10,1234120,1234120,70,30,1254,1184
0,9,2;10,493648,493648,93,82,1254,1161
0,10,4;8,2961888,2961888,69,28,1254,1185
0,11,6;8,493648,493648,98,87,1254,1156
0,12,6;10,493648,493648,77,68,1254,1177
0,13,6;10,740472,740472,68,43,1254,1186
0,14,4;8,1234120,1234120,108,74,1254,1146
0,15,2;10,493648,493648,641,620,1254,613
0,16,5;14,493648,493648,1203,1173,1254,51
0,17,6;13,493648,493648,706,681,1254,548
0,18,5;14,493648,493648,648,613,1254,606
0,19,8;10,493648,493648,393,352,1254,861
0,20,0;6,493648,493648,728,692,1254,526
0,21,3;6,493648,493648,472,446,1254,782
0,22,6;10,493648,493648,775,753,1254,479
0,23,2;6,493648,493648,299,261,1254,955
0,24,0;2,493648,493648,848,819,1254,406
0,25,0;2,493648,493648,435,408,1254,819
0,26,2;10,493648,493648,407,380,1254,847
0,27,0;2,493648,493648,430,397,1254,824
0,28,0;14,493648,493648,642,620,1254,612
0,29,2;6,493648,493648,1243,1213,1254,11
1,0,4;7,2715064,2715064,58,19,1256,1198
1,1,0;6,1480944,1480944,56,22,1256,1200
1,2,4;7,493648,493648,78,69,1256,1178
1,3,6;7,493648,493648,63,54,1256,1193
1,4,0;14,1727768,1727768,81,38,1256,1175
1,5,0;7,493648,493648,54,44,1256,1202
1,6,4;7,1727768,1727768,57,31,1256,1199
1,7,0;14,2961888,2961888,78,49,1256,1178
1,8,7;14,740472,740472,51,30,1256,1205
1,9,6;14,740472,740472,110,82,1256,1146
1,10,7;13,493648,493648,37,28,1256,1219
1,11,7;14,740472,740472,113,87,1256,1143
1,12,0;14,740472,740472,102,68,1256,1154
1,13,7;14,1727768,1727768,79,43,1256,1177
1,14,7;13,2961888,2961888,115,74,1256,1141
1,15,0;14,493648,493648,642,620,1256,614
1,16,1;7,493648,493648,1204,1173,1256,52
1,17,6;11,493648,493648,707,681,1256,549
1,18,4;12,493648,493648,649,613,1256,607
1,19,4;14,493648,493648,395,352,1256,861
1,20,13;14,493648,493648,728,692,1256,528
1,21,6;9,493648,493648,474,446,1256,782
1,22,7;8,493648,493648,775,753,1256,481
1,23,0;4,493648,493648,301,261,1256,955
1,24,0;1,493648,493648,849,819,1256,407
1,25,0;14,493648,493648,435,408,1256,821
1,26,0;13,493648,493648,408,380,1256,848
1,27,1;13,493648,493648,431,397,1256,825
1,28,1;13,493648,493648,643,620,1256,613
1,29,0;14,493648,493648,1244,1213,1256,12
2,0,7;12,1234120,1234120,58,19,1254,1196
2,1,5;6,987296,987296,53,22,1254,1201
2,2,5;7,1234120,1234120,98,69,1254,1156
2,3,6;10,987296,987296,85,54,1254,1169
2,4,12;14,740472,740472,78,38,1254,1176
2,5,2;7,1234120,1234120,79,44,1254,1175
2,6,5;12,987296,987296,43,31,1254,1211
2,7,12;14,1974592,1974592,78,49,1254,1176
2,8,7;14,987296,987296,51,30,1254,1203
2,9,2;10,740472,740472,110,82,1254,1144
2,10,8;12,1234120,1234120,69,28,1254,1185
2,11,7;12,740472,740472,113,87,1254,1141
2,12,0;10,2961888,2961888,95,68,1254,1159
2,13,12;14,1727768,1727768,79,43,1254,1175
2,14,12;13,2468240,2468240,115,74,1254,1139
2,15,12;14,493648,493648,641,620,1254,613
2,16,1;7,493648,493648,1204,1173,1254,50
2,17,11;13,493648,493648,707,681,1254,547
2,18,5;14,493648,493648,648,613,1254,606
2,19,10;14,493648,493648,393,352,1254,861
2,20,13;14,493648,493648,728,692,1254,526
2,21,3;9,493648,493648,474,446,1254,780
2,22,8;12,493648,493648,775,753,1254,479
2,23,0;4,493648,493648,301,261,1254,953
2,24,1;2,493648,493648,849,819,1254,405
2,25,0;14,493648,493648,435,408,1254,819
2,26,12;13,493648,493648,408,380,1254,846
2,27,3;13,493648,493648,430,397,1254,824
2,28,12;13,493648,493648,642,620,1254,612
2,29,0;2,493648,493648,1244,1213,1254,10
3,0,4;6,2221416,2221416,58,19,1254,1196
3,1,2;10,987296,987296,52,22,1254,1202
3,2,0;6,2221416,2221416,100,69,1254,1154
3,3,2;6,740472,740472,79,54,1254,1175
3,4,2;10,2468240,2468240,78,38,1254,1176
3,5,2;6,493648,493648,54,44,1254,1200
3,6,0;4,2961888,2961888,61,31,1254,1193
3,7,0;2,740472,740472,78,49,1254,1176
3,8,4;10,1480944,1480944,70,30,1254,1184
3,9,2;6,493648,493648,93,82,1254,1161
3,10,4;13,1234120,1234120,40,28,1254,1214
3,11,6;8,1234120,1234120,124,87,1254,1130
3,12,4;10,493648,493648,78,68,1254,1176
3,13,6;10,1480944,1480944,79,43,1254,1175
3,14,4;13,1480944,1480944,115,74,1254,1139
3,15,0;14,493648,493648,642,620,1254,612
3,16,7;11,493648,493648,1204,1173,1254,50
3,17,6;11,493648,493648,707,681,1254,547
3,18,4;14,493648,493648,649,613,1254,605
3,19,8;14,493648,493648,393,352,1254,861
3,20,11;13,493648,493648,729,692,1254,525
3,21,3;6,493648,493648,472,446,1254,782
3,22,6;8,493648,493648,775,753,1254,479
3,23,0;4,493648,493648,301,261,1254,953
3,24,0;1,493648,493648,849,819,1254,405
3,25,0;14,493648,493648,435,408,1254,819
3,26,8;13,493648,493648,408,380,1254,846
3,27,0;2,493648,493648,430,397,1254,824
3,28,1;13,493648,493648,643,620,1254,611
3,29,4;6,493648,493648,1245,1213,1254,9
4,0,2;7,2715064,2715064,50,19,1256,1206
4,1,0;6,987296,987296,56,22,1256,1200
4,2,5;7,1974592,1974592,106,69,1256,1150
4,3,6;7,987296,987296,85,54,1256,1171
4,4,0;14,740472,740472,81,38,1256,1175
4,5,0;7,987296,987296,79,44,1256,1177
4,6,2;7,1480944,1480944,69,31,1256,1187
4,7,10;14,2961888,2961888,78,49,1256,1178
4,8,7;14,493648,493648,38,30,1256,1218
4,9,10;11,740472,740472,110,82,1256,1146
4,10,7;12,1234120,1234120,50,28,1256,1206
4,11,7;14,1234120,1234120,118,87,1256,1138
4,12,0;6,987296,987296,102,68,1256,1154
4,13,7;14,987296,987296,79,43,1256,1177
4,14,7;8,2221416,2221416,115,74,1256,1141
4,15,2;10,493648,493648,641,620,1256,615
4,16,7;11,493648,493648,1204,1173,1256,52
4,17,11;13,493648,493648,707,681,1256,549
4,18,5;12,493648,493648,648,613,1256,608
4,19,4;14,493648,493648,395,352,1256,861
4,20,13;14,493648,493648,728,692,1256,528
4,21,3;9,493648,493648,474,446,1256,782
4,22,7;10,493648,493648,775,753,1256,481
4,23,2;6,493648,493648,299,261,1256,957
4,24,0;1,493648,493648,849,819,1256,407
4,25,0;2,493648,493648,435,408,1256,821
4,26,0;2,493648,493648,408,380,1256,848
4,27,1;3,493648,493648,431,397,1256,825
4,28,0;14,493648,493648,642,620,1256,614
4,29,0;14,493648,493648,1244,1213,1256,12
5,0,6;12,987296,987296,58,19,1254,1196
5,1,5;11,987296,987296,52,22,1254,1202
5,2,4;6,2468240,2468240,106,69,1254,1148
5,3,2;6,740472,740472,79,54,1254,1175
5,4,5;12,740472,740472,49,38,1254,1205
5,5,2;7,2221416,2221416,79,44,1254,1175
5,6,5;11,2221416,2221416,66,31,1254,1188
5,7,5;12,1480944,1480944,78,49,1254,1176
5,8,7;14,987296,987296,40,30,1254,1214
5,9,2;14,493648,493648,93,82,1254,1161
5,10,7;8,987296,987296,69,28,1254,1185
5,11,7;8,1727768,1727768,118,87,1254,1136
5,12,5;14,1974592,1974592,90,68,1254,1164
5,13,6;12,1234120,1234120,76,43,1254,1178
5,14,12;13,1974592,1974592,115,74,1254,1139
5,15,11;14,493648,493648,643,620,1254,611
5,16,7;11,493648,493648,1204,1173,1254,50
5,17,6;11,493648,493648,707,681,1254,547
5,18,5;14,493648,493648,648,613,1254,606
5,19,10;14,493648,493648,393,352,1254,861
5,20,0;6,493648,493648,728,692,1254,526
5,21,3;6,493648,493648,472,446,1254,782
5,22,5;12,493648,493648,776,753,1254,478
5,23,0;2,493648,493648,300,261,1254,954
5,24,1;2,493648,493648,849,819,1254,405
5,25,2;14,493648,493648,434,408,1254,820
5,26,10;13,493648,493648,408,380,1254,846
5,27,2;13,493648,493648,430,397,1254,824
5,28,1;12,493648,493648,643,620,1254,611
5,29,2;5,493648,493648,1244,1213,1254,10
6,0,4;7,1480944,1480944,50,19,1254,1204
6,1,3;10,1234120,1234120,53,22,1254,1201
6,2,0;7,740472,740472,78,69,1254,1176
6,3,1;10,987296,987296,85,54,1254,1169
6,4,2;10,1234120,1234120,78,38,1254,1176
6,5,6;8,493648,493648,54,44,1254,1200
6,6,7;13,1234120,1234120,57,31,1254,1197
6,7,2;13,1727768,1727768,60,49,1254,1194
6,8,7;10,1727768,1727768,70,30,1254,1184
6,9,10;13,740472,740472,110,82,1254,1144
