round,scope,value
0,global,0.512620638
0,inter_cluster,0.516734273
0,consensus,0.349522918
1,global,0.798101032
1,inter_cluster,0.802737403
1,consensus,0.554968707
2,global,0.883804326
2,inter_cluster,0.889415178
2,consensus,0.614838408
3,global,1.000979945
3,inter_cluster,1.004732515
3,consensus,0.695797646
4,global,1.157673532
4,inter_cluster,1.163716461
4,consensus,0.805184474
5,global,1.335733098
5,inter_cluster,1.344678233
5,consensus,0.929960906
6,global,1.486156108
6,inter_cluster,1.495426118
6,consensus,1.039643042
7,global,1.597688503
7,inter_cluster,1.604954820
7,consensus,1.120842306
8,global,1.678645992
8,inter_cluster,1.682303323
8,consensus,1.178058403
9,global,1.710032404
9,inter_cluster,1.710917041
9,consensus,1.203782075
10,global,1.788501426
10,inter_cluster,1.788986579
10,consensus,1.256976384
11,global,1.799370371
11,inter_cluster,1.800966879
11,consensus,1.267448241
12,global,1.835143145
12,inter_cluster,1.837259566
12,consensus,1.295037541
13,global,1.856373879
13,inter_cluster,1.854077209
13,consensus,1.313764858
14,global,1.906375009
14,inter_cluster,1.908087755
14,consensus,1.347000929
15,global,1.914755520
15,inter_cluster,1.910221918
15,consensus,1.357740191
16,global,1.911538723
16,inter_cluster,1.905333958
16,consensus,1.359034327
17,global,2.000577666
17,inter_cluster,2.000369993
17,consensus,1.416089005
18,global,1.956548771
18,inter_cluster,1.949586961
18,consensus,1.394674727
19,global,1.999924210
19,inter_cluster,1.996268853
19,consensus,1.423688847
20,global,1.984100468
20,inter_cluster,1.982313770
20,consensus,1.414093858
21,global,1.971391012
21,inter_cluster,1.965387211
21,consensus,1.408630478
22,global,1.997096244
22,inter_cluster,1.993307712
22,consensus,1.425742538
23,global,2.021609853
23,inter_cluster,2.014921771
23,consensus,1.441016023
24,global,2.059818450
24,inter_cluster,2.053809109
24,consensus,1.464293477
25,global,2.022600688
25,inter_cluster,2.020260860
25,consensus,1.444208246
26,global,1.997696149
26,inter_cluster,1.994860508
26,consensus,1.429591802
27,global,2.025593918
27,inter_cluster,2.022839282
27,consensus,1.445074719
28,global,2.014232844
28,inter_cluster,2.011001818
28,consensus,1.441469790
29,global,1.990011324
29,inter_cluster,1.988306857
29,consensus,1.428825032
30,global,2.051042265
30,inter_cluster,2.053466223
30,consensus,1.464991474
31,global,2.028071927
31,inter_cluster,2.025192483
31,consensus,1.451838800
32,global,1.997546328
32,inter_cluster,1.994982185
32,consensus,1.432509185
33,global,2.024823304
33,inter_cluster,2.020696793
33,consensus,1.444854496
34,global,1.989229113
34,inter_cluster,1.988939029
34,consensus,1.426037287
35,global,2.011002998
35,inter_cluster,2.008951293
35,consensus,1.440464976
36,global,1.999389436
36,inter_cluster,1.997908516
36,consensus,1.433840352
37,global,2.012828628
37,inter_cluster,2.010143040
37,consensus,1.439088938
38,global,1.992293718
38,inter_cluster,1.987795899
38,consensus,1.427261878
39,global,2.021946038
39,inter_cluster,2.022115237
39,consensus,1.445917436
40,global,2.024521381
40,inter_cluster,2.025263565
40,consensus,1.443579855
41,global,1.991927274
41,inter_cluster,1.990865191
41,consensus,1.425015196
42,global,1.977206970
42,inter_cluster,1.971337645
42,consensus,1.416910759
43,global,1.970505040
43,inter_cluster,1.966100436
43,consensus,1.417143688
44,global,1.966265896
44,inter_cluster,1.960994290
44,consensus,1.414505932
45,global,1.983304757
45,inter_cluster,1.977324906
45,consensus,1.424865982
46,global,1.973488590
46,inter_cluster,1.970350740
46,consensus,1.418586415
47,global,2.052664578
47,inter_cluster,2.051989677
47,consensus,1.464251716
48,global,1.968675724
48,inter_cluster,1.964792008
48,consensus,1.416470065
49,global,1.942617868
49,inter_cluster,1.934769406
49,consensus,1.402208169
50,global,2.010132023
50,inter_cluster,2.003503260
50,consensus,1.440096350
51,global,1.951729601
51,inter_cluster,1.945168055
51,consensus,1.405726252
52,global,1.933052278
52,inter_cluster,1.925812106
52,consensus,1.395604982
53,global,1.971376948
53,inter_cluster,1.962195367
53,consensus,1.413874306
54,global,1.941857705
54,inter_cluster,1.936098357
54,consensus,1.398113913
55,global,1.957765543
55,inter_cluster,1.948614267
55,consensus,1.406654714
56,global,1.946360533
56,inter_cluster,1.940265840
56,consensus,1.399920592
57,global,1.982374920
