round,scope,value
0,global,0.808751807
0,inter_cluster,0.803226763
0,consensus,0.552321146
1,global,0.996980641
1,inter_cluster,0.990983112
1,consensus,0.682496767
2,global,1.118927023
2,inter_cluster,1.111678679
2,consensus,0.764099943
3,global,1.220410671
3,inter_cluster,1.212441908
3,consensus,0.830299081
4,global,1.331426606
4,inter_cluster,1.319476898
4,consensus,0.904330637
5,global,1.382928331
5,inter_cluster,1.371999793
5,consensus,0.941674323
6,global,1.453390650
6,inter_cluster,1.443686279
6,consensus,0.990215276
7,global,1.501413600
7,inter_cluster,1.489460746
7,consensus,1.027261201
8,global,1.538996674
8,inter_cluster,1.528911801
8,consensus,1.055506947
9,global,1.602291485
9,inter_cluster,1.591828704
9,consensus,1.100781421
10,global,1.646152986
10,inter_cluster,1.636378501
10,consensus,1.132743833
11,global,1.671488575
11,inter_cluster,1.664419858
11,consensus,1.151184497
12,global,1.688817078
12,inter_cluster,1.681935894
12,consensus,1.166943949
13,global,1.668881222
13,inter_cluster,1.662822009
13,consensus,1.155878661
14,global,1.656897214
14,inter_cluster,1.651366073
14,consensus,1.146619981
15,global,1.663616332
15,inter_cluster,1.659651090
15,consensus,1.152971802
16,global,1.641371134
16,inter_cluster,1.637030263
16,consensus,1.138767345
17,global,1.654574709
17,inter_cluster,1.654503534
17,consensus,1.148488445
18,global,1.630004102
18,inter_cluster,1.630955815
18,consensus,1.132891474
19,global,1.614402861
19,inter_cluster,1.612847880
19,consensus,1.123557813
20,global,1.632211130
20,inter_cluster,1.629781179
20,consensus,1.136169150
21,global,1.575827922
21,inter_cluster,1.571920459
21,consensus,1.096067459
22,global,1.566347260
22,inter_cluster,1.559874467
22,consensus,1.088480695
23,global,1.542681319
23,inter_cluster,1.537204828
23,consensus,1.072521620
24,global,1.515718944
24,inter_cluster,1.511909137
24,consensus,1.054494446
25,global,1.503087549
25,inter_cluster,1.495653082
25,consensus,1.044099511
26,global,1.459900257
26,inter_cluster,1.453358726
26,consensus,1.014515217
27,global,1.503099485
27,inter_cluster,1.498779748
27,consensus,1.043559000
28,global,1.497965792
28,inter_cluster,1.493151963
28,consensus,1.038118816
29,global,1.504569474
29,inter_cluster,1.502670931
29,consensus,1.041628156
30,global,1.494565425
30,inter_cluster,1.485528248
30,consensus,1.037835357
31,global,1.475840518
31,inter_cluster,1.465751081
31,consensus,1.026197279
32,global,1.418361422
32,inter_cluster,1.410512934
32,consensus,0.989292021
33,global,1.375753050
33,inter_cluster,1.366775462
33,consensus,0.959473121
34,global,1.355190428
34,inter_cluster,1.346915501
34,consensus,0.944203235
35,global,1.369578826
35,inter_cluster,1.363089093
35,consensus,0.952743110
36,global,1.328087504
36,inter_cluster,1.320022142
36,consensus,0.925425440
37,global,1.284635264
37,inter_cluster,1.276051356
37,consensus,0.896814253
38,global,1.281129570
38,inter_cluster,1.272097747
38,consensus,0.894201524
39,global,1.313195726
39,inter_cluster,1.305113518
39,consensus,0.909358099
40,global,1.267575276
40,inter_cluster,1.258475146
40,consensus,0.880139189
41,global,1.228188727
41,inter_cluster,1.219115372
41,consensus,0.853059978
42,global,1.215801400
42,inter_cluster,1.205378528
42,consensus,0.844835150
