round,scope,value
0,global,0.768901788
0,inter_cluster,0.770641793
0,consensus,0.523503007
1,global,1.078259766
1,inter_cluster,1.084928452
1,consensus,0.750328779
2,global,1.242144796
2,inter_cluster,1.245888635
2,consensus,0.862717566
3,global,1.424882173
3,inter_cluster,1.436956779
3,consensus,0.998844669
4,global,1.450996562
4,inter_cluster,1.444019885
4,consensus,1.017809231
5,global,1.487033249
5,inter_cluster,1.488478979
5,consensus,1.045049253
6,global,1.486174065
6,inter_cluster,1.483013496
6,consensus,1.046250621
7,global,1.445791745
7,inter_cluster,1.444383078
7,consensus,1.007566688
8,global,1.394740803
8,inter_cluster,1.395266651
8,consensus,0.972971203
9,global,1.373458026
9,inter_cluster,1.365242788
9,consensus,0.965722403
10,global,1.431405475
10,inter_cluster,1.445629413
10,consensus,1.001474299
11,global,1.306454059
11,inter_cluster,1.309198859
11,consensus,0.914125563
12,global,1.271349648
12,inter_cluster,1.280357895
12,consensus,0.892922774
13,global,1.272676801
13,inter_cluster,1.264584581
13,consensus,0.888275189
14,global,1.261012050
14,inter_cluster,1.257054010
14,consensus,0.883747085
15,global,1.167796192
15,inter_cluster,1.164211029
15,consensus,0.813696201
16,global,1.259855866
16,inter_cluster,1.257245364
16,consensus,0.886653017
17,global,1.214111789
17,inter_cluster,1.211903225
17,consensus,0.848538274
18,global,1.210310369
18,inter_cluster,1.202538627
18,consensus,0.843144633
19,global,1.124198437
19,inter_cluster,1.115865333
19,consensus,0.781292648
20,global,1.109656716
20,inter_cluster,1.104671750
20,consensus,0.775124188
21,global,1.196732307
21,inter_cluster,1.196805271
21,consensus,0.830506914
22,global,1.090587042
22,inter_cluster,1.087986807
22,consensus,0.761145386
23,global,1.056343713
23,inter_cluster,1.051347071
23,consensus,0.734709170
24,global,1.052810944
24,inter_cluster,1.058538831
24,consensus,0.732992471
25,global,1.060175069
25,inter_cluster,1.055626039
25,consensus,0.737954336
26,global,0.976221362
26,inter_cluster,0.975408327
26,consensus,0.676735526
27,global,1.030121781
27,inter_cluster,1.027882252
27,consensus,0.706787674
28,global,1.067758730
28,inter_cluster,1.068166919
28,consensus,0.737969059
29,global,1.015561419
29,inter_cluster,1.006926749
29,consensus,0.704373038
30,global,0.952071081
30,inter_cluster,0.947693018
30,consensus,0.658705050
31,global,0.911459587
31,inter_cluster,0.908315221
31,consensus,0.631630557
32,global,0.868697229
32,inter_cluster,0.864495236
32,consensus,0.598082034
33,global,0.861630656
33,inter_cluster,0.857160611
33,consensus,0.598884286
34,global,0.867525859
34,inter_cluster,0.868128975
34,consensus,0.598955808
35,global,0.814831635
35,inter_cluster,0.810204306
35,consensus,0.566017766
36,global,0.913653894
36,inter_cluster,0.910297384
36,consensus,0.625696129
37,global,0.889030003
37,inter_cluster,0.888765676
37,consensus,0.607466305
38,global,0.866074147
38,inter_cluster,0.864693935
38,consensus,0.599345572
39,global,0.901645758
39,inter_cluster,0.896252205
39,consensus,0.621251781
40,global,0.879917861
40,inter_cluster,0.876135420
40,consensus,0.604793971
41,global,0.860544170
41,inter_cluster,0.857191221
41,consensus,0.595795382
42,global,0.794978008
42,inter_cluster,0.792448046
42,consensus,0.548305587
43,global,0.766488324
43,inter_cluster,0.764068761
43,consensus,0.529551965
44,global,0.770881970
44,inter_cluster,0.765447338
44,consensus,0.536160624
45,global,0.793265338
45,inter_cluster,0.791249422
45,consensus,0.547170408
46,global,0.780007375
46,inter_cluster,0.777760172
46,consensus,0.536682878
47,global,0.760214432
47,inter_cluster,0.757071282
47,consensus,0.519432987
48,global,0.773026852
48,inter_cluster,0.772779816
48,consensus,0.530733052
49,global,0.739166843
49,inter_cluster,0.736321567
49,consensus,0.508036052
50,global,0.745159430
50,inter_cluster,0.743339789
50,consensus,0.513526438
51,global,0.763140230
51,inter_cluster,0.758299870
51,consensus,0.524296115
52,global,0.765344047
52,inter_cluster,0.761855302
52,consensus,0.521709136
53,global,0.777676333
53,inter_cluster,0.773944688
53,consensus,0.524882808
54,global,0.692489849
54,inter_cluster,0.689453936
54,consensus,0.477019111
55,global,0.695326410
55,inter_cluster,0.695630759
55,consensus,0.477705552
56,global,0.688771897
56,inter_cluster,0.686881312
56,consensus,0.473070805
57,global,0.724708037
57,inter_cluster,0.722352938
57,consensus,0.493347519
58,global,0.785295701
58,inter_cluster,0.785004172
58,consensus,0.531970489
59,global,0.862182241
59,inter_cluster,0.858167199
59,consensus,0.581559733
60,global,0.735197858
60,inter_cluster,0.735148106
60,consensus,0.503534826
61,global,0.670555887
61,inter_cluster,0.668863018
61,consensus,0.461426396
62,global,0.742955362
62,inter_cluster,0.738038861
62,consensus,0.506925433
63,global,0.765450635
63,inter_cluster,0.763066178
63,consensus,0.522725438
64,global,0.668014896
64,inter_cluster,0.667661100
64,consensus,0.458312693
65,global,0.670131361
