round,src,dst,bytes,delay_ticks,src_mj,dst_mj,failed
0,0,2,246824,8,9391.666528,647.701010,0
0,2,0,246824,8,647.701010,9391.666528,0
0,0,10,246824,9,9391.666528,647.701010,0
0,10,0,246824,9,647.701010,9391.666528,0
0,1,2,246824,11,9391.666528,647.701010,0
0,2,1,246824,11,647.701010,9391.666528,0
0,1,10,246824,12,9391.666528,647.701010,0
0,10,1,246824,12,647.701010,9391.666528,0
0,2,3,246824,8,647.701010,9391.666528,0
0,3,2,246824,8,9391.666528,647.701010,0
0,2,4,246824,9,647.701010,9391.666528,0
0,4,2,246824,9,9391.666528,647.701010,0
0,2,5,246824,8,647.701010,9391.666528,0
0,5,2,246824,8,9391.666528,647.701010,0
0,2,6,246824,8,647.701010,9391.666528,0
0,6,2,246824,8,9391.666528,647.701010,0
0,2,7,246824,7,647.701010,9391.666528,0
0,7,2,246824,7,9391.666528,647.701010,0
0,2,8,246824,7,647.701010,9391.666528,0
0,8,2,246824,7,9391.666528,647.701010,0
0,2,9,246824,10,647.701010,9391.666528,0
0,9,2,246824,10,9391.666528,647.701010,0
0,2,10,246824,7,647.701010,647.701010,0
0,10,2,246824,7,647.701010,647.701010,0
0,2,11,246824,10,647.701010,9391.666528,0
0,11,2,246824,10,9391.666528,647.701010,0
0,2,12,246824,7,647.701010,9391.666528,0
0,12,2,246824,7,9391.666528,647.701010,0
0,2,13,246824,8,647.701010,9391.666528,0
0,13,2,246824,8,9391.666528,647.701010,0
0,2,14,246824,7,647.701010,9391.666528,0
0,14,2,246824,7,9391.666528,647.701010,0
0,2,15,246824,20,647.701010,9391.666528,0
0,15,2,246824,20,9391.666528,647.701010,0
0,2,16,246824,28,647.701010,9391.666528,0
0,16,2,246824,28,9391.666528,647.701010,0
0,2,17,246824,23,647.701010,9391.666528,0
0,17,2,246824,23,9391.666528,647.701010,0
0,2,18,246824,33,647.701010,9391.666528,0
0,18,2,246824,33,9391.666528,647.701010,0
0,2,19,246824,40,647.701010,9391.666528,0
0,19,2,246824,40,9391.666528,647.701010,0
0,2,20,246824,34,647.701010,9391.666528,0
0,20,2,246824,34,9391.666528,647.701010,0
0,2,21,246824,25,647.701010,9391.666528,0
0,21,2,246824,25,9391.666528,647.701010,0
0,2,22,246824,21,647.701010,9391.666528,0
0,22,2,246824,21,9391.666528,647.701010,0
0,2,23,246824,37,647.701010,9391.666528,0
0,23,2,246824,37,9391.666528,647.701010,0
0,2,24,246824,27,647.701010,9391.666528,0
0,24,2,246824,27,9391.666528,647.701010,0
0,2,25,246824,25,647.701010,9391.666528,0
0,25,2,246824,25,9391.666528,647.701010,0
0,2,26,246824,26,647.701010,9391.666528,0
0,26,2,246824,26,9391.666528,647.701010,0
0,2,27,246824,31,647.701010,9391.666528,0
0,27,2,246824,31,9391.666528,647.701010,0
0,2,28,246824,20,647.701010,9391.666528,0
0,28,2,246824,20,9391.666528,647.701010,0
0,2,29,246824,29,647.701010,9391.666528,0
0,29,2,246824,29,9391.666528,647.701010,0
0,3,10,246824,9,9391.666528,647.701010,0
0,10,3,246824,9,647.701010,9391.666528,0
0,4,10,246824,10,9391.666528,647.701010,0
0,10,4,246824,10,647.701010,9391.666528,0
0,5,10,246824,9,9391.666528,647.701010,0
0,10,5,246824,9,647.701010,9391.666528,0
0,6,10,246824,9,9391.666528,647.701010,0
0,10,6,246824,9,647.701010,9391.666528,0
0,7,10,246824,8,9391.666528,647.701010,0
0,10,7,246824,8,647.701010,9391.666528,0
0,8,10,246824,8,9391.666528,647.701010,0
0,10,8,246824,8,647.701010,9391.666528,0
0,9,10,246824,11,9391.666528,647.701010,0
0,10,9,246824,11,647.701010,9391.666528,0
0,10,11,246824,11,647.701010,9391.666528,0
0,11,10,246824,11,9391.666528,647.701010,0
0,10,12,246824,8,647.701010,9391.666528,0
0,12,10,246824,8,9391.666528,647.701010,0
0,10,13,246824,9,647.701010,9391.666528,0
0,13,10,246824,9,9391.666528,647.701010,0
0,10,14,246824,8,647.701010,9391.666528,0
0,14,10,246824,8,9391.666528,647.701010,0
0,10,15,246824,21,647.701010,9391.666528,0
0,15,10,246824,21,9391.666528,647.701010,0
0,10,16,246824,29,647.701010,9391.666528,0
0,16,10,246824,29,9391.666528,647.701010,0
0,10,17,246824,24,647.701010,9391.666528,0
0,17,10,246824,24,9391.666528,647.701010,0
0,10,18,246824,34,647.701010,9391.666528,0
0,18,10,246824,34,9391.666528,647.701010,0
0,10,19,246824,41,647.701010,9391.666528,0
0,19,10,246824,41,9391.666528,647.701010,0
0,10,20,246824,35,647.701010,9391.666528,0
0,20,10,246824,35,9391.666528,647.701010,0
0,10,21,246824,26,647.701010,9391.666528,0
0,21,10,246824,26,9391.666528,647.701010,0
0,10,22,246824,22,647.701010,9391.666528,0
0,22,10,246824,22,9391.666528,647.701010,0
0,10,23,246824,38,647.701010,9391.666528,0
0,23,10,246824,38,9391.666528,647.701010,0
0,10,24,246824,28,647.701010,9391.666528,0
0,24,10,246824,28,9391.666528,647.701010,0
0,10,25,246824,26,647.701010,9391.666528,0
0,25,10,246824,26,9391.666528,647.701010,0
0,10,26,246824,27,647.701010,9391.666528,0
0,26,10,246824,27,9391.666528,647.701010,0
0,10,27,246824,32,647.701010,9391.666528,0
0,27,10,246824,32,9391.666528,647.701010,0
0,10,28,246824,21,647.701010,9391.666528,0
0,28,10,246824,21,9391.666528,647.701010,0
0,10,29,246824,30,647.701010,9391.666528,0
0,29,10,246824,30,9391.666528,647.701010,0
1,0,2,246824,8,2087.036898,9391.666528,0
1,2,0,246824,8,9391.666528,2087.036898,0
1,0,4,246824,11,2087.036898,9391.666528,0
1,4,0,246824,11,9391.666528,2087.036898,0
1,0,5,246824,10,2087.036898,9391.666528,0
1,5,0,246824,10,9391.666528,2087.036898,0
1,0,6,246824,10,2087.036898,853.787740,0
1,6,0,246824,10,853.787740,2087.036898,0
1,0,7,246824,9,2087.036898,9391.666528,0
1,7,0,246824,9,9391.666528,2087.036898,0
1,0,10,246824,9,2087.036898,9391.666528,0
1,10,0,246824,9,9391.666528,2087.036898,0
1,0,12,246824,9,2087.036898,9391.666528,0
1,12,0,246824,9,9391.666528,2087.036898,0
1,0,13,246824,10,2087.036898,9391.666528,0
1,13,0,246824,10,9391.666528,2087.036898,0
1,0,14,246824,9,2087.036898,647.701010,0
1,14,0,246824,9,647.701010,2087.036898,0
1,1,6,246824,12,9391.666528,853.787740,0
1,6,1,246824,12,853.787740,9391.666528,0
1,1,14,246824,12,9391.666528,647.701010,0
1,14,1,246824,12,647.701010,9391.666528,0
1,2,14,246824,7,9391.666528,647.701010,0
1,14,2,246824,7,647.701010,9391.666528,0
1,3,6,246824,9,9391.666528,853.787740,0
1,6,3,246824,9,853.787740,9391.666528,0
1,3,14,246824,9,9391.666528,647.701010,0
1,14,3,246824,9,647.701010,9391.666528,0
