schema_version,scenario_id,topology_hash,policy_id,merge_rule,gamma_schedule,seed,node,round,acc,loss,delta_norm,payload_bytes,train_time_ms,n_samples,peers,merge_weights,staleness_max
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,15,0,0.18400000035762787,2.2514452934265137,0.1187983974814415,244784,37.261499965097755,125,14;22,0.782868674760528;0.08579217330446134;0.1313391519350107,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,16,0,0.504807710647583,2.0989110469818115,0.3729919493198395,244784,61.33709999267012,208,5;28,0.83932734489761;0.0739716146670933;0.08670104043529685,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,17,0,0.6021897792816162,1.4703997373580933,0.7836323380470276,244784,81.74950000829995,274,22;25,0.8747203994323538;0.06324331692099211;0.06203628364665403,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,18,0,0.3072289228439331,2.265794038772583,0.18703143298625946,244784,50.37140002241358,166,13;26,0.8627663967386631;0.06729991075682074;0.06993369250451632,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,19,0,0.4029850661754608,2.2293567657470703,0.09307558834552765,244784,23.351300042122602,67,4;20,0.6823559171198773;0.16118126994634116;0.15646281293378153,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,20,0,0.5561224222183228,2.090888738632202,0.39570561051368713,244784,59.63800003519282,196,3;21,0.9062680342920559;0.04083789123819306;0.05289407446975104,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,21,0,0.4382716119289398,2.1219563484191895,0.28736716508865356,244784,49.01179997250438,162,2;7,0.8362844788013912;0.08755792045742591;0.07615760074118284,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,22,0,0.38181817531585693,2.08134126663208,0.44714444875717163,244784,81.23479998903349,275,7;15,0.9177055840449575;0.05048444265782931;0.03180997329721323,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,23,0,0.3531157374382019,2.1055285930633545,0.44131460785865784,244784,99.90079997805879,337,2;19,0.9386099848023158;0.04746456216993581;0.013925453027748233,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,24,0,0.31010451912879944,2.091041326522827,0.4509183168411255,244784,86.54669998213649,287,4;16,0.9036170364000524;0.04738091825668921;0.04900204534325837,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,25,0,0.5019304752349854,1.9195759296417236,0.5190361142158508,244784,78.26610002666712,259,1;24,0.8910923616480874;0.032522978227561665;0.07638466012435097,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,26,0,0.2916666567325592,2.242642641067505,0.20517581701278687,244784,51.532199955545366,168,14;28,0.829599066879943;0.06746530111615;0.10293563200390696,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,27,0,0.3384615480899811,2.195519208908081,0.2981039881706238,244784,57.76950001018122,195,10;24,0.847833503018614;0.05751260813149223;0.09465388884989373,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,28,0,0.35664334893226624,2.1215415000915527,0.4038287401199341,244784,82.92549999896437,286,8;25,0.870412568832234;0.07294865069002877;0.05663878047773731,0
