round,scope,value
0,global,0.760860203
0,inter_cluster,0.760177255
0,consensus,0.513797365
1,global,0.976329384
1,inter_cluster,0.972183155
1,consensus,0.673405827
2,global,1.080402727
2,inter_cluster,1.072791718
2,consensus,0.745942947
3,global,1.181183531
3,inter_cluster,1.180250924
3,consensus,0.814113987
4,global,1.265787498
4,inter_cluster,1.258833435
4,consensus,0.876493984
5,global,1.311641054
5,inter_cluster,1.304955378
5,consensus,0.910173125
6,global,1.323943312
6,inter_cluster,1.320109925
6,consensus,0.919408318
7,global,1.296566929
7,inter_cluster,1.300843835
7,consensus,0.899663575
8,global,1.319539017
8,inter_cluster,1.323519330
8,consensus,0.915206091
9,global,1.266084769
9,inter_cluster,1.268279429
9,consensus,0.881036948
10,global,1.281136752
10,inter_cluster,1.277187633
10,consensus,0.890637044
11,global,1.229169026
11,inter_cluster,1.238165342
11,consensus,0.854437338
12,global,1.198013761
12,inter_cluster,1.206346372
12,consensus,0.834053115
13,global,1.131110122
13,inter_cluster,1.139425779
13,consensus,0.787336733
14,global,1.114257879
14,inter_cluster,1.123012432
14,consensus,0.775405532
15,global,1.067970449
15,inter_cluster,1.077625274
15,consensus,0.741799428
16,global,1.051437630
16,inter_cluster,1.065471428
16,consensus,0.734261951
17,global,1.046395869
17,inter_cluster,1.060554007
17,consensus,0.729370854
18,global,1.006220501
18,inter_cluster,1.027200079
18,consensus,0.702116724
19,global,0.963047436
19,inter_cluster,0.974148256
19,consensus,0.668447585
20,global,1.009044262
20,inter_cluster,1.019571549
20,consensus,0.697487039
21,global,1.009292404
21,inter_cluster,1.023483392
21,consensus,0.697947899
22,global,0.919887612
22,inter_cluster,0.931358365
22,consensus,0.641270266
23,global,0.916605551
23,inter_cluster,0.925702344
23,consensus,0.639591005
24,global,0.911735129
24,inter_cluster,0.915742580
24,consensus,0.632845835
25,global,0.863916617
25,inter_cluster,0.877197670
25,consensus,0.602417456
26,global,0.846094832
26,inter_cluster,0.853399395
26,consensus,0.588328823
27,global,0.828928106
27,inter_cluster,0.835522354
27,consensus,0.577117148
28,global,0.844221199
28,inter_cluster,0.853167655
28,consensus,0.583413469
29,global,0.840920175
29,inter_cluster,0.843296753
29,consensus,0.581581390
30,global,0.879189266
30,inter_cluster,0.889409164
30,consensus,0.604202651
31,global,0.928060856
31,inter_cluster,0.934579953
31,consensus,0.636915682
32,global,0.816674551
32,inter_cluster,0.820015194
32,consensus,0.569679066
33,global,0.791759167
33,inter_cluster,0.793621310
