round,scope,value
0,global,0.808751816
0,inter_cluster,0.803226772
0,consensus,0.552321161
1,global,0.992844953
1,inter_cluster,0.987078917
1,consensus,0.679923511
2,global,1.118826770
2,inter_cluster,1.112091530
2,consensus,0.764359262
3,global,1.209821439
3,inter_cluster,1.203596175
3,consensus,0.823182395
4,global,1.307786602
4,inter_cluster,1.300537754
4,consensus,0.885910961
5,global,1.347228060
5,inter_cluster,1.340401430
5,consensus,0.914345717
6,global,1.418333913
6,inter_cluster,1.414547049
6,consensus,0.962542891
7,global,1.450382071
7,inter_cluster,1.445278415
7,consensus,0.987221929
8,global,1.468927766
8,inter_cluster,1.464750316
8,consensus,1.001336459
9,global,1.522129558
9,inter_cluster,1.517553365
9,consensus,1.037905842
10,global,1.551045577
10,inter_cluster,1.549165360
10,consensus,1.059033485
11,global,1.573263086
11,inter_cluster,1.574159089
11,consensus,1.076211463
12,global,1.566290983
12,inter_cluster,1.566811724
12,consensus,1.075565289
13,global,1.560330981
13,inter_cluster,1.563236425
13,consensus,1.073705162
14,global,1.567982124
14,inter_cluster,1.571048181
14,consensus,1.079800911
15,global,1.549259045
15,inter_cluster,1.552663852
15,consensus,1.068227953
16,global,1.521443538
16,inter_cluster,1.522202433
16,consensus,1.048573188
17,global,1.549648210
17,inter_cluster,1.550309966
17,consensus,1.068629632
18,global,1.522530920
18,inter_cluster,1.522212212
18,consensus,1.051949725
19,global,1.503895990
19,inter_cluster,1.504364476
19,consensus,1.039839559
20,global,1.533833268
20,inter_cluster,1.533148273
20,consensus,1.057123464
21,global,1.510195461
21,inter_cluster,1.511670782
21,consensus,1.043773966
22,global,1.469737051
22,inter_cluster,1.467915197
22,consensus,1.017215915
23,global,1.425127296
23,inter_cluster,1.423317932
23,consensus,0.985985169
24,global,1.386599665
24,inter_cluster,1.387442565
24,consensus,0.960668948
25,global,1.429210198
25,inter_cluster,1.426309688
25,consensus,0.985670104
26,global,1.406695814
26,inter_cluster,1.408098864
26,consensus,0.971717217
27,global,1.419425923
27,inter_cluster,1.420343374
27,consensus,0.981221439
28,global,1.388817706
28,inter_cluster,1.389946758
28,consensus,0.962257581
29,global,1.404558742
29,inter_cluster,1.408675947
29,consensus,0.971087274
30,global,1.389508204
30,inter_cluster,1.389425723
30,consensus,0.962278367
31,global,1.413240252
31,inter_cluster,1.412438925
31,consensus,0.975438506
32,global,1.355955472
32,inter_cluster,1.358206998
32,consensus,0.939414966
33,global,1.297245008
