round,scope,value
0,global,2.453727498
0,inter_cluster,2.465837176
0,consensus,1.574864559
1,global,2.780839113
1,inter_cluster,2.903276750
1,consensus,1.789035937
2,global,2.694361383
2,inter_cluster,2.999872258
2,consensus,1.746180489
3,global,2.550194674
3,inter_cluster,2.991202188
3,consensus,1.677781102
4,global,2.507740596
4,inter_cluster,3.078636235
4,consensus,1.682648933
5,global,2.474816155
5,inter_cluster,3.097945208
5,consensus,1.672469029
6,global,2.429536720
6,inter_cluster,3.142545301
6,consensus,1.670652673
7,global,2.416394883
7,inter_cluster,3.162254095
7,consensus,1.667823330
8,global,2.393292166
8,inter_cluster,3.194317878
8,consensus,1.669640256
9,global,2.499981440
9,inter_cluster,3.307695680
9,consensus,1.737525727
10,global,2.435521887
10,inter_cluster,3.282857939
10,consensus,1.711271086
11,global,2.433359657
11,inter_cluster,3.279760810
11,consensus,1.709858676
12,global,2.394289898
12,inter_cluster,3.270595747
12,consensus,1.694205423
13,global,2.367587140
13,inter_cluster,3.261684992
13,consensus,1.684070539
14,global,2.636981531
14,inter_cluster,3.436174817
14,consensus,1.825520786
15,global,2.588449996
15,inter_cluster,3.407884030
15,consensus,1.797010450
16,global,2.445940203
16,inter_cluster,3.332240061
16,consensus,1.729784978
17,global,2.461857372
17,inter_cluster,3.349197914
17,consensus,1.736614953
18,global,2.442467443
18,inter_cluster,3.381506764
18,consensus,1.745323505
19,global,2.464935018
19,inter_cluster,3.368029259
19,consensus,1.744767955
