round,round_duration_ticks,p50_delay_ticks,p95_delay_ticks,dropouts
0,7799,25,51,0
1,7799,25,51,0
2,7799,25,51,0
3,7799,25,51,0
4,7799,25,51,0
5,7799,25,51,0
6,7799,25,51,0
7,7799,25,51,0
8,7799,25,51,0
9,7799,25,51,0
10,7799,25,51,0
11,7799,25,51,0
12,7799,25,51,0
13,7799,25,51,0
14,7799,25,51,0
15,7799,25,51,0
16,7799,25,51,0
17,7799,25,51,0
18,7799,25,51,0
19,7799,25,51,0
