round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;2,740472,740472,558,533,7799,7241
0,1,0;2,740472,740472,407,366,7799,7392
0,2,0;1,493648,493648,471,459,7799,7328
0,3,0;5,740472,740472,7795,7748,7799,4
0,4,1;3,740472,740472,3454,3403,7799,4345
0,5,3;4,493648,493648,6459,6408,7799,1340
1,0,1;2,740472,740472,558,533,7799,7241
1,1,0;2,740472,740472,407,366,7799,7392
1,2,0;1,493648,493648,471,459,7799,7328
1,3,0;5,493648,493648,7784,7748,7799,15
1,4,1;5,493648,493648,3454,3403,7799,4345
1,5,3;4,493648,493648,6459,6408,7799,1340
2,0,1;2,740472,740472,558,533,7799,7241
2,1,0;2,740472,740472,407,366,7799,7392
2,2,0;1,493648,493648,471,459,7799,7328
2,3,0;5,740472,740472,7795,7748,7799,4
2,4,1;3,740472,740472,3454,3403,7799,4345
2,5,3;4,493648,493648,6459,6408,7799,1340
3,0,1;2,740472,740472,558,533,7799,7241
3,1,0;2,740472,740472,407,366,7799,7392
3,2,0;1,493648,493648,471,459,7799,7328
3,3,0;5,740472,740472,7795,7748,7799,4
3,4,1;3,740472,740472,3454,3403,7799,4345
3,5,3;4,493648,493648,6459,6408,7799,1340
4,0,1;2,740472,740472,558,533,7799,7241
4,1,0;2,740472,740472,407,366,7799,7392
4,2,0;1,493648,493648,471,459,7799,7328
4,3,0;4,740472,740472,7795,7748,7799,4
4,4,1;5,740472,740472,3454,3403,7799,4345
4,5,3;4,493648,493648,6459,6408,7799,1340
5,0,1;2,740472,740472,558,533,7799,7241
5,1,0;2,740472,740472,407,366,7799,7392
5,2,0;1,493648,493648,471,459,7799,7328
5,3,0;5,740472,740472,7795,7748,7799,4
5,4,1;3,740472,740472,3454,3403,7799,4345
5,5,3;4,493648,493648,6459,6408,7799,1340
6,0,1;2,740472,740472,558,533,7799,7241
6,1,0;2,740472,740472,407,366,7799,7392
6,2,0;1,493648,493648,471,459,7799,7328
6,3,0;5,493648,493648,7784,7748,7799,15
6,4,1;5,493648,493648,3454,3403,7799,4345
6,5,3;4,493648,493648,6459,6408,7799,1340
7,0,1;2,740472,740472,558,533,7799,7241
7,1,0;2,740472,740472,407,366,7799,7392
7,2,0;1,493648,493648,471,459,7799,7328
7,3,0;5,740472,740472,7795,7748,7799,4
7,4,1;3,740472,740472,3454,3403,7799,4345
7,5,3;4,493648,493648,6459,6408,7799,1340
8,0,1;2,740472,740472,558,533,7799,7241
8,1,0;2,740472,740472,407,366,7799,7392
8,2,0;1,493648,493648,471,459,7799,7328
8,3,0;5,740472,740472,7795,7748,7799,4
8,4,1;3,740472,740472,3454,3403,7799,4345
8,5,3;4,493648,493648,6459,6408,7799,1340
9,0,1;2,740472,740472,558,533,7799,7241
9,1,0;2,740472,740472,407,366,7799,7392
9,2,0;1,493648,493648,471,459,7799,7328
9,3,0;5,493648,493648,7784,7748,7799,15
9,4,1;5,493648,493648,3454,3403,7799,4345
9,5,3;4,493648,493648,6459,6408,7799,1340
10,0,1;2,740472,740472,558,533,7799,7241
