round,node,ul_bytes,dl_bytes,energy_mj
0,0,740472,740472,146649.996742
0,1,740472,740472,146649.996742
0,2,493648,493648,146649.997828
0,3,740472,740472,146649.996742
0,4,740472,740472,146649.996742
0,5,493648,493648,146649.997828
1,0,740472,740472,146649.996742
1,1,740472,740472,146649.996742
1,2,493648,493648,146649.997828
1,3,493648,493648,146649.997828
1,4,493648,493648,146649.997828
1,5,493648,493648,146649.997828
2,0,740472,740472,146649.996742
2,1,740472,740472,146649.996742
2,2,493648,493648,146649.997828
2,3,740472,740472,146649.996742
2,4,740472,740472,146649.996742
2,5,493648,493648,146649.997828
3,0,740472,740472,146649.996742
3,1,740472,740472,146649.996742
3,2,493648,493648,146649.997828
3,3,740472,740472,146649.996742
3,4,740472,740472,146649.996742
3,5,493648,493648,146649.997828
4,0,740472,740472,146649.996742
4,1,740472,740472,146649.996742
4,2,493648,493648,146649.997828
4,3,740472,740472,146649.996742
4,4,740472,740472,146649.996742
4,5,493648,493648,146649.997828
5,0,740472,740472,146649.996742
5,1,740472,740472,146649.996742
5,2,493648,493648,146649.997828
5,3,740472,740472,146649.996742
5,4,740472,740472,146649.996742
5,5,493648,493648,146649.997828
6,0,740472,740472,146649.997332
6,1,740472,740472,146649.997332
6,2,493648,493648,146649.998221
6,3,493648,493648,146649.998221
6,4,493648,493648,146649.998221
6,5,493648,493648,146649.998221
7,0,740472,740472,146649.996742
7,1,740472,740472,146649.996742
7,2,493648,493648,146649.997828
7,3,740472,740472,146649.996742
7,4,740472,740472,146649.996742
7,5,493648,493648,146649.997828
8,0,740472,740472,146649.996742
8,1,740472,740472,146649.996742
8,2,493648,493648,146649.997828
8,3,740472,740472,146649.996742
8,4,740472,740472,146649.996742
8,5,493648,493648,146649.997828
9,0,740472,740472,146649.996742
9,1,740472,740472,146649.996742
9,2,493648,493648,146649.997828
9,3,493648,493648,146649.997828
9,4,493648,493648,146649.997828
9,5,493648,493648,146649.997828
10,0,740472,740472,146649.996742
10,1,740472,740472,146649.996742
10,2,493648,493648,146649.997828
10,3,740472,740472,146649.996742
10,4,740472,740472,146649.996742
10,5,493648,493648,146649.997828
11,0,740472,740472,146649.996742
11,1,740472,740472,146649.996742
11,2,493648,493648,146649.997828
11,3,740472,740472,146649.996742
11,4,740472,740472,146649.996742
11,5,493648,493648,146649.997828
12,0,740472,740472,146649.996742
12,1,740472,740472,146649.996742
12,2,493648,493648,146649.997828
12,3,740472,740472,146649.996742
12,4,740472,740472,146649.996742
12,5,493648,493648,146649.997828
13,0,740472,740472,146649.997922
13,1,740472,740472,146649.997922
13,2,493648,493648,146649.998615
13,3,740472,740472,146649.997922
13,4,740472,740472,146649.997922
13,5,493648,493648,146649.998615
14,0,740472,740472,146649.996742
14,1,740472,740472,146649.996742
14,2,493648,493648,146649.997828
14,3,740472,740472,146649.996742
14,4,740472,740472,146649.996742
14,5,493648,493648,146649.997828
15,0,740472,740472,146649.996742
15,1,740472,740472,146649.996742
15,2,493648,493648,146649.997828
15,3,740472,740472,146649.996742
15,4,740472,740472,146649.996742
15,5,493648,493648,146649.997828
16,0,740472,740472,146649.996742
16,1,740472,740472,146649.996742
16,2,493648,493648,146649.997828
16,3,740472,740472,146649.996742
16,4,740472,740472,146649.996742
16,5,493648,493648,146649.997828
17,0,740472,740472,146649.996742
17,1,740472,740472,146649.996742
17,2,493648,493648,146649.997828
17,3,493648,493648,146649.997828
17,4,493648,493648,146649.997828
17,5,493648,493648,146649.997828
18,0,740472,740472,146649.996742
18,1,740472,740472,146649.996742
18,2,493648,493648,146649.997828
18,3,493648,493648,146649.997828
18,4,493648,493648,146649.997828
18,5,493648,493648,146649.997828
19,0,740472,740472,146649.996742
19,1,740472,740472,146649.996742
19,2,493648,493648,146649.997828
19,3,740472,740472,146649.996742
19,4,740472,740472,146649.996742
19,5,493648,493648,146649.997828
