round,scope,value
0,global,0.512623235
0,inter_cluster,0.516736822
0,consensus,0.349524611
1,global,0.785043791
1,inter_cluster,0.789931901
1,consensus,0.544418401
2,global,0.878387467
2,inter_cluster,0.885004128
2,consensus,0.611400701
3,global,0.964350315
3,inter_cluster,0.968032297
3,consensus,0.669520686
4,global,1.088463852
4,inter_cluster,1.093230908
4,consensus,0.755639990
5,global,1.218682885
5,inter_cluster,1.221842332
5,consensus,0.844769275
6,global,1.335601597
6,inter_cluster,1.344538139
6,consensus,0.931741971
7,global,1.393995903
7,inter_cluster,1.398130406
7,consensus,0.970536861
8,global,1.427459037
8,inter_cluster,1.426498401
8,consensus,0.995197391
9,global,1.364072825
9,inter_cluster,1.367242196
9,consensus,0.950618743
10,global,1.335418922
10,inter_cluster,1.336496122
10,consensus,0.924794025
11,global,1.263677040
11,inter_cluster,1.270474804
11,consensus,0.880583411
12,global,1.216738262
12,inter_cluster,1.223914845
12,consensus,0.849431576
13,global,1.229142602
13,inter_cluster,1.232228655
13,consensus,0.858319975
14,global,1.208630586
14,inter_cluster,1.212357073
14,consensus,0.839210756
15,global,1.175591452
15,inter_cluster,1.180699414
15,consensus,0.818152099
16,global,1.120660214
16,inter_cluster,1.123407931
16,consensus,0.781772786
17,global,1.126504692
17,inter_cluster,1.131521035
17,consensus,0.781504454
18,global,1.111504281
18,inter_cluster,1.117029350
18,consensus,0.771441301
19,global,1.080658948
19,inter_cluster,1.087864539
19,consensus,0.751136884
20,global,1.041321179
20,inter_cluster,1.053913959
20,consensus,0.724111943
21,global,1.004107435
21,inter_cluster,1.011801666
21,consensus,0.699021514
22,global,1.067603425
22,inter_cluster,1.076055355
22,consensus,0.742239465
23,global,1.061749365
23,inter_cluster,1.069591273
23,consensus,0.738508828
24,global,1.029979866
24,inter_cluster,1.036027536
24,consensus,0.717682235
25,global,0.983984178
25,inter_cluster,0.992831232
25,consensus,0.686515524
26,global,1.016502598
26,inter_cluster,1.024562413
26,consensus,0.708515516
27,global,1.030852401
27,inter_cluster,1.040983512
27,consensus,0.715633226
28,global,0.992209854
28,inter_cluster,0.997347395
28,consensus,0.689049233
29,global,0.933966444
29,inter_cluster,0.946203438
29,consensus,0.652918163
30,global,1.011698522
30,inter_cluster,1.022217536
30,consensus,0.697805534
31,global,0.983904224
31,inter_cluster,0.989134462
31,consensus,0.684426376
32,global,0.941903914
32,inter_cluster,0.944543176
32,consensus,0.654892198
33,global,0.937816944
33,inter_cluster,0.939943552
33,consensus,0.648425475
34,global,0.883222425
34,inter_cluster,0.887745955
34,consensus,0.615008639
35,global,0.873285844
35,inter_cluster,0.879884149
35,consensus,0.609756707
36,global,0.884313557
36,inter_cluster,0.890906056
36,consensus,0.615876971
37,global,0.895647762
37,inter_cluster,0.902555400
37,consensus,0.619417803
38,global,0.993268580
38,inter_cluster,1.001513523
38,consensus,0.672476755
39,global,1.139538360
39,inter_cluster,1.140127918
39,consensus,0.770567340
40,global,1.072338522
40,inter_cluster,1.073752127
40,consensus,0.726868820
41,global,1.058139334
41,inter_cluster,1.059460469
41,consensus,0.719453085
42,global,1.050033718
42,inter_cluster,1.051203145
42,consensus,0.714083004
43,global,1.065214574
43,inter_cluster,1.060427070
43,consensus,0.727648159
44,global,0.967283980
44,inter_cluster,0.968583376
44,consensus,0.665952945
45,global,0.915410745
45,inter_cluster,0.917970523
45,consensus,0.634148801
46,global,0.867288784
46,inter_cluster,0.874234470
46,consensus,0.596324373
47,global,0.883723047
47,inter_cluster,0.891028529
47,consensus,0.607017873
48,global,0.841847957
48,inter_cluster,0.848099142
48,consensus,0.581038765
49,global,0.842647806
49,inter_cluster,0.851971472
49,consensus,0.581781778
50,global,0.796757774
50,inter_cluster,0.807338535
50,consensus,0.553300717
51,global,0.783016660
51,inter_cluster,0.789302442
51,consensus,0.544954672
52,global,0.775683177
52,inter_cluster,0.785680571
52,consensus,0.537985771
53,global,0.805808635
53,inter_cluster,0.815136798
53,consensus,0.556573514
54,global,0.763515269
54,inter_cluster,0.779663635
54,consensus,0.527655949
55,global,0.856260705
55,inter_cluster,0.866610180
55,consensus,0.586757691
56,global,0.754525539
56,inter_cluster,0.764494756
56,consensus,0.524223212
57,global,0.842725714
57,inter_cluster,0.852893059
57,consensus,0.575044899
58,global,0.818270231
58,inter_cluster,0.828127732
58,consensus,0.561852465
59,global,0.877338588
59,inter_cluster,0.889033442
59,consensus,0.593037834
60,global,0.818604257
60,inter_cluster,0.832366130
60,consensus,0.561810297
61,global,0.793762595
61,inter_cluster,0.803454317
61,consensus,0.543958421
62,global,0.839032755
62,inter_cluster,0.844129619
62,consensus,0.572065607
63,global,0.772356365
63,inter_cluster,0.779554322
63,consensus,0.534509405
64,global,0.869931635
64,inter_cluster,0.875773229
64,consensus,0.594008687
65,global,0.828088171
65,inter_cluster,0.834647128
65,consensus,0.564201777
66,global,0.763738150
66,inter_cluster,0.773092377
66,consensus,0.525684275
67,global,0.734662246
67,inter_cluster,0.746229663
67,consensus,0.508347275
68,global,0.727745539
68,inter_cluster,0.742364613
68,consensus,0.498132751
69,global,0.769148288
69,inter_cluster,0.778066934
69,consensus,0.523577101
70,global,0.802232489
70,inter_cluster,0.809614966
70,consensus,0.543684464
71,global,0.723740451
71,inter_cluster,0.731662381
71,consensus,0.499188132
72,global,0.722115972
72,inter_cluster,0.729635020
72,consensus,0.496716989
73,global,0.688985568
73,inter_cluster,0.698497356
73,consensus,0.475751325
74,global,0.792665189
74,inter_cluster,0.809644729
74,consensus,0.540061029
75,global,0.688100861
75,inter_cluster,0.697918791
75,consensus,0.473462009
76,global,0.653956870
76,inter_cluster,0.661762667
76,consensus,0.450977881
77,global,0.725718161
77,inter_cluster,0.733586466
77,consensus,0.495931961
78,global,0.711272919
78,inter_cluster,0.719332833
78,consensus,0.488840353
79,global,0.658668954
79,inter_cluster,0.672741746
79,consensus,0.453347279
80,global,0.627868272
80,inter_cluster,0.638535317
80,consensus,0.432722926
81,global,0.760915688
81,inter_cluster,0.771930337
81,consensus,0.512929783
82,global,0.747823671
82,inter_cluster,0.760242319
82,consensus,0.510035509
83,global,0.704916476
83,inter_cluster,0.710213407
