round,scope,value
0,global,0.458418719
0,inter_cluster,0.460130686
0,consensus,0.314775114
1,global,0.711117542
1,inter_cluster,0.711473192
1,consensus,0.491940758
2,global,0.818675038
2,inter_cluster,0.820320118
2,consensus,0.568035128
3,global,0.909342470
3,inter_cluster,0.911091966
3,consensus,0.629829824
4,global,1.043878313
4,inter_cluster,1.046083239
4,consensus,0.721231146
5,global,1.153684667
5,inter_cluster,1.157823564
5,consensus,0.798903045
6,global,1.252438283
6,inter_cluster,1.253621243
6,consensus,0.870653004
7,global,1.295681094
7,inter_cluster,1.295363091
7,consensus,0.900855042
8,global,1.350313300
8,inter_cluster,1.351331384
8,consensus,0.935290382
9,global,1.290078509
9,inter_cluster,1.287145448
9,consensus,0.894356053
10,global,1.242602632
10,inter_cluster,1.244061161
10,consensus,0.862573639
11,global,1.213964170
11,inter_cluster,1.217987950
11,consensus,0.849558749
12,global,1.152178977
12,inter_cluster,1.154981573
12,consensus,0.805443520
13,global,1.121275754
13,inter_cluster,1.119347263
13,consensus,0.782565633
14,global,1.055827894
14,inter_cluster,1.052799936
14,consensus,0.740590180
15,global,1.059583016
15,inter_cluster,1.055626189
15,consensus,0.739255990
16,global,1.008016298
16,inter_cluster,1.009671618
16,consensus,0.701598922
17,global,0.985094655
17,inter_cluster,0.985240115
17,consensus,0.682857752
18,global,0.987799825
18,inter_cluster,0.990485878
18,consensus,0.682613181
19,global,0.958101064
19,inter_cluster,0.961209652
19,consensus,0.664404820
20,global,0.904611061
20,inter_cluster,0.905938359
20,consensus,0.625702193
21,global,0.886757078
21,inter_cluster,0.884910775
21,consensus,0.614568462
22,global,0.861505247
22,inter_cluster,0.863745972
22,consensus,0.598499983
23,global,0.842502376
23,inter_cluster,0.842959381
23,consensus,0.585171522
24,global,0.931115255
24,inter_cluster,0.931106000
24,consensus,0.640248941
25,global,0.824643803
25,inter_cluster,0.827614964
25,consensus,0.573243257
26,global,0.996516418
26,inter_cluster,0.995259482
26,consensus,0.672416153
27,global,0.988145613
27,inter_cluster,0.992237127
27,consensus,0.670486664
28,global,0.887686374
28,inter_cluster,0.890438189
28,consensus,0.605740407
29,global,0.841959802
29,inter_cluster,0.843693470
29,consensus,0.581231469
30,global,0.885017722
30,inter_cluster,0.890559453
30,consensus,0.610365418
31,global,0.822220956
31,inter_cluster,0.824827621
31,consensus,0.570225635
32,global,0.843273063
32,inter_cluster,0.846724559
32,consensus,0.579785204
33,global,0.857008767
33,inter_cluster,0.859184857
33,consensus,0.589544100
34,global,0.804310030
34,inter_cluster,0.806108918
34,consensus,0.555513631
35,global,0.773652512
35,inter_cluster,0.774935525
35,consensus,0.532841604
36,global,0.815585202
36,inter_cluster,0.818189708
36,consensus,0.560157628
37,global,0.776701892
37,inter_cluster,0.777859086
37,consensus,0.534342399
38,global,0.844469804
38,inter_cluster,0.848961453
38,consensus,0.576149331
39,global,0.827067529
39,inter_cluster,0.832825417
39,consensus,0.566010943
40,global,0.770844671
40,inter_cluster,0.775118504
40,consensus,0.530784822
41,global,0.755749452
41,inter_cluster,0.761757647
41,consensus,0.520989876
42,global,0.751172926
42,inter_cluster,0.759751425
42,consensus,0.517225675
43,global,0.787873690
43,inter_cluster,0.788920536
43,consensus,0.539865454
44,global,0.760345799
44,inter_cluster,0.760731579
44,consensus,0.523729909
45,global,0.742043114
45,inter_cluster,0.746256109
45,consensus,0.512647073
46,global,0.741987027
46,inter_cluster,0.745166473
46,consensus,0.511282424
47,global,0.816334369
47,inter_cluster,0.822820773
47,consensus,0.557982132
48,global,0.891562730
48,inter_cluster,0.893177277
48,consensus,0.600952099
49,global,0.771725898
49,inter_cluster,0.773740914
49,consensus,0.533230917
50,global,0.766351938
50,inter_cluster,0.769882998
50,consensus,0.529455767
51,global,0.764945817
51,inter_cluster,0.772066591
51,consensus,0.525279705
52,global,0.709735126
52,inter_cluster,0.717652321
52,consensus,0.488991198
53,global,0.745740915
53,inter_cluster,0.753973774
53,consensus,0.510729628
54,global,0.767555347
54,inter_cluster,0.775657169
54,consensus,0.526134184
55,global,0.751690233
55,inter_cluster,0.755309900
55,consensus,0.518579283
56,global,0.740581375
56,inter_cluster,0.746747809
56,consensus,0.507871090
57,global,0.827101335
57,inter_cluster,0.832569607
57,consensus,0.559739942
58,global,0.768423369
58,inter_cluster,0.783173982
58,consensus,0.526454643
59,global,0.723032570
59,inter_cluster,0.732021099
59,consensus,0.495396946
60,global,0.777283069
60,inter_cluster,0.787385617
60,consensus,0.530806276
61,global,0.781124502
61,inter_cluster,0.786285290
61,consensus,0.531607790
62,global,0.812694134
62,inter_cluster,0.817858403
62,consensus,0.557386053
63,global,0.696572280
63,inter_cluster,0.699845159
63,consensus,0.477699286
64,global,0.691457262
64,inter_cluster,0.692328708
64,consensus,0.472600488
65,global,0.697556336
65,inter_cluster,0.707434524
65,consensus,0.477708176
66,global,0.678284354
66,inter_cluster,0.686109666
66,consensus,0.461892798
67,global,0.661415791
67,inter_cluster,0.668917539
67,consensus,0.453980807
68,global,0.671766365
68,inter_cluster,0.676286465
68,consensus,0.460117964
69,global,0.762934143
69,inter_cluster,0.767983283
69,consensus,0.521251355
70,global,0.719168479
70,inter_cluster,0.727794516
70,consensus,0.493881509
71,global,0.763403493
71,inter_cluster,0.771315149
71,consensus,0.518079333
72,global,0.738623693
72,inter_cluster,0.751827093
72,consensus,0.500867764
73,global,0.695114796
73,inter_cluster,0.711310962
73,consensus,0.474876415
74,global,0.623769461
74,inter_cluster,0.634957423
74,consensus,0.425788982
75,global,0.733007305
75,inter_cluster,0.739695667
75,consensus,0.495594585
76,global,0.827746822
76,inter_cluster,0.851512149
76,consensus,0.557487473
77,global,0.850227456
77,inter_cluster,0.876097935
77,consensus,0.564527925
78,global,0.815148334
78,inter_cluster,0.836863167
78,consensus,0.548376613
79,global,0.691014067
79,inter_cluster,0.703451006
79,consensus,0.472404896
80,global,0.664892025
80,inter_cluster,0.674934665
80,consensus,0.452365421
81,global,0.679010422
81,inter_cluster,0.694450071
81,consensus,0.461333376
82,global,0.790525973
82,inter_cluster,0.805473292
82,consensus,0.529042192
83,global,0.721368409
83,inter_cluster,0.739869192
83,consensus,0.487586102
84,global,0.725220413
84,inter_cluster,0.740852994
84,consensus,0.491774499
85,global,0.673620000
85,inter_cluster,0.690395169
85,consensus,0.458781911
86,global,0.709253414
86,inter_cluster,0.724002492
86,consensus,0.482576777
87,global,0.671562825
87,inter_cluster,0.684680557
87,consensus,0.457262951
88,global,0.742899663
88,inter_cluster,0.761461559
88,consensus,0.500018318
89,global,0.682641533
89,inter_cluster,0.697883823
89,consensus,0.461711949
90,global,0.668625962
90,inter_cluster,0.686063389
90,consensus,0.453485145
91,global,0.698556310
91,inter_cluster,0.715447279
91,consensus,0.471861128
92,global,0.716814735
92,inter_cluster,0.730827584
92,consensus,0.486372395
93,global,0.785140730
93,inter_cluster,0.800059435
93,consensus,0.527820922
94,global,0.867399176
94,inter_cluster,0.894032664
94,consensus,0.576420205
95,global,0.827980979
95,inter_cluster,0.846034056
95,consensus,0.562157260
96,global,0.724594911
96,inter_cluster,0.746654284
96,consensus,0.491645374
97,global,0.768272861
97,inter_cluster,0.786392120
97,consensus,0.514108897
98,global,0.953421552
98,inter_cluster,0.978792082
98,consensus,0.621745470
99,global,1.134771169
99,inter_cluster,1.160913035
99,consensus,0.754961408
