round,node,idle_ticks,busy_ticks
0,0,877,41
0,1,871,47
0,2,840,78
0,3,874,44
0,4,818,100
0,5,837,81
0,6,825,93
0,7,848,70
0,8,808,110
0,9,874,44
0,10,853,65
0,11,852,66
0,12,860,58
0,13,863,55
0,14,856,62
0,15,498,420
0,16,323,595
0,17,167,751
0,18,421,497
0,19,649,269
0,20,335,583
0,21,415,503
0,22,163,755
0,23,17,901
0,24,136,782
0,25,196,722
0,26,410,508
0,27,345,573
0,28,129,789
0,29,173,745
1,0,877,42
1,1,871,48
1,2,811,108
1,3,875,44
1,4,849,70
1,5,837,82
1,6,855,64
1,7,849,70
1,8,809,110
1,9,845,74
1,10,854,65
1,11,853,66
1,12,861,58
1,13,863,56
1,14,857,62
1,15,498,421
1,16,323,596
1,17,167,752
1,18,421,498
1,19,649,270
1,20,335,584
1,21,415,504
1,22,163,756
1,23,17,902
1,24,136,783
1,25,196,723
1,26,410,509
1,27,345,574
1,28,129,790
1,29,173,746
2,0,875,42
2,1,869,48
2,2,809,108
2,3,861,56
2,4,821,96
2,5,835,82
2,6,828,89
2,7,847,70
2,8,807,110
2,9,854,63
2,10,852,65
2,11,851,66
2,12,859,58
2,13,861,56
2,14,825,92
2,15,498,419
2,16,322,595
2,17,167,750
2,18,421,496
2,19,647,270
2,20,334,583
2,21,415,502
2,22,161,756
2,23,16,901
2,24,134,783
2,25,195,722
2,26,408,509
2,27,344,573
2,28,129,788
2,29,171,746
3,0,877,42
3,1,871,48
3,2,820,99
3,3,875,44
3,4,839,80
3,5,837,82
3,6,830,89
3,7,849,70
3,8,809,110
3,9,875,44
3,10,854,65
3,11,823,96
3,12,861,58
3,13,845,74
3,14,827,92
3,15,498,421
3,16,323,596
3,17,169,750
3,18,421,498
3,19,651,268
3,20,335,584
3,21,415,504
3,22,164,755
3,23,17,902
3,24,136,783
3,25,196,723
3,26,410,509
3,27,346,573
3,28,130,789
3,29,173,746
4,0,876,41
4,1,869,48
4,2,809,108
4,3,873,44
4,4,817,100
4,5,835,82
4,6,837,80
4,7,847,70
4,8,807,110
4,9,847,70
4,10,842,75
4,11,851,66
4,12,859,58
4,13,862,55
4,14,829,88
4,15,498,419
4,16,321,596
4,17,167,750
4,18,419,498
4,19,647,270
4,20,333,584
4,21,415,502
4,22,161,756
4,23,15,902
4,24,134,783
4,25,194,723
4,26,408,509
4,27,343,574
4,28,127,790
4,29,171,746
5,0,877,42
5,1,871,48
5,2,820,99
5,3,875,44
5,4,823,96
5,5,838,81
5,6,857,62
5,7,850,69
5,8,809,110
5,9,845,74
5,10,854,65
5,11,827,92
5,12,862,57
5,13,863,56
5,14,827,92
5,15,498,421
5,16,325,594
5,17,169,750
5,18,423,496
5,19,649,270
5,20,335,584
5,21,417,502
5,22,163,756
5,23,19,900
5,24,138,781
5,25,196,723
5,26,410,509
5,27,345,574
5,28,129,790
5,29,173,746
6,0,875,42
6,1,870,47
6,2,838,79
6,3,873,44
6,4,826,91
6,5,835,82
6,6,839,78
6,7,850,67
6,8,807,110
6,9,855,62
6,10,852,65
6,11,838,79
6,12,859,58
6,13,831,86
6,14,825,92
6,15,498,419
6,16,321,596
6,17,165,752
6,18,419,498
6,19,648,269
6,20,335,582
6,21,415,502
6,22,161,756
6,23,15,902
6,24,134,783
6,25,194,723
6,26,408,509
6,27,343,574
6,28,129,788
6,29,173,744
7,0,878,41
7,1,871,48
7,2,824,95
7,3,863,56
7,4,823,96
7,5,840,79
7,6,826,93
7,7,849,70
7,8,809,110
7,9,845,74
7,10,854,65
7,11,827,92
7,12,861,58
7,13,846,73
7,14,836,83
7,15,498,421
7,16,323,596
7,17,169,750
7,18,422,497
7,19,649,270
7,20,335,584
7,21,415,504
7,22,163,756
7,23,17,902
7,24,136,783
7,25,198,721
7,26,412,507
7,27,347,572
7,28,129,790
7,29,173,746
8,0,877,42
8,1,842,77
8,2,826,93
8,3,875,44
8,4,849,70
8,5,837,82
8,6,830,89
8,7,849,70
8,8,809,110
8,9,857,62
8,10,844,75
8,11,823,96
8,12,861,58
8,13,863,56
8,14,831,88
8,15,498,421
8,16,323,596
8,17,167,752
8,18,421,498
8,19,651,268
8,20,335,584
8,21,416,503
8,22,163,756
8,23,18,901
8,24,136,783
8,25,196,723
8,26,410,509
8,27,345,574
8,28,129,790
8,29,173,746
9,0,876,41
9,1,871,46
9,2,809,108
9,3,873,44
9,4,817,100
9,5,836,81
9,6,837,80
9,7,847,70
9,8,809,108
9,9,856,61
9,10,852,65
9,11,851,66
9,12,860,57
9,13,840,77
9,14,829,88
9,15,498,419
9,16,323,594
9,17,165,752
9,18,421,496
9,19,648,269
9,20,335,582
9,21,415,502
9,22,163,754
9,23,17,900
9,24,136,781
9,25,194,723
9,26,410,507
9,27,345,572
9,28,129,788
9,29,173,744
10,0,878,40
10,1,854,64
10,2,839,79
10,3,874,44
10,4,827,91
10,5,836,82
10,6,825,93
10,7,850,68
10,8,808,110
10,9,848,70
10,10,853,65
10,11,839,79
10,12,860,58
10,13,832,86
10,14,841,77
10,15,498,420
10,16,322,596
10,17,168,750
10,18,420,498
10,19,648,270
10,20,334,584
10,21,414,504
10,22,162,756
10,23,16,902
10,24,135,783
10,25,195,723
10,26,409,509
10,27,344,574
10,28,128,790
10,29,172,746
11,0,878,42
11,1,872,48
11,2,821,99
11,3,864,56
11,4,824,96
11,5,808,112
11,6,831,89
11,7,851,69
11,8,810,110
11,9,877,43
11,10,855,65
11,11,828,92
11,12,863,57
11,13,864,56
11,14,828,92
11,15,498,422
11,16,326,594
11,17,167,753
11,18,424,496
11,19,652,268
11,20,337,583
11,21,416,504
11,22,163,757
11,23,17,903
11,24,137,783
11,25,199,721
11,26,410,510
11,27,348,572
11,28,132,788
11,29,176,744
12,0,877,42
12,1,842,77
12,2,840,79
12,3,865,54
12,4,849,70
12,5,837,82
12,6,830,89
12,7,849,70
12,8,809,110
12,9,845,74
12,10,855,64
12,11,827,92
12,12,861,58
12,13,845,74
12,14,831,88
12,15,498,421
12,16,323,596
12,17,168,751
12,18,421,498
12,19,649,270
12,20,335,584
12,21,416,503
12,22,163,756
12,23,18,901
12,24,137,782
12,25,197,722
12,26,411,508
12,27,346,573
12,28,129,790
12,29,173,746
13,0,878,41
13,1,872,47
13,2,839,80
13,3,845,74
13,4,830,89
13,5,838,81
13,6,830,89
13,7,849,70
13,8,809,110
13,9,849,70
13,10,844,75
13,11,823,96
13,12,861,58
13,13,837,82
13,14,856,63
13,15,498,421
13,16,323,596
13,17,167,752
13,18,421,498
13,19,650,269
13,20,335,584
13,21,416,503
13,22,164,755
13,23,18,901
13,24,136,783
13,25,196,723
13,26,410,509
13,27,345,574
13,28,129,790
13,29,173,746
14,0,875,42
14,1,853,64
14,2,809,108
14,3,873,44
14,4,817,100
14,5,835,82
14,6,828,89
14,7,847,70
14,8,807,110
14,9,855,62
14,10,855,62
14,11,851,66
14,12,859,58
14,13,851,66
14,14,836,81
14,15,498,419
14,16,323,594
14,17,165,752
14,18,420,497
14,19,647,270
14,20,334,583
14,21,415,502
14,22,161,756
14,23,15,902
14,24,134,783
14,25,194,723
14,26,409,508
14,27,343,574
14,28,129,788
14,29,172,745
15,0,875,42
15,1,870,47
15,2,824,93
15,3,873,44
15,4,817,100
