round,node,idle_ticks,busy_ticks
0,0,6030,592
0,1,5889,733
0,2,6205,417
0,3,0,6622
0,4,976,5646
0,5,3722,2900
1,0,6030,592
1,1,5889,733
1,2,6205,417
1,3,0,6622
1,4,978,5644
1,5,3722,2900
2,0,6030,592
2,1,5889,733
2,2,6205,417
2,3,0,6622
2,4,976,5646
2,5,3722,2900
3,0,6030,592
3,1,5889,733
3,2,6205,417
3,3,0,6622
3,4,976,5646
3,5,3722,2900
4,0,6030,592
4,1,5889,733
4,2,6205,417
4,3,0,6622
4,4,976,5646
4,5,3722,2900
5,0,6030,592
5,1,5889,733
5,2,6205,417
5,3,0,6622
5,4,976,5646
5,5,3722,2900
6,0,6030,592
6,1,5889,733
6,2,6205,417
6,3,0,6622
6,4,976,5646
6,5,3722,2900
7,0,6030,592
7,1,5889,733
7,2,6205,417
7,3,0,6622
7,4,978,5644
7,5,3722,2900
8,0,6030,592
8,1,5889,733
8,2,6205,417
8,3,0,6622
8,4,976,5646
8,5,3722,2900
9,0,6030,592
9,1,5889,733
9,2,6205,417
9,3,0,6622
9,4,976,5646
9,5,3722,2900
10,0,6030,592
10,1,5889,733
10,2,6205,417
10,3,0,6622
10,4,976,5646
10,5,3722,2900
11,0,6030,592
11,1,5889,733
11,2,6205,417
11,3,0,6622
11,4,978,5644
11,5,3722,2900
12,0,6030,592
12,1,5889,733
12,2,6205,417
12,3,0,6622
12,4,976,5646
12,5,3722,2900
13,0,6030,592
13,1,5889,733
13,2,6205,417
13,3,0,6622
13,4,978,5644
13,5,3722,2900
14,0,6030,592
14,1,5889,733
14,2,6205,417
14,3,0,6622
14,4,976,5646
14,5,3722,2900
15,0,6030,592
15,1,5889,733
15,2,6205,417
15,3,0,6622
15,4,978,5644
15,5,3722,2900
16,0,6030,592
16,1,5889,733
16,2,6205,417
16,3,0,6622
16,4,978,5644
16,5,3722,2900
17,0,6030,592
17,1,5889,733
17,2,6205,417
17,3,0,6622
17,4,976,5646
17,5,3722,2900
18,0,6030,592
18,1,5889,733
18,2,6205,417
18,3,0,6622
18,4,978,5644
18,5,3722,2900
19,0,6030,592
19,1,5889,733
19,2,6205,417
19,3,0,6622
19,4,978,5644
19,5,3722,2900
