round,node,ul_bytes,dl_bytes,energy_mj
0,0,740472,740472,127033.330511
0,1,740472,740472,127033.330511
0,2,493648,493648,127033.331452
0,3,740472,740472,127033.330511
0,4,740472,740472,127033.330511
0,5,493648,493648,127033.331452
1,0,740472,740472,127033.330511
1,1,740472,740472,127033.330511
1,2,493648,493648,127033.331452
1,3,493648,493648,127033.331452
1,4,493648,493648,127033.331452
1,5,493648,493648,127033.331452
2,0,740472,740472,127033.330511
2,1,740472,740472,127033.330511
2,2,493648,493648,127033.331452
2,3,740472,740472,127033.330511
2,4,740472,740472,127033.330511
2,5,493648,493648,127033.331452
3,0,740472,740472,127033.330511
3,1,740472,740472,127033.330511
3,2,493648,493648,127033.331452
3,3,740472,740472,127033.330511
3,4,740472,740472,127033.330511
3,5,493648,493648,127033.331452
4,0,740472,740472,127033.330511
4,1,740472,740472,127033.330511
4,2,493648,493648,127033.331452
4,3,740472,740472,127033.330511
4,4,740472,740472,127033.330511
4,5,493648,493648,127033.331452
5,0,740472,740472,127033.330511
5,1,740472,740472,127033.330511
5,2,493648,493648,127033.331452
5,3,740472,740472,127033.330511
5,4,740472,740472,127033.330511
5,5,493648,493648,127033.331452
6,0,740472,740472,127033.330511
6,1,740472,740472,127033.330511
6,2,493648,493648,127033.331452
6,3,740472,740472,127033.330511
6,4,740472,740472,127033.330511
6,5,493648,493648,127033.331452
7,0,740472,740472,127033.330873
7,1,740472,740472,127033.330873
7,2,493648,493648,127033.331693
7,3,493648,493648,127033.331693
7,4,493648,493648,127033.331693
7,5,493648,493648,127033.331693
8,0,740472,740472,127033.330511
8,1,740472,740472,127033.330511
8,2,493648,493648,127033.331452
8,3,740472,740472,127033.330511
8,4,740472,740472,127033.330511
8,5,493648,493648,127033.331452
9,0,740472,740472,127033.330511
9,1,740472,740472,127033.330511
9,2,493648,493648,127033.331452
9,3,740472,740472,127033.330511
9,4,740472,740472,127033.330511
9,5,493648,493648,127033.331452
10,0,740472,740472,127033.330511
10,1,740472,740472,127033.330511
10,2,493648,493648,127033.331452
10,3,740472,740472,127033.330511
10,4,740472,740472,127033.330511
10,5,493648,493648,127033.331452
11,0,740472,740472,127033.330511
11,1,740472,740472,127033.330511
11,2,493648,493648,127033.331452
11,3,493648,493648,127033.331452
11,4,493648,493648,127033.331452
11,5,493648,493648,127033.331452
12,0,740472,740472,127033.330511
12,1,740472,740472,127033.330511
12,2,493648,493648,127033.331452
12,3,740472,740472,127033.330511
12,4,740472,740472,127033.330511
12,5,493648,493648,127033.331452
13,0,740472,740472,127033.330511
13,1,740472,740472,127033.330511
13,2,493648,493648,127033.331452
13,3,493648,493648,127033.331452
13,4,493648,493648,127033.331452
13,5,493648,493648,127033.331452
14,0,740472,740472,127033.330511
14,1,740472,740472,127033.330511
14,2,493648,493648,127033.331452
14,3,740472,740472,127033.330511
14,4,740472,740472,127033.330511
14,5,493648,493648,127033.331452
15,0,740472,740472,127033.331234
15,1,740472,740472,127033.331234
15,2,493648,493648,127033.331934
15,3,493648,493648,127033.331934
15,4,493648,493648,127033.331934
15,5,493648,493648,127033.331934
16,0,740472,740472,127033.330511
16,1,740472,740472,127033.330511
16,2,493648,493648,127033.331452
16,3,493648,493648,127033.331452
16,4,493648,493648,127033.331452
16,5,493648,493648,127033.331452
17,0,740472,740472,127033.330511
17,1,740472,740472,127033.330511
17,2,493648,493648,127033.331452
17,3,740472,740472,127033.330511
17,4,740472,740472,127033.330511
17,5,493648,493648,127033.331452
18,0,740472,740472,127033.330511
18,1,740472,740472,127033.330511
18,2,493648,493648,127033.331452
18,3,493648,493648,127033.331452
18,4,493648,493648,127033.331452
18,5,493648,493648,127033.331452
19,0,740472,740472,127033.330511
19,1,740472,740472,127033.330511
19,2,493648,493648,127033.331452
19,3,493648,493648,127033.331452
19,4,493648,493648,127033.331452
19,5,493648,493648,127033.331452
