round,src,dst,bytes,delay_ticks,src_mj,dst_mj,failed
0,0,1,246824,9,21172.221752,21172.221752,0
0,1,0,246824,9,21172.221752,21172.221752,0
0,0,2,246824,12,21172.221752,31758.332863,0
0,2,0,246824,12,31758.332863,21172.221752,0
0,0,3,246824,35,21172.221752,21172.221752,0
0,3,0,246824,35,21172.221752,21172.221752,0
0,1,2,246824,10,21172.221752,31758.332863,0
0,2,1,246824,10,31758.332863,21172.221752,0
0,1,4,246824,23,21172.221752,21172.221752,0
0,4,1,246824,23,21172.221752,21172.221752,0
0,3,4,246824,40,21172.221752,21172.221752,0
0,4,3,246824,40,21172.221752,21172.221752,0
0,3,5,246824,42,21172.221752,31758.332863,0
0,5,3,246824,42,31758.332863,21172.221752,0
0,4,5,246824,38,21172.221752,31758.332863,0
0,5,4,246824,38,31758.332863,21172.221752,0
1,0,1,246824,9,21172.221752,21172.221752,0
1,1,0,246824,9,21172.221752,21172.221752,0
1,0,2,246824,12,21172.221752,31758.332863,0
1,2,0,246824,12,31758.332863,21172.221752,0
1,0,3,246824,35,21172.221752,31758.332863,0
1,3,0,246824,35,31758.332863,21172.221752,0
1,1,2,246824,10,21172.221752,31758.332863,0
1,2,1,246824,10,31758.332863,21172.221752,0
1,1,4,246824,23,21172.221752,31758.332863,0
1,4,1,246824,23,31758.332863,21172.221752,0
1,3,5,246824,42,31758.332863,31758.332863,0
1,5,3,246824,42,31758.332863,31758.332863,0
1,4,5,246824,38,31758.332863,31758.332863,0
1,5,4,246824,38,31758.332863,31758.332863,0
2,0,1,246824,9,21172.221752,21172.221752,0
2,1,0,246824,9,21172.221752,21172.221752,0
2,0,2,246824,12,21172.221752,31758.332863,0
2,2,0,246824,12,31758.332863,21172.221752,0
2,0,3,246824,35,21172.221752,21172.221752,0
2,3,0,246824,35,21172.221752,21172.221752,0
2,1,2,246824,10,21172.221752,31758.332863,0
2,2,1,246824,10,31758.332863,21172.221752,0
2,1,4,246824,23,21172.221752,21172.221752,0
2,4,1,246824,23,21172.221752,21172.221752,0
2,3,4,246824,40,21172.221752,21172.221752,0
2,4,3,246824,40,21172.221752,21172.221752,0
2,3,5,246824,42,21172.221752,31758.332863,0
2,5,3,246824,42,31758.332863,21172.221752,0
2,4,5,246824,38,21172.221752,31758.332863,0
2,5,4,246824,38,31758.332863,21172.221752,0
3,0,1,246824,9,21172.221752,21172.221752,0
3,1,0,246824,9,21172.221752,21172.221752,0
3,0,2,246824,12,21172.221752,31758.332863,0
3,2,0,246824,12,31758.332863,21172.221752,0
3,0,3,246824,35,21172.221752,21172.221752,0
3,3,0,246824,35,21172.221752,21172.221752,0
3,1,2,246824,10,21172.221752,31758.332863,0
3,2,1,246824,10,31758.332863,21172.221752,0
3,1,4,246824,23,21172.221752,21172.221752,0
3,4,1,246824,23,21172.221752,21172.221752,0
3,3,4,246824,40,21172.221752,21172.221752,0
3,4,3,246824,40,21172.221752,21172.221752,0
3,3,5,246824,42,21172.221752,31758.332863,0
3,5,3,246824,42,31758.332863,21172.221752,0
3,4,5,246824,38,21172.221752,31758.332863,0
3,5,4,246824,38,31758.332863,21172.221752,0
4,0,1,246824,9,21172.221752,21172.221752,0
4,1,0,246824,9,21172.221752,21172.221752,0
4,0,2,246824,12,21172.221752,31758.332863,0
4,2,0,246824,12,31758.332863,21172.221752,0
4,0,3,246824,35,21172.221752,21172.221752,0
4,3,0,246824,35,21172.221752,21172.221752,0
4,1,2,246824,10,21172.221752,31758.332863,0
4,2,1,246824,10,31758.332863,21172.221752,0
4,1,4,246824,23,21172.221752,21172.221752,0
4,4,1,246824,23,21172.221752,21172.221752,0
4,3,4,246824,40,21172.221752,21172.221752,0
4,4,3,246824,40,21172.221752,21172.221752,0
4,3,5,246824,42,21172.221752,31758.332863,0
4,5,3,246824,42,31758.332863,21172.221752,0
4,4,5,246824,38,21172.221752,31758.332863,0
4,5,4,246824,38,31758.332863,21172.221752,0
5,0,1,246824,9,21172.221752,21172.221752,0
5,1,0,246824,9,21172.221752,21172.221752,0
5,0,2,246824,12,21172.221752,31758.332863,0
5,2,0,246824,12,31758.332863,21172.221752,0
5,0,3,246824,35,21172.221752,21172.221752,0
5,3,0,246824,35,21172.221752,21172.221752,0
5,1,2,246824,10,21172.221752,31758.332863,0
5,2,1,246824,10,31758.332863,21172.221752,0
5,1,4,246824,23,21172.221752,21172.221752,0
5,4,1,246824,23,21172.221752,21172.221752,0
5,3,4,246824,40,21172.221752,21172.221752,0
5,4,3,246824,40,21172.221752,21172.221752,0
5,3,5,246824,42,21172.221752,31758.332863,0
5,5,3,246824,42,31758.332863,21172.221752,0
