round,node,idle_ticks,busy_ticks
0,0,865,73
0,1,902,36
0,2,893,45
0,3,873,65
0,4,850,88
0,5,847,91
0,6,834,104
0,7,849,89
0,8,837,101
0,9,898,40
0,10,883,55
0,11,896,42
0,12,851,87
0,13,908,30
0,14,833,105
0,15,219,719
0,16,315,623
0,17,12,926
0,18,495,443
0,19,398,540
0,20,386,552
0,21,452,486
0,22,74,864
0,23,35,903
0,24,563,375
0,25,470,468
0,26,561,377
0,27,441,497
0,28,296,642
0,29,178,760
1,0,865,73
1,1,902,36
1,2,893,45
1,3,873,65
1,4,850,88
1,5,847,91
1,6,834,104
1,7,849,89
1,8,837,101
1,9,898,40
1,10,883,55
1,11,896,42
1,12,851,87
1,13,908,30
1,14,833,105
1,15,219,719
1,16,315,623
1,17,12,926
1,18,495,443
1,19,398,540
1,20,386,552
1,21,452,486
1,22,74,864
1,23,35,903
1,24,563,375
1,25,470,468
1,26,561,377
1,27,441,497
1,28,296,642
1,29,178,760
2,0,865,73
2,1,902,36
2,2,893,45
2,3,873,65
2,4,850,88
2,5,847,91
2,6,834,104
2,7,849,89
2,8,837,101
2,9,898,40
2,10,883,55
2,11,896,42
2,12,851,87
2,13,908,30
2,14,833,105
2,15,219,719
2,16,315,623
2,17,12,926
2,18,495,443
2,19,398,540
2,20,386,552
2,21,452,486
2,22,74,864
2,23,35,903
2,24,563,375
2,25,470,468
2,26,561,377
2,27,441,497
2,28,296,642
2,29,178,760
3,0,865,73
3,1,902,36
3,2,893,45
3,3,873,65
3,4,850,88
3,5,847,91
3,6,834,104
3,7,849,89
3,8,837,101
3,9,898,40
3,10,883,55
3,11,896,42
3,12,851,87
3,13,908,30
3,14,833,105
3,15,219,719
3,16,315,623
3,17,12,926
3,18,495,443
3,19,398,540
3,20,386,552
3,21,452,486
3,22,74,864
3,23,35,903
3,24,563,375
3,25,470,468
3,26,561,377
3,27,441,497
3,28,296,642
3,29,178,760
4,0,865,73
4,1,902,36
4,2,893,45
4,3,873,65
4,4,850,88
4,5,847,91
4,6,834,104
4,7,849,89
4,8,837,101
4,9,898,40
4,10,883,55
4,11,896,42
4,12,851,87
