round,scope,value
0,global,0.512623208
0,inter_cluster,0.516736807
0,consensus,0.349524600
1,global,0.779775069
1,inter_cluster,0.795417041
1,consensus,0.542343123
2,global,0.888792314
2,inter_cluster,0.913544733
2,consensus,0.619506241
3,global,1.010330571
3,inter_cluster,1.039430460
3,consensus,0.702818108
4,global,1.182444690
4,inter_cluster,1.221368749
4,consensus,0.823021852
5,global,1.362265515
5,inter_cluster,1.419186969
5,consensus,0.949525863
6,global,1.505088592
6,inter_cluster,1.576849692
6,consensus,1.055779535
7,global,1.619377737
7,inter_cluster,1.713866905
7,consensus,1.137659235
8,global,1.705376368
8,inter_cluster,1.820279143
8,consensus,1.200371255
9,global,1.746345747
9,inter_cluster,1.885472779
9,consensus,1.233652891
10,global,1.832514363
10,inter_cluster,1.992650351
10,consensus,1.293470617
11,global,1.873075403
11,inter_cluster,2.046976032
11,consensus,1.326128261
12,global,1.914360749
12,inter_cluster,2.113445023
12,consensus,1.360804630
13,global,1.975073676
13,inter_cluster,2.191415663
13,consensus,1.405801807
14,global,2.023714897
14,inter_cluster,2.250625913
14,consensus,1.441356635
15,global,2.069917230
15,inter_cluster,2.317341921
15,consensus,1.478353624
16,global,2.083063658
16,inter_cluster,2.347062139
16,consensus,1.492183066
17,global,2.129289720
17,inter_cluster,2.405727312
17,consensus,1.525698675
18,global,2.207122551
18,inter_cluster,2.492616903
18,consensus,1.579435754
19,global,2.239618324
19,inter_cluster,2.529380979
19,consensus,1.603583413
20,global,2.218834621
20,inter_cluster,2.528547317
20,consensus,1.596755771
21,global,2.216376429
21,inter_cluster,2.535145753
21,consensus,1.597881416
22,global,2.248391955
22,inter_cluster,2.570222807
22,consensus,1.619773112
23,global,2.263909447
23,inter_cluster,2.595354854
23,consensus,1.632185481
24,global,2.312772978
24,inter_cluster,2.644615498
24,consensus,1.662768319
25,global,2.269966568
25,inter_cluster,2.620047388
25,consensus,1.641607618
26,global,2.281135381
26,inter_cluster,2.635773966
26,consensus,1.650428390
27,global,2.321170038
27,inter_cluster,2.682875325
27,consensus,1.679308735
28,global,2.315513969
28,inter_cluster,2.686411817
28,consensus,1.677589844
29,global,2.302006465
29,inter_cluster,2.683683820
29,consensus,1.673191061
30,global,2.398893669
30,inter_cluster,2.767496018
30,consensus,1.734749296
31,global,2.405373805
31,inter_cluster,2.780731662
31,consensus,1.740110933
32,global,2.363346044
32,inter_cluster,2.747412624
32,consensus,1.717306417
33,global,2.351399394
33,inter_cluster,2.742819266
33,consensus,1.710448095
34,global,2.335325288
34,inter_cluster,2.737068105
34,consensus,1.702230101
35,global,2.366483839
35,inter_cluster,2.770266579
35,consensus,1.720475598
36,global,2.331064893
36,inter_cluster,2.749411565
36,consensus,1.700533736
37,global,2.324277267
37,inter_cluster,2.743132873
37,consensus,1.697291805
38,global,2.347969916
38,inter_cluster,2.764984789
38,consensus,1.713788189
39,global,2.426740799
39,inter_cluster,2.830985127
39,consensus,1.764425225
40,global,2.400068025
40,inter_cluster,2.814022004
40,consensus,1.750476165
41,global,2.395825557
41,inter_cluster,2.818060902
41,consensus,1.752991619
42,global,2.379942939
42,inter_cluster,2.807495082
42,consensus,1.745326990
43,global,2.376529647
43,inter_cluster,2.805013689
43,consensus,1.743060647
44,global,2.381212249
44,inter_cluster,2.803301716
44,consensus,1.744542577
45,global,2.366046808
45,inter_cluster,2.804585121
45,consensus,1.737409528
46,global,2.357449311
46,inter_cluster,2.796034903
46,consensus,1.731281543
47,global,2.382965356
47,inter_cluster,2.817598152
47,consensus,1.746860151
48,global,2.376498018
48,inter_cluster,2.806072781
48,consensus,1.741500552
