round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;29,493648,493648,73,48,938,865
0,1,0;2,493648,493648,36,24,938,902
0,2,1;3,493648,493648,45,33,938,893
0,3,2;4,493648,493648,65,53,938,873
0,4,3;5,493648,493648,88,75,938,850
0,5,4;6,493648,493648,91,78,938,847
0,6,5;7,493648,493648,104,92,938,834
0,7,6;8,493648,493648,89,78,938,849
0,8,7;9,493648,493648,101,91,938,837
0,9,8;10,493648,493648,40,28,938,898
0,10,9;11,493648,493648,55,43,938,883
0,11,10;12,493648,493648,42,32,938,896
0,12,11;13,493648,493648,87,80,938,851
0,13,12;14,493648,493648,30,21,938,908
0,14,13;15,493648,493648,105,77,938,833
0,15,14;16,493648,493648,719,676,938,219
0,16,15;17,493648,493648,623,580,938,315
0,17,16;18,493648,493648,926,889,938,12
0,18,17;19,493648,493648,443,413,938,495
0,19,18;20,493648,493648,540,495,938,398
0,20,19;21,493648,493648,552,507,938,386
0,21,20;22,493648,493648,486,444,938,452
0,22,21;23,493648,493648,864,817,938,74
0,23,22;24,493648,493648,903,854,938,35
0,24,23;25,493648,493648,375,326,938,563
0,25,24;26,493648,493648,468,423,938,470
0,26,25;27,493648,493648,377,340,938,561
0,27,26;28,493648,493648,497,453,938,441
0,28,27;29,493648,493648,642,598,938,296
0,29,0;28,493648,493648,760,716,938,178
1,0,1;29,493648,493648,73,48,938,865
1,1,0;2,493648,493648,36,24,938,902
1,2,1;3,493648,493648,45,33,938,893
1,3,2;4,493648,493648,65,53,938,873
1,4,3;5,493648,493648,88,75,938,850
1,5,4;6,493648,493648,91,78,938,847
1,6,5;7,493648,493648,104,92,938,834
1,7,6;8,493648,493648,89,78,938,849
1,8,7;9,493648,493648,101,91,938,837
1,9,8;10,493648,493648,40,28,938,898
1,10,9;11,493648,493648,55,43,938,883
1,11,10;12,493648,493648,42,32,938,896
1,12,11;13,493648,493648,87,80,938,851
1,13,12;14,493648,493648,30,21,938,908
1,14,13;15,493648,493648,105,77,938,833
1,15,14;16,493648,493648,719,676,938,219
1,16,15;17,493648,493648,623,580,938,315
1,17,16;18,493648,493648,926,889,938,12
1,18,17;19,493648,493648,443,413,938,495
1,19,18;20,493648,493648,540,495,938,398
1,20,19;21,493648,493648,552,507,938,386
1,21,20;22,493648,493648,486,444,938,452
1,22,21;23,493648,493648,864,817,938,74
1,23,22;24,493648,493648,903,854,938,35
1,24,23;25,493648,493648,375,326,938,563
1,25,24;26,493648,493648,468,423,938,470
1,26,25;27,493648,493648,377,340,938,561
1,27,26;28,493648,493648,497,453,938,441
1,28,27;29,493648,493648,642,598,938,296
1,29,0;28,493648,493648,760,716,938,178
2,0,1;29,493648,493648,73,48,938,865
2,1,0;2,493648,493648,36,24,938,902
2,2,1;3,493648,493648,45,33,938,893
2,3,2;4,493648,493648,65,53,938,873
2,4,3;5,493648,493648,88,75,938,850
2,5,4;6,493648,493648,91,78,938,847
2,6,5;7,493648,493648,104,92,938,834
2,7,6;8,493648,493648,89,78,938,849
2,8,7;9,493648,493648,101,91,938,837
2,9,8;10,493648,493648,40,28,938,898
2,10,9;11,493648,493648,55,43,938,883
2,11,10;12,493648,493648,42,32,938,896
2,12,11;13,493648,493648,87,80,938,851
2,13,12;14,493648,493648,30,21,938,908
2,14,13;15,493648,493648,105,77,938,833
2,15,14;16,493648,493648,719,676,938,219
2,16,15;17,493648,493648,623,580,938,315
2,17,16;18,493648,493648,926,889,938,12
2,18,17;19,493648,493648,443,413,938,495
2,19,18;20,493648,493648,540,495,938,398
2,20,19;21,493648,493648,552,507,938,386
2,21,20;22,493648,493648,486,444,938,452
2,22,21;23,493648,493648,864,817,938,74
2,23,22;24,493648,493648,903,854,938,35
2,24,23;25,493648,493648,375,326,938,563
2,25,24;26,493648,493648,468,423,938,470
2,26,25;27,493648,493648,377,340,938,561
2,27,26;28,493648,493648,497,453,938,441
2,28,27;29,493648,493648,642,598,938,296
2,29,0;28,493648,493648,760,716,938,178
3,0,1;29,493648,493648,73,48,938,865
3,1,0;2,493648,493648,36,24,938,902
3,2,1;3,493648,493648,45,33,938,893
3,3,2;4,493648,493648,65,53,938,873
3,4,3;5,493648,493648,88,75,938,850
3,5,4;6,493648,493648,91,78,938,847
3,6,5;7,493648,493648,104,92,938,834
3,7,6;8,493648,493648,89,78,938,849
3,8,7;9,493648,493648,101,91,938,837
3,9,8;10,493648,493648,40,28,938,898
3,10,9;11,493648,493648,55,43,938,883
3,11,10;12,493648,493648,42,32,938,896
3,12,11;13,493648,493648,87,80,938,851
3,13,12;14,493648,493648,30,21,938,908
3,14,13;15,493648,493648,105,77,938,833
3,15,14;16,493648,493648,719,676,938,219
3,16,15;17,493648,493648,623,580,938,315
3,17,16;18,493648,493648,926,889,938,12
3,18,17;19,493648,493648,443,413,938,495
3,19,18;20,493648,493648,540,495,938,398
3,20,19;21,493648,493648,552,507,938,386
3,21,20;22,493648,493648,486,444,938,452
3,22,21;23,493648,493648,864,817,938,74
3,23,22;24,493648,493648,903,854,938,35
3,24,23;25,493648,493648,375,326,938,563
3,25,24;26,493648,493648,468,423,938,470
3,26,25;27,493648,493648,377,340,938,561
3,27,26;28,493648,493648,497,453,938,441
3,28,27;29,493648,493648,642,598,938,296
3,29,0;28,493648,493648,760,716,938,178
4,0,1;29,493648,493648,73,48,938,865
