round,node,idle_ticks,busy_ticks
0,0,811,95
0,1,824,82
0,2,772,134
0,3,865,41
0,4,824,82
0,5,848,58
0,6,870,36
0,7,847,59
0,8,832,74
0,9,824,82
0,10,819,87
0,11,779,127
0,12,823,83
0,13,822,84
0,14,784,122
0,15,311,595
0,16,432,474
0,17,248,658
0,18,341,565
0,19,395,511
0,20,467,439
0,21,288,618
0,22,34,872
0,23,409,497
0,24,1,905
0,25,373,533
0,26,348,558
0,27,255,651
0,28,296,610
0,29,461,445
1,0,784,123
1,1,825,82
1,2,776,131
1,3,847,60
1,4,827,80
1,5,848,59
1,6,856,51
1,7,847,60
1,8,841,66
1,9,854,53
1,10,842,65
1,11,809,98
1,12,851,56
1,13,812,95
1,14,756,151
1,15,310,597
1,16,432,475
1,17,238,669
1,18,341,566
1,19,395,512
1,20,468,439
1,21,289,618
1,22,34,873
1,23,409,498
1,24,17,890
1,25,374,533
1,26,348,559
1,27,255,652
1,28,295,612
1,29,462,445
2,0,811,96
2,1,825,82
2,2,776,131
2,3,846,61
2,4,829,78
2,5,819,88
2,6,856,51
2,7,829,78
2,8,855,52
2,9,838,69
2,10,815,92
2,11,792,115
2,12,832,75
2,13,823,84
2,14,756,151
2,15,312,595
2,16,432,475
2,17,249,658
2,18,342,565
2,19,396,511
2,20,468,439
2,21,288,619
2,22,35,872
2,23,408,499
2,24,2,905
2,25,374,533
2,26,349,558
2,27,256,651
2,28,296,611
2,29,462,445
3,0,799,107
3,1,824,82
3,2,772,134
3,3,845,61
3,4,824,82
3,5,847,59
3,6,870,36
3,7,846,60
3,8,832,74
3,9,824,82
3,10,842,64
3,11,779,127
3,12,823,83
3,13,840,66
3,14,757,149
3,15,310,596
3,16,432,474
3,17,247,659
3,18,341,565
3,19,395,511
3,20,466,440
3,21,288,618
3,22,34,872
3,23,407,499
3,24,1,905
3,25,373,533
3,26,348,558
3,27,255,651
3,28,296,610
3,29,461,445
4,0,792,115
4,1,825,82
4,2,777,130
4,3,850,57
4,4,825,82
4,5,848,59
4,6,856,51
4,7,825,82
4,8,833,74
4,9,825,82
4,10,815,92
4,11,782,125
4,12,836,71
4,13,812,95
4,14,766,141
4,15,310,597
4,16,432,475
4,17,238,669
4,18,342,565
4,19,395,512
4,20,468,439
4,21,289,618
4,22,34,873
4,23,410,497
4,24,17,890
4,25,374,533
4,26,349,558
4,27,255,652
4,28,296,611
4,29,462,445
5,0,783,123
5,1,824,82
5,2,772,134
5,3,846,60
5,4,831,75
