round,scope,value
0,global,0.512620651
0,inter_cluster,0.516734288
0,consensus,0.349522928
1,global,0.780631899
1,inter_cluster,0.788017489
1,consensus,0.541890354
2,global,0.874112676
2,inter_cluster,0.881174454
2,consensus,0.607759427
3,global,0.972107993
3,inter_cluster,0.976817944
3,consensus,0.675157184
4,global,1.102451547
4,inter_cluster,1.108608190
4,consensus,0.766031497
5,global,1.242565126
5,inter_cluster,1.248030255
5,consensus,0.862036460
6,global,1.343449016
6,inter_cluster,1.349696702
6,consensus,0.935924223
7,global,1.430702167
7,inter_cluster,1.433431241
7,consensus,0.997307246
8,global,1.449556232
8,inter_cluster,1.448896606
8,consensus,1.009821217
9,global,1.417297195
9,inter_cluster,1.419233436
9,consensus,0.986360481
10,global,1.464131125
10,inter_cluster,1.464969163
10,consensus,1.015983419
11,global,1.408998678
11,inter_cluster,1.409669322
11,consensus,0.981537456
12,global,1.360791825
12,inter_cluster,1.360625063
12,consensus,0.948138884
13,global,1.354604886
13,inter_cluster,1.353538029
13,consensus,0.944392885
14,global,1.320051280
14,inter_cluster,1.321390548
14,consensus,0.918005623
15,global,1.285223149
15,inter_cluster,1.285561809
15,consensus,0.893093090
16,global,1.215144782
16,inter_cluster,1.213899797
16,consensus,0.844814416
17,global,1.220870705
17,inter_cluster,1.222446905
17,consensus,0.843235247
18,global,1.179830746
18,inter_cluster,1.181334992
18,consensus,0.818846843
19,global,1.142671991
19,inter_cluster,1.146095377
19,consensus,0.795058416
20,global,1.091947748
20,inter_cluster,1.098495893
20,consensus,0.759588864
21,global,1.033041371
21,inter_cluster,1.036689665
21,consensus,0.717688848
22,global,1.063861663
22,inter_cluster,1.069480767
22,consensus,0.740103391
23,global,1.045742511
23,inter_cluster,1.052135340
23,consensus,0.728338193
24,global,1.069879699
24,inter_cluster,1.073180379
24,consensus,0.741859961
25,global,0.997378791
25,inter_cluster,1.004407713
25,consensus,0.694699622
26,global,0.969613243
26,inter_cluster,0.975055980
26,consensus,0.674835706
27,global,1.050103860
27,inter_cluster,1.060649874
27,consensus,0.726249208
28,global,0.993150727
28,inter_cluster,0.998899824
28,consensus,0.688738844
29,global,0.984218512
29,inter_cluster,0.993204589
29,consensus,0.684616962
30,global,1.043635513
30,inter_cluster,1.052348923
30,consensus,0.720419011
31,global,1.035581789
31,inter_cluster,1.040092923
31,consensus,0.715901875
32,global,1.001853503
32,inter_cluster,1.006335551
32,consensus,0.692772054
33,global,1.006477987
33,inter_cluster,1.010346072
33,consensus,0.698224827
34,global,0.947405970
34,inter_cluster,0.953186683
34,consensus,0.659505674
35,global,0.945072941
35,inter_cluster,0.951507271
35,consensus,0.658745933
36,global,0.936687410
36,inter_cluster,0.942867745
36,consensus,0.651499826
37,global,1.124754416
37,inter_cluster,1.128882973
37,consensus,0.766076014
38,global,1.127489297
38,inter_cluster,1.132673872
38,consensus,0.765085109
39,global,1.079632342
39,inter_cluster,1.081341606
39,consensus,0.741109612
40,global,1.007829234
40,inter_cluster,1.010302673
40,consensus,0.699606106
41,global,0.973917619
41,inter_cluster,0.980886230
41,consensus,0.677406730
42,global,0.977698869
42,inter_cluster,0.983951094
42,consensus,0.678183723
43,global,0.930427856
43,inter_cluster,0.936959391
43,consensus,0.647693898
44,global,0.908270490
44,inter_cluster,0.914134840
44,consensus,0.632034550
45,global,0.899976480
45,inter_cluster,0.903798533
45,consensus,0.625875420
46,global,1.002268194
46,inter_cluster,1.007720481
46,consensus,0.686366361
47,global,1.048712887
47,inter_cluster,1.054612269
47,consensus,0.719300896
48,global,0.949472604
48,inter_cluster,0.954906290
48,consensus,0.659567668
49,global,0.908439704
49,inter_cluster,0.914363903
49,consensus,0.632374622
50,global,0.908352493
50,inter_cluster,0.917478548
50,consensus,0.631231334
51,global,0.910185579
51,inter_cluster,0.920351780
51,consensus,0.631814596
52,global,0.885851266
52,inter_cluster,0.897184957
52,consensus,0.616454474
53,global,1.011018217
53,inter_cluster,1.019587646
53,consensus,0.694427880
54,global,0.887390567
54,inter_cluster,0.898077149
54,consensus,0.616934009
55,global,1.068977097
55,inter_cluster,1.076640949
55,consensus,0.730672932
56,global,0.921082837
56,inter_cluster,0.928753646
56,consensus,0.639140930
57,global,0.982807023
57,inter_cluster,0.991325099
57,consensus,0.675945138
58,global,0.903583087
58,inter_cluster,0.911906821
58,consensus,0.627226762
59,global,1.041190238
59,inter_cluster,1.049679526
59,consensus,0.707969050
60,global,1.024639242
60,inter_cluster,1.028125261
60,consensus,0.700490392
61,global,0.937746652
61,inter_cluster,0.943146433
61,consensus,0.649355076
62,global,0.954935161
62,inter_cluster,0.963869010
62,consensus,0.657476497
63,global,0.887458554
63,inter_cluster,0.898530334
63,consensus,0.613943087
64,global,1.089241322
64,inter_cluster,1.097687655
64,consensus,0.741279179
65,global,0.945034263
65,inter_cluster,0.956745511
65,consensus,0.650473406
66,global,0.889616362
66,inter_cluster,0.902705539
66,consensus,0.615993597
67,global,0.926765164
67,inter_cluster,0.936131149
67,consensus,0.636420415
68,global,0.899939714
68,inter_cluster,0.908097247
68,consensus,0.622430235
69,global,1.027421406
69,inter_cluster,1.038354466
69,consensus,0.700234980
70,global,0.984725989
70,inter_cluster,0.990005715
70,consensus,0.678417834
71,global,0.882423378
71,inter_cluster,0.889804044
71,consensus,0.612935815
72,global,0.965023248
72,inter_cluster,0.970468058
72,consensus,0.661728397
73,global,0.859961523
73,inter_cluster,0.864719035
73,consensus,0.597807445
74,global,0.919354816
74,inter_cluster,0.932650000
74,consensus,0.635563295
75,global,0.875575623
75,inter_cluster,0.886417401
75,consensus,0.606799946
76,global,0.904373113
76,inter_cluster,0.910658539
76,consensus,0.621933441
77,global,0.925105149
77,inter_cluster,0.933753614
77,consensus,0.638111315
78,global,0.897665624
78,inter_cluster,0.904965782
78,consensus,0.622894639
79,global,0.910864395
79,inter_cluster,0.925376618
79,consensus,0.628334094
80,global,0.852450616
80,inter_cluster,0.863587927
80,consensus,0.592813642
81,global,0.906835805
81,inter_cluster,0.916489814
81,consensus,0.626905919
82,global,0.944177391
82,inter_cluster,0.951034723
82,consensus,0.650072447
83,global,0.957972067
83,inter_cluster,0.963144162
83,consensus,0.656272291
84,global,0.972142132
84,inter_cluster,0.979558326
84,consensus,0.671432986
85,global,0.967511387
85,inter_cluster,0.975620478
85,consensus,0.666738703
86,global,0.896164145
86,inter_cluster,0.906813754
86,consensus,0.622105823
87,global,0.864734889
87,inter_cluster,0.877208131
87,consensus,0.599330904
88,global,0.897171554
88,inter_cluster,0.914193644
88,consensus,0.614130503
89,global,0.867162573
89,inter_cluster,0.880507265
89,consensus,0.597037901
90,global,0.928109573
90,inter_cluster,0.938505588
90,consensus,0.636045056
91,global,0.947866307
91,inter_cluster,0.954268425
91,consensus,0.650727974
92,global,1.111053159
92,inter_cluster,1.123554249
92,consensus,0.752310147
93,global,1.055031775
93,inter_cluster,1.064215379
93,consensus,0.718702909
94,global,0.971313165
94,inter_cluster,0.979418369
94,consensus,0.668722849
95,global,0.926363320
95,inter_cluster,0.935879569
95,consensus,0.643521969
96,global,0.899550041
96,inter_cluster,0.913035298
96,consensus,0.625147048
97,global,0.927146535
97,inter_cluster,0.941675406
97,consensus,0.639132641
98,global,0.887144739
98,inter_cluster,0.900607732
98,consensus,0.613898148
99,global,0.930036164
99,inter_cluster,0.944513084
99,consensus,0.639028046
