round,src,dst,bytes,delay_ticks,src_mj,dst_mj,failed
0,0,9,246824,10,7945.833216,1765.740623,0
0,9,0,246824,10,1765.740623,7945.833216,0
0,0,12,246824,12,7945.833216,567.559406,0
0,12,0,246824,12,567.559406,7945.833216,0
0,1,11,246824,12,7945.833216,690.941911,0
0,11,1,246824,12,690.941911,7945.833216,0
0,1,12,246824,13,7945.833216,567.559406,0
0,12,1,246824,13,567.559406,7945.833216,0
0,2,9,246824,7,7945.833216,1765.740623,0
0,9,2,246824,7,1765.740623,7945.833216,0
0,2,12,246824,9,7945.833216,567.559406,0
0,12,2,246824,9,567.559406,7945.833216,0
0,3,9,246824,10,7945.833216,1765.740623,0
0,9,3,246824,10,1765.740623,7945.833216,0
0,3,12,246824,12,7945.833216,567.559406,0
0,12,3,246824,12,567.559406,7945.833216,0
0,4,9,246824,10,7945.833216,1765.740623,0
0,9,4,246824,10,1765.740623,7945.833216,0
0,4,12,246824,12,7945.833216,567.559406,0
0,12,4,246824,12,567.559406,7945.833216,0
0,5,9,246824,9,7945.833216,1765.740623,0
0,9,5,246824,9,1765.740623,7945.833216,0
0,5,12,246824,11,7945.833216,567.559406,0
0,12,5,246824,11,567.559406,7945.833216,0
0,6,11,246824,11,7945.833216,690.941911,0
0,11,6,246824,11,690.941911,7945.833216,0
0,6,12,246824,11,7945.833216,567.559406,0
0,12,6,246824,11,567.559406,7945.833216,0
0,7,11,246824,11,7945.833216,690.941911,0
0,11,7,246824,11,690.941911,7945.833216,0
0,7,12,246824,11,7945.833216,567.559406,0
0,12,7,246824,11,567.559406,7945.833216,0
0,8,11,246824,10,7945.833216,690.941911,0
0,11,8,246824,10,690.941911,7945.833216,0
0,8,12,246824,11,7945.833216,567.559406,0
0,12,8,246824,11,567.559406,7945.833216,0
0,9,11,246824,9,1765.740623,690.941911,0
0,11,9,246824,9,690.941911,1765.740623,0
0,9,12,246824,9,1765.740623,567.559406,0
0,12,9,246824,9,567.559406,1765.740623,0
