round,scope,value
0,global,0.458418703
0,inter_cluster,0.460130670
0,consensus,0.314775102
1,global,0.686586801
1,inter_cluster,0.695073856
1,consensus,0.474314806
2,global,0.785543979
2,inter_cluster,0.794242017
2,consensus,0.545926095
3,global,0.824630957
3,inter_cluster,0.822634047
3,consensus,0.570806204
4,global,0.913528340
4,inter_cluster,0.913178412
4,consensus,0.630481736
5,global,0.969709525
5,inter_cluster,0.969684186
5,consensus,0.673353814
6,global,1.008400557
6,inter_cluster,1.006367896
6,consensus,0.699050762
7,global,1.008740109
7,inter_cluster,1.007117256
7,consensus,0.700499006
8,global,1.072457357
8,inter_cluster,1.069396916
8,consensus,0.730229307
9,global,0.991325241
9,inter_cluster,1.000323919
9,consensus,0.679346988
10,global,0.895296256
10,inter_cluster,0.902811040
10,consensus,0.615297698
11,global,0.846201163
11,inter_cluster,0.846361694
11,consensus,0.583634231
12,global,0.791815687
12,inter_cluster,0.790712317
12,consensus,0.548151014
13,global,0.839607518
13,inter_cluster,0.839631893
13,consensus,0.579938178
14,global,0.764342324
14,inter_cluster,0.764508270
14,consensus,0.528578154
15,global,0.778487945
15,inter_cluster,0.777071586
15,consensus,0.538610329
16,global,0.753555896
16,inter_cluster,0.754653979
16,consensus,0.518601712
17,global,0.778817942
17,inter_cluster,0.775692616
17,consensus,0.535214991
18,global,0.728182574
18,inter_cluster,0.725171508
18,consensus,0.497912161
19,global,0.729238212
19,inter_cluster,0.727662168
19,consensus,0.501950916
20,global,0.688374062
20,inter_cluster,0.686502376
20,consensus,0.474952993
21,global,0.691794703
21,inter_cluster,0.690193588
21,consensus,0.476181811
22,global,0.681302670
22,inter_cluster,0.679841607
22,consensus,0.471961202
23,global,0.668988238
23,inter_cluster,0.668856472
23,consensus,0.460125589
24,global,0.712939423
24,inter_cluster,0.712776448
24,consensus,0.489046659
25,global,0.648612209
25,inter_cluster,0.646787427
25,consensus,0.449153792
26,global,0.685568457
26,inter_cluster,0.684438324
26,consensus,0.472195430
27,global,0.686118883
27,inter_cluster,0.686037842
27,consensus,0.471816615
28,global,0.650013133
28,inter_cluster,0.651279063
28,consensus,0.449417844
29,global,0.637997786
29,inter_cluster,0.637950429
29,consensus,0.441372789
30,global,0.646159457
30,inter_cluster,0.647157087
30,consensus,0.444394192
31,global,0.661066347
31,inter_cluster,0.661317615
31,consensus,0.454910210
32,global,0.681206399
32,inter_cluster,0.682433034
32,consensus,0.466412887
33,global,0.681530689
33,inter_cluster,0.682081499
33,consensus,0.468937463
34,global,0.621878048
34,inter_cluster,0.623896864
34,consensus,0.429266581
35,global,0.596684951
35,inter_cluster,0.595427975
35,consensus,0.412008364
36,global,0.679030427
36,inter_cluster,0.679885280
36,consensus,0.464838010
37,global,0.640868032
37,inter_cluster,0.642025625
37,consensus,0.437564796
38,global,0.782333125
38,inter_cluster,0.786484862
38,consensus,0.528041684
39,global,0.740181755
39,inter_cluster,0.744449396
39,consensus,0.502180274
40,global,0.651558437
40,inter_cluster,0.654038474
40,consensus,0.450202221
41,global,0.614843245
41,inter_cluster,0.618401242
41,consensus,0.423468046
42,global,0.591561842
42,inter_cluster,0.594443046
42,consensus,0.406932410
43,global,0.622023470
43,inter_cluster,0.622183222
43,consensus,0.425399455
44,global,0.599910878
44,inter_cluster,0.602840481
44,consensus,0.412928804
45,global,0.580390642
45,inter_cluster,0.584906274
45,consensus,0.399415860
46,global,0.618619132
46,inter_cluster,0.624588048
46,consensus,0.420594520
47,global,0.700155325
47,inter_cluster,0.706777422
47,consensus,0.472178073
48,global,0.682994550
48,inter_cluster,0.684892103
48,consensus,0.463357802
49,global,0.650072654
49,inter_cluster,0.649172053
49,consensus,0.444673288
50,global,0.640772586
50,inter_cluster,0.645463295
50,consensus,0.440969912
51,global,0.619233804
51,inter_cluster,0.624282605
51,consensus,0.425899892
52,global,0.623834289
52,inter_cluster,0.629051046
52,consensus,0.427114529
53,global,0.657236587
53,inter_cluster,0.661075130
53,consensus,0.449719669
54,global,0.666139348
54,inter_cluster,0.674817370
54,consensus,0.455374137
55,global,0.684311299
55,inter_cluster,0.683515380
55,consensus,0.473103896
56,global,0.679301299
56,inter_cluster,0.681703410
56,consensus,0.465448674
57,global,0.786837304
57,inter_cluster,0.791244272
57,consensus,0.531973207
58,global,0.688326196
58,inter_cluster,0.692984050
58,consensus,0.471317696
59,global,0.686177930
59,inter_cluster,0.691741915
59,consensus,0.468964816
60,global,0.683619304
60,inter_cluster,0.693885034
60,consensus,0.465533557
61,global,0.708639997
61,inter_cluster,0.709106273
61,consensus,0.479338910
62,global,0.753448889
62,inter_cluster,0.761618961
62,consensus,0.510682334
63,global,0.687371358
63,inter_cluster,0.691187281
63,consensus,0.466252135
64,global,0.601779821
64,inter_cluster,0.604807410
64,consensus,0.412604727
65,global,0.643770894
65,inter_cluster,0.648001787
65,consensus,0.438292875
66,global,0.600283549
66,inter_cluster,0.602249762
66,consensus,0.410825714
67,global,0.654267862
67,inter_cluster,0.657086287
67,consensus,0.446065227
68,global,0.603555741
68,inter_cluster,0.606724007
68,consensus,0.414477447
69,global,0.656063042
69,inter_cluster,0.665517258
69,consensus,0.447912547
70,global,0.625756386
70,inter_cluster,0.635684826
70,consensus,0.427479405
71,global,0.664695940
71,inter_cluster,0.672331896
71,consensus,0.452726102
72,global,0.695711044
72,inter_cluster,0.707862814
72,consensus,0.471477840
73,global,0.650056815
73,inter_cluster,0.660057701
73,consensus,0.442823392
