round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,9;12,493648,493648,95,83,907,812
0,1,11;12,493648,493648,59,46,907,848
0,2,9;12,493648,493648,111,102,907,796
0,3,9;12,493648,493648,41,29,907,866
0,4,9;12,493648,493648,63,51,907,844
0,5,9;12,493648,493648,58,47,907,849
0,6,11;12,493648,493648,36,25,907,871
0,7,11;12,493648,493648,59,48,907,848
0,8,11;12,493648,493648,52,41,907,855
0,9,11;12,2221416,2221416,72,43,907,835
0,10,11;12,493648,493648,64,53,907,843
0,11,9;12,5676952,5676952,127,87,907,780
0,12,9;11,6911072,6911072,85,44,907,822
0,13,11;12,493648,493648,66,54,907,841
0,14,11;12,493648,493648,122,110,907,785
0,15,11;12,493648,493648,596,568,907,311
0,16,11;12,493648,493648,475,434,907,432
0,17,11;12,493648,493648,658,629,907,249
0,18,11;12,493648,493648,565,526,907,342
0,19,11;12,493648,493648,511,484,907,396
0,20,11;12,493648,493648,439,413,907,468
0,21,11;12,493648,493648,618,584,907,289
0,22,11;12,493648,493648,868,833,907,39
0,23,11;12,493648,493648,498,467,907,409
0,24,11;12,493648,493648,889,866,907,18
0,25,11;12,493648,493648,532,502,907,375
0,26,9;12,493648,493648,558,528,907,349
0,27,9;11,493648,493648,650,620,907,257
0,28,11;12,493648,493648,611,577,907,296
0,29,11;12,493648,493648,444,418,907,463
1,0,2;14,4442832,4442832,119,83,907,788
1,1,0;14,493648,493648,60,46,907,847
1,2,0;14,4196008,4196008,141,102,907,766
1,3,0;14,493648,493648,42,29,907,865
1,4,0;14,740472,740472,80,51,907,827
1,5,0;14,493648,493648,59,47,907,848
1,6,0;14,493648,493648,37,25,907,870
1,7,0;14,493648,493648,60,48,907,847
1,8,0;2,493648,493648,53,41,907,854
1,9,0;14,493648,493648,53,43,907,854
1,10,0;14,493648,493648,65,53,907,842
1,11,0;14,493648,493648,99,87,907,808
1,12,0;14,493648,493648,56,44,907,851
1,13,0;2,493648,493648,67,54,907,840
1,14,0;2,5923776,5923776,151,110,907,756
1,15,2;4,493648,493648,597,568,907,310
1,16,2;14,493648,493648,475,434,907,432
1,17,2;14,493648,493648,658,629,907,249
1,18,2;14,493648,493648,565,526,907,342
1,19,2;14,493648,493648,511,484,907,396
1,20,2;14,493648,493648,439,413,907,468
1,21,0;14,493648,493648,619,584,907,288
1,22,0;14,493648,493648,869,833,907,38
1,23,0;2,493648,493648,499,467,907,408
1,24,0;2,493648,493648,890,866,907,17
1,25,2;14,493648,493648,532,502,907,375
1,26,2;14,493648,493648,558,528,907,349
1,27,2;14,493648,493648,651,620,907,256
1,28,2;14,493648,493648,611,577,907,296
1,29,2;14,493648,493648,444,418,907,463
2,0,2;5,493648,493648,95,83,907,812
2,1,12;14,493648,493648,59,46,907,848
2,2,9;12,2715064,2715064,141,102,907,766
2,3,5;14,493648,493648,42,29,907,865
2,4,9;12,740472,740472,80,51,907,827
2,5,9;12,4936480,4936480,86,47,907,821
2,6,5;12,493648,493648,36,25,907,871
2,7,5;10,1234120,1234120,82,48,907,825
2,8,5;12,493648,493648,52,41,907,855
2,9,5;12,1234120,1234120,72,43,907,835
2,10,5;7,493648,493648,64,53,907,843
2,11,5;14,493648,493648,98,87,907,809
2,12,5;9,2468240,2468240,72,44,907,835
2,13,5;12,493648,493648,66,54,907,841
2,14,5;7,2961888,2961888,151,110,907,756
2,15,4;12,493648,493648,597,568,907,310
2,16,2;14,493648,493648,475,434,907,432
2,17,2;5,493648,493648,658,629,907,249
2,18,2;5,493648,493648,565,526,907,342
2,19,5;14,493648,493648,511,484,907,396
2,20,2;5,493648,493648,439,413,907,468
2,21,5;14,493648,493648,618,584,907,289
2,22,5;14,493648,493648,868,833,907,39
2,23,2;5,493648,493648,498,467,907,409
2,24,2;5,493648,493648,889,866,907,18
2,25,2;14,493648,493648,532,502,907,375
2,26,2;7,493648,493648,558,528,907,349
2,27,5;9,493648,493648,651,620,907,256
2,28,7;14,493648,493648,611,577,907,296
2,29,12;14,493648,493648,444,418,907,463
3,0,9;12,987296,987296,95,83,907,812
3,1,11;12,493648,493648,59,46,907,848
3,2,7;12,3949184,3949184,141,102,907,766
3,3,2;5,493648,493648,41,29,907,866
3,4,0;2,493648,493648,63,51,907,844
3,5,0;2,2961888,2961888,86,47,907,821
3,6,5;14,493648,493648,37,25,907,870
3,7,2;5,740472,740472,82,48,907,825
3,8,5;14,740472,740472,67,41,907,840
