round,node,idle_ticks,busy_ticks
0,0,1213,50
0,1,1228,35
0,2,1183,80
0,3,1198,65
0,4,1214,49
0,5,1208,55
0,6,1222,41
0,7,1205,58
0,8,1223,40
0,9,1170,93
0,10,1224,39
0,11,1165,98
0,12,1184,79
0,13,1211,52
0,14,1168,95
0,15,610,653
0,16,57,1206
0,17,546,717
0,18,600,663
0,19,861,402
0,20,522,741
0,21,775,488
0,22,468,795
0,23,960,303
0,24,404,859
0,25,819,444
0,26,841,422
0,27,824,439
0,28,609,654
0,29,18,1245
1,0,1213,50
1,1,1228,35
1,2,1183,80
1,3,1198,65
1,4,1214,49
1,5,1208,55
1,6,1222,41
1,7,1205,58
1,8,1223,40
1,9,1170,93
1,10,1224,39
1,11,1165,98
1,12,1184,79
1,13,1211,52
1,14,1168,95
1,15,610,653
1,16,57,1206
1,17,546,717
1,18,600,663
1,19,861,402
1,20,522,741
1,21,775,488
1,22,468,795
1,23,960,303
1,24,404,859
1,25,819,444
1,26,841,422
1,27,824,439
1,28,609,654
1,29,18,1245
2,0,1213,50
2,1,1228,35
2,2,1183,80
2,3,1198,65
2,4,1214,49
2,5,1208,55
2,6,1222,41
2,7,1205,58
2,8,1223,40
2,9,1170,93
2,10,1224,39
2,11,1165,98
2,12,1184,79
2,13,1211,52
2,14,1168,95
2,15,610,653
2,16,57,1206
2,17,546,717
2,18,600,663
2,19,861,402
2,20,522,741
2,21,775,488
2,22,468,795
2,23,960,303
2,24,404,859
2,25,819,444
2,26,841,422
2,27,824,439
2,28,609,654
2,29,18,1245
3,0,1213,50
3,1,1228,35
3,2,1183,80
3,3,1198,65
3,4,1214,49
3,5,1208,55
3,6,1222,41
3,7,1205,58
3,8,1223,40
3,9,1170,93
3,10,1224,39
3,11,1165,98
3,12,1184,79
3,13,1211,52
3,14,1168,95
3,15,610,653
3,16,57,1206
3,17,546,717
3,18,600,663
3,19,861,402
3,20,522,741
3,21,775,488
3,22,468,795
3,23,960,303
3,24,404,859
3,25,819,444
3,26,841,422
3,27,824,439
3,28,609,654
3,29,18,1245
4,0,1213,50
4,1,1228,35
4,2,1183,80
4,3,1198,65
4,4,1214,49
4,5,1208,55
4,6,1222,41
4,7,1205,58
4,8,1223,40
4,9,1170,93
4,10,1224,39
4,11,1165,98
4,12,1184,79
4,13,1211,52
4,14,1168,95
4,15,610,653
4,16,57,1206
4,17,546,717
4,18,600,663
4,19,861,402
4,20,522,741
4,21,775,488
4,22,468,795
4,23,960,303
4,24,404,859
4,25,819,444
4,26,841,422
4,27,824,439
4,28,609,654
4,29,18,1245
5,0,1213,50
5,1,1228,35
5,2,1183,80
5,3,1198,65
5,4,1214,49
5,5,1208,55
5,6,1222,41
5,7,1205,58
5,8,1223,40
5,9,1170,93
5,10,1224,39
5,11,1165,98
5,12,1184,79
5,13,1211,52
5,14,1168,95
5,15,610,653
5,16,57,1206
5,17,546,717
5,18,600,663
5,19,861,402
5,20,522,741
5,21,775,488
5,22,468,795
5,23,960,303
5,24,404,859
5,25,819,444
5,26,841,422
5,27,824,439
5,28,609,654
5,29,18,1245
6,0,1213,50
6,1,1228,35
6,2,1183,80
6,3,1198,65
6,4,1214,49
6,5,1208,55
6,6,1222,41
6,7,1205,58
6,8,1223,40
6,9,1170,93
6,10,1224,39
6,11,1165,98
6,12,1184,79
6,13,1211,52
6,14,1168,95
6,15,610,653
6,16,57,1206
6,17,546,717
6,18,600,663
6,19,861,402
6,20,522,741
6,21,775,488
6,22,468,795
6,23,960,303
6,24,404,859
6,25,819,444
6,26,841,422
6,27,824,439
6,28,609,654
6,29,18,1245
7,0,1213,50
7,1,1228,35
7,2,1183,80
7,3,1198,65
7,4,1214,49
7,5,1208,55
7,6,1222,41
7,7,1205,58
7,8,1223,40
7,9,1170,93
7,10,1224,39
7,11,1165,98
7,12,1184,79
7,13,1211,52
7,14,1168,95
7,15,610,653
7,16,57,1206
7,17,546,717
7,18,600,663
7,19,861,402
7,20,522,741
7,21,775,488
7,22,468,795
7,23,960,303
7,24,404,859
7,25,819,444
7,26,841,422
7,27,824,439
7,28,609,654
7,29,18,1245
8,0,1213,50
8,1,1228,35
8,2,1183,80
8,3,1198,65
8,4,1214,49
8,5,1208,55
8,6,1222,41
8,7,1205,58
8,8,1223,40
8,9,1170,93
8,10,1224,39
8,11,1165,98
8,12,1184,79
8,13,1211,52
8,14,1168,95
8,15,610,653
8,16,57,1206
8,17,546,717
8,18,600,663
8,19,861,402
8,20,522,741
8,21,775,488
8,22,468,795
8,23,960,303
8,24,404,859
8,25,819,444
8,26,841,422
8,27,824,439
8,28,609,654
8,29,18,1245
9,0,1213,50
9,1,1228,35
9,2,1183,80
9,3,1198,65
9,4,1214,49
9,5,1208,55
9,6,1222,41
9,7,1205,58
9,8,1223,40
9,9,1170,93
9,10,1224,39
9,11,1165,98
9,12,1184,79
9,13,1211,52
9,14,1168,95
