round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;29,493648,493648,50,19,1263,1213
0,1,0;2,493648,493648,35,22,1263,1228
0,2,1;3,493648,493648,80,69,1263,1183
0,3,2;4,493648,493648,65,54,1263,1198
0,4,3;5,493648,493648,49,38,1263,1214
0,5,4;6,493648,493648,55,44,1263,1208
0,6,5;7,493648,493648,41,31,1263,1222
0,7,6;8,493648,493648,58,49,1263,1205
0,8,7;9,493648,493648,40,30,1263,1223
0,9,8;10,493648,493648,93,82,1263,1170
0,10,9;11,493648,493648,39,28,1263,1224
0,11,10;12,493648,493648,98,87,1263,1165
0,12,11;13,493648,493648,79,68,1263,1184
0,13,12;14,493648,493648,52,43,1263,1211
0,14,13;15,493648,493648,95,74,1263,1168
0,15,14;16,493648,493648,653,620,1263,610
0,16,15;17,493648,493648,1206,1173,1263,57
0,17,16;18,493648,493648,717,681,1263,546
0,18,17;19,493648,493648,663,613,1263,600
0,19,18;20,493648,493648,402,352,1263,861
0,20,19;21,493648,493648,741,692,1263,522
0,21,20;22,493648,493648,488,446,1263,775
0,22,21;23,493648,493648,795,753,1263,468
0,23,22;24,493648,493648,303,261,1263,960
0,24,23;25,493648,493648,859,819,1263,404
0,25,24;26,493648,493648,444,408,1263,819
0,26,25;27,493648,493648,422,380,1263,841
0,27,26;28,493648,493648,439,397,1263,824
0,28,27;29,493648,493648,654,620,1263,609
0,29,0;28,493648,493648,1245,1213,1263,18
1,0,1;29,493648,493648,50,19,1263,1213
1,1,0;2,493648,493648,35,22,1263,1228
1,2,1;3,493648,493648,80,69,1263,1183
1,3,2;4,493648,493648,65,54,1263,1198
1,4,3;5,493648,493648,49,38,1263,1214
1,5,4;6,493648,493648,55,44,1263,1208
1,6,5;7,493648,493648,41,31,1263,1222
1,7,6;8,493648,493648,58,49,1263,1205
1,8,7;9,493648,493648,40,30,1263,1223
1,9,8;10,493648,493648,93,82,1263,1170
