round,src,dst,bytes,delay_ticks,src_mj,dst_mj,failed
0,0,4,246824,10,7912.499883,1130.357026,0
0,4,0,246824,10,1130.357026,7912.499883,0
0,0,9,246824,9,7912.499883,545.689538,0
0,9,0,246824,9,545.689538,7912.499883,0
0,1,4,246824,8,7912.499883,1130.357026,0
0,4,1,246824,8,1130.357026,7912.499883,0
0,1,9,246824,7,7912.499883,545.689538,0
0,9,1,246824,7,545.689538,7912.499883,0
0,2,4,246824,10,7912.499883,1130.357026,0
0,4,2,246824,10,1130.357026,7912.499883,0
0,2,9,246824,9,7912.499883,545.689538,0
0,9,2,246824,9,545.689538,7912.499883,0
0,3,4,246824,10,7912.499883,1130.357026,0
0,4,3,246824,10,1130.357026,7912.499883,0
0,3,9,246824,9,7912.499883,545.689538,0
0,9,3,246824,9,545.689538,7912.499883,0
0,4,5,246824,10,1130.357026,7912.499883,0
0,5,4,246824,10,7912.499883,1130.357026,0
0,4,6,246824,9,1130.357026,7912.499883,0
0,6,4,246824,9,7912.499883,1130.357026,0
0,4,7,246824,9,1130.357026,7912.499883,0
0,7,4,246824,9,7912.499883,1130.357026,0
0,4,8,246824,10,1130.357026,7912.499883,0
0,8,4,246824,10,7912.499883,1130.357026,0
0,4,9,246824,7,1130.357026,545.689538,0
0,9,4,246824,7,545.689538,1130.357026,0
0,4,10,246824,11,1130.357026,7912.499883,0
0,10,4,246824,11,7912.499883,1130.357026,0
0,4,11,246824,9,1130.357026,7912.499883,0
0,11,4,246824,9,7912.499883,1130.357026,0
0,4,12,246824,11,1130.357026,7912.499883,0
0,12,4,246824,11,7912.499883,1130.357026,0
0,4,13,246824,10,1130.357026,7912.499883,0
0,13,4,246824,10,7912.499883,1130.357026,0
0,4,14,246824,9,1130.357026,930.882236,0
0,14,4,246824,9,930.882236,1130.357026,0
0,5,9,246824,9,7912.499883,545.689538,0
0,9,5,246824,9,545.689538,7912.499883,0
0,6,9,246824,8,7912.499883,545.689538,0
0,9,6,246824,8,545.689538,7912.499883,0
0,7,9,246824,8,7912.499883,545.689538,0
0,9,7,246824,8,545.689538,7912.499883,0
0,8,9,246824,9,7912.499883,545.689538,0
0,9,8,246824,9,545.689538,7912.499883,0
0,9,10,246824,10,545.689538,7912.499883,0
0,10,9,246824,10,7912.499883,545.689538,0
0,9,11,246824,8,545.689538,7912.499883,0
0,11,9,246824,8,7912.499883,545.689538,0
0,9,12,246824,10,545.689538,7912.499883,0
0,12,9,246824,10,7912.499883,545.689538,0
0,9,13,246824,9,545.689538,7912.499883,0
0,13,9,246824,9,7912.499883,545.689538,0
0,9,14,246824,8,545.689538,930.882236,0
0,14,9,246824,8,930.882236,545.689538,0
0,9,15,246824,21,545.689538,7912.499883,0
0,15,9,246824,21,7912.499883,545.689538,0
0,9,16,246824,19,545.689538,7912.499883,0
0,16,9,246824,19,7912.499883,545.689538,0
0,9,17,246824,23,545.689538,7912.499883,0
0,17,9,246824,23,7912.499883,545.689538,0
0,9,18,246824,27,545.689538,7912.499883,0
0,18,9,246824,27,7912.499883,545.689538,0
0,9,19,246824,22,545.689538,7912.499883,0
0,19,9,246824,22,7912.499883,545.689538,0
