round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,1;16,1234120,1234120,61,30,920,859
0,1,3;4,1234120,1234120,73,36,920,847
0,2,1;4,987296,987296,104,69,920,816
0,3,1;6,987296,987296,65,33,920,855
0,4,7;13,1727768,1727768,70,61,920,850
0,5,4;6,987296,987296,99,70,920,821
0,6,4;9,1234120,1234120,74,53,920,846
0,7,4;10,740472,740472,82,58,920,838
0,8,9;10,987296,987296,136,98,920,784
0,9,6;10,1234120,1234120,62,33,920,858
0,10,7;13,1480944,1480944,75,54,920,845
0,11,13;14,493648,493648,64,55,920,856
0,12,4;10,740472,740472,88,46,920,832
0,13,4;10,1480944,1480944,82,47,920,838
0,14,11;13,1234120,1234120,92,53,920,828
0,15,12;14,493648,493648,422,380,920,498
0,16,10;13,987296,987296,599,575,920,321
0,17,14;18,740472,740472,764,730,920,156
0,18,6;16,987296,987296,503,476,920,417
0,19,0;5,987296,987296,275,244,920,645
0,20,1;8,493648,493648,585,547,920,335
0,21,2;13,493648,493648,502,467,920,418
0,22,18;19,493648,493648,763,732,920,157
0,23,0;19,493648,493648,908,878,920,12
0,24,7;9,493648,493648,784,760,920,136
0,25,14;26,493648,493648,730,695,920,190
0,26,5;8,740472,740472,516,481,920,404
0,27,3;9,493648,493648,574,545,920,346
0,28,3;17,493648,493648,792,758,920,128
0,29,0;2,493648,493648,747,716,920,173
1,0,1;23,1480944,1480944,68,30,917,849
1,1,0;2,1234120,1234120,73,36,917,844
1,2,1;5,1480944,1480944,108,69,917,809
1,3,1;5,740472,740472,65,33,917,852
1,4,1;2,987296,987296,70,61,917,847
1,5,2;8,987296,987296,99,70,917,818
1,6,7;9,740472,740472,74,53,917,843
1,7,4;9,740472,740472,70,58,917,847
1,8,5;9,1480944,1480944,136,98,917,781
1,9,7;8,1727768,1727768,62,33,917,855
1,10,8;9,493648,493648,65,54,917,852
1,11,13;14,740472,740472,85,55,917,832
1,12,9;13,493648,493648,58,46,917,859
1,13,4;14,1234120,1234120,66,47,917,851
1,14,11;13,1480944,1480944,92,53,917,825
1,15,2;14,493648,493648,419,380,917,498
1,16,0;13,493648,493648,597,575,917,320
1,17,14;18,493648,493648,754,730,917,163
1,18,6;17,740472,740472,503,476,917,414
1,19,0;8,493648,493648,271,244,917,646
1,20,1;8,493648,493648,585,547,917,332
1,21,0;2,493648,493648,505,467,917,412
1,22,18;23,493648,493648,761,732,917,156
1,23,0;22,740472,740472,909,878,917,8
1,24,9;14,493648,493648,783,760,917,134
1,25,14;23,493648,493648,726,695,917,191
1,26,5;8,493648,493648,510,481,917,407
1,27,0;9,493648,493648,575,545,917,342
1,28,3;29,493648,493648,795,758,917,122
1,29,2;11,740472,740472,753,716,917,164
2,0,1;23,740472,740472,57,30,918,861
2,1,2;4,987296,987296,73,36,918,845
2,2,1;4,1234120,1234120,108,69,918,810
2,3,5;6,740472,740472,65,33,918,853
2,4,6;13,1480944,1480944,70,61,918,848
2,5,3;8,987296,987296,99,70,918,819
2,6,3;4,987296,987296,74,53,918,844
2,7,4;10,493648,493648,69,58,918,849
2,8,5;10,987296,987296,136,98,918,782
2,9,6;10,987296,987296,62,33,918,856
2,10,7;13,1480944,1480944,75,54,918,843
2,11,13;14,987296,987296,85,55,918,833
2,12,4;10,493648,493648,57,46,918,861
2,13,11;14,1480944,1480944,82,47,918,836
2,14,11;13,1480944,1480944,92,53,918,826
2,15,2;14,493648,493648,419,380,918,499
2,16,10;13,740472,740472,599,575,918,319
2,17,14;16,987296,987296,764,730,918,154
2,18,6;17,740472,740472,503,476,918,415
2,19,0;5,493648,493648,271,244,918,647
2,20,1;8,493648,493648,585,547,918,333
2,21,2;13,740472,740472,507,467,918,411
2,22,18;23,493648,493648,761,732,918,157
2,23,0;21,987296,987296,918,878,918,0
2,24,9;14,493648,493648,783,760,918,135
2,25,14;23,493648,493648,726,695,918,192
2,26,5;8,493648,493648,510,481,918,408
2,27,9;11,493648,493648,574,545,918,344
2,28,3;17,493648,493648,792,758,918,126
2,29,2;11,493648,493648,746,716,918,172
3,0,1;16,1480944,1480944,61,30,917,856
3,1,2;4,1234120,1234120,73,36,917,844
3,2,1;5,1234120,1234120,108,69,917,809
3,3,1;6,987296,987296,65,33,917,852
3,4,6;13,1480944,1480944,70,61,917,847
3,5,2;4,1234120,1234120,99,70,917,818
3,6,3;4,987296,987296,74,53,917,843
3,7,4;10,493648,493648,69,58,917,848
3,8,5;9,1234120,1234120,136,98,917,781
3,9,6;10,740472,740472,45,33,917,872
3,10,7;13,987296,987296,75,54,917,842
3,11,13;14,493648,493648,64,55,917,853
3,12,4;13,493648,493648,55,46,917,862
3,13,11;14,1727768,1727768,82,47,917,835
3,14,11;13,1480944,1480944,92,53,917,825
3,15,2;14,493648,493648,419,380,917,498
3,16,10;13,1234120,1234120,599,575,917,318
3,17,14;16,740472,740472,764,730,917,153
3,18,6;16,740472,740472,503,476,917,414
3,19,0;8,493648,493648,271,244,917,646
3,20,1;8,493648,493648,585,547,917,332
3,21,2;13,493648,493648,502,467,917,415
3,22,18;24,740472,740472,761,732,917,156
3,23,0;22,740472,740472,909,878,917,8
3,24,5;14,740472,740472,788,760,917,129
3,25,14;23,493648,493648,726,695,917,191
3,26,5;8,493648,493648,510,481,917,407
3,27,0;3,493648,493648,575,545,917,342
3,28,3;17,493648,493648,792,758,917,125
3,29,0;2,493648,493648,747,716,917,170
4,0,1;23,1480944,1480944,61,30,920,859
4,1,0;2,1234120,1234120,73,36,920,847
4,2,1;5,740472,740472,104,69,920,816
4,3,1;6,740472,740472,65,33,920,855
4,4,1;5,987296,987296,70,61,920,850
4,5,2;8,1480944,1480944,99,70,920,821
4,6,5;9,987296,987296,74,53,920,846
4,7,4;9,740472,740472,82,58,920,838
4,8,5;10,987296,987296,136,98,920,784
4,9,6;10,1234120,1234120,62,33,920,858
4,10,9;12,1234120,1234120,75,54,920,845
4,11,13;14,740472,740472,85,55,920,835
4,12,4;10,740472,740472,88,46,920,832
4,13,10;14,987296,987296,82,47,920,838
4,14,11;13,1234120,1234120,92,53,920,828
4,15,12;14,493648,493648,422,380,920,498
4,16,0;10,740472,740472,599,575,920,321
4,17,14;16,1234120,1234120,764,730,920,156
4,18,6;17,740472,740472,503,476,920,417
4,19,0;5,987296,987296,275,244,920,645
4,20,1;8,493648,493648,585,547,920,335
4,21,2;13,493648,493648,502,467,920,418
4,22,18;19,493648,493648,763,732,920,157
4,23,0;19,493648,493648,908,878,920,12
4,24,7;9,493648,493648,784,760,920,136
4,25,14;17,493648,493648,725,695,920,195
4,26,5;8,493648,493648,510,481,920,410
4,27,0;9,493648,493648,575,545,920,345
4,28,3;17,493648,493648,792,758,920,128
4,29,0;11,493648,493648,747,716,920,173
