round,node,idle_ticks,busy_ticks
0,0,859,61
0,1,847,73
0,2,816,104
0,3,855,65
0,4,850,70
0,5,821,99
0,6,846,74
0,7,838,82
0,8,784,136
0,9,858,62
0,10,845,75
0,11,856,64
0,12,832,88
0,13,838,82
0,14,828,92
0,15,498,422
0,16,321,599
0,17,156,764
0,18,417,503
0,19,645,275
0,20,335,585
0,21,418,502
0,22,157,763
0,23,12,908
0,24,136,784
0,25,190,730
0,26,404,516
0,27,346,574
0,28,128,792
0,29,173,747
1,0,849,68
1,1,844,73
1,2,809,108
1,3,852,65
1,4,847,70
1,5,818,99
1,6,843,74
1,7,847,70
1,8,781,136
1,9,855,62
1,10,852,65
1,11,832,85
1,12,859,58
1,13,851,66
1,14,825,92
1,15,498,419
1,16,320,597
1,17,163,754
1,18,414,503
1,19,646,271
1,20,332,585
1,21,412,505
1,22,156,761
1,23,8,909
1,24,134,783
1,25,191,726
1,26,407,510
1,27,342,575
1,28,122,795
1,29,164,753
2,0,861,57
2,1,845,73
2,2,810,108
2,3,853,65
2,4,848,70
2,5,819,99
2,6,844,74
2,7,849,69
2,8,782,136
2,9,856,62
2,10,843,75
2,11,833,85
2,12,861,57
2,13,836,82
2,14,826,92
2,15,499,419
2,16,319,599
2,17,154,764
2,18,415,503
2,19,647,271
2,20,333,585
2,21,411,507
2,22,157,761
2,23,0,918
2,24,135,783
2,25,192,726
2,26,408,510
2,27,344,574
2,28,126,792
2,29,172,746
3,0,856,61
3,1,844,73
3,2,809,108
3,3,852,65
3,4,847,70
3,5,818,99
3,6,843,74
3,7,848,69
3,8,781,136
3,9,872,45
3,10,842,75
3,11,853,64
3,12,862,55
3,13,835,82
3,14,825,92
3,15,498,419
3,16,318,599
3,17,153,764
3,18,414,503
3,19,646,271
3,20,332,585
3,21,415,502
3,22,156,761
3,23,8,909
3,24,129,788
3,25,191,726
3,26,407,510
3,27,342,575
3,28,125,792
3,29,170,747
4,0,859,61
4,1,847,73
4,2,816,104
4,3,855,65
4,4,850,70
4,5,821,99
