round,scope,value
0,global,0.760860203
0,inter_cluster,0.760177255
0,consensus,0.513797365
1,global,0.980733478
1,inter_cluster,0.979305362
1,consensus,0.676829095
2,global,1.060556445
2,inter_cluster,1.058338751
2,consensus,0.732124369
3,global,1.135066890
3,inter_cluster,1.132772539
3,consensus,0.783741153
4,global,1.199809631
4,inter_cluster,1.194148605
4,consensus,0.830731137
5,global,1.265764550
5,inter_cluster,1.261268494
5,consensus,0.877425873
6,global,1.251551502
6,inter_cluster,1.255374149
6,consensus,0.867845116
7,global,1.263115133
7,inter_cluster,1.264811686
7,consensus,0.876384975
8,global,1.266886053
8,inter_cluster,1.265499525
8,consensus,0.877990160
9,global,1.209238490
9,inter_cluster,1.210357347
9,consensus,0.840413950
10,global,1.175474363
10,inter_cluster,1.179230112
10,consensus,0.814658350
11,global,1.128043619
11,inter_cluster,1.132044544
11,consensus,0.779973400
12,global,1.094422886
12,inter_cluster,1.101141587
12,consensus,0.758895183
13,global,1.043007317
13,inter_cluster,1.050315941
13,consensus,0.722840914
14,global,1.020331573
14,inter_cluster,1.026133132
14,consensus,0.705745843
15,global,0.964601462
15,inter_cluster,0.971220645
15,consensus,0.665243837
16,global,0.917099958
16,inter_cluster,0.924838069
16,consensus,0.635301989
17,global,0.933383279
17,inter_cluster,0.942159566
17,consensus,0.643112232
18,global,0.871831276
18,inter_cluster,0.879515861
18,consensus,0.603204892
19,global,0.842992765
19,inter_cluster,0.848994959
19,consensus,0.582877411
20,global,0.909360116
20,inter_cluster,0.918274023
20,consensus,0.617093538
21,global,0.943481932
21,inter_cluster,0.947251927
21,consensus,0.644612082
22,global,0.825466044
22,inter_cluster,0.827738212
22,consensus,0.570419641
23,global,0.828285378
23,inter_cluster,0.831354221
23,consensus,0.571049740
24,global,0.820597544
24,inter_cluster,0.818096190
24,consensus,0.558923330
25,global,0.782786212
25,inter_cluster,0.786199248
25,consensus,0.538735276
26,global,0.734704549
26,inter_cluster,0.735101462
26,consensus,0.507890032
27,global,0.750919338
27,inter_cluster,0.753239963
27,consensus,0.515372506
28,global,0.747419048
28,inter_cluster,0.752869692
28,consensus,0.512084143
29,global,0.743561021
29,inter_cluster,0.745346116
29,consensus,0.510684870
30,global,0.807204201
30,inter_cluster,0.811529106
30,consensus,0.546663470
31,global,0.819557008
31,inter_cluster,0.821133013
31,consensus,0.558008439
32,global,0.703487442
32,inter_cluster,0.706028271
32,consensus,0.485764155
33,global,0.682858002
33,inter_cluster,0.683545916
