round,round_duration_ticks,p50_delay_ticks,p95_delay_ticks,dropouts
0,6643,30,47,0
1,6646,30,50,0
2,6643,30,47,0
3,6646,30,50,0
4,6646,30,50,0
5,6643,30,47,0
6,6646,30,50,0
7,6643,30,47,0
8,6646,30,50,0
9,6643,30,47,0
10,6643,30,47,0
11,6643,30,47,0
12,6643,30,47,0
13,6643,30,47,0
14,6643,30,47,0
15,6643,30,47,0
16,6643,30,47,0
17,6643,30,47,0
18,6643,30,47,0
19,6643,30,47,0
