round,scope,value
0,global,0.486786812
0,inter_cluster,0.488578995
0,consensus,0.333866492
1,global,0.763510088
1,inter_cluster,0.765220197
1,consensus,0.527344488
2,global,0.877480478
2,inter_cluster,0.882620987
2,consensus,0.608761182
3,global,0.957549429
3,inter_cluster,0.966046825
3,consensus,0.662754764
4,global,1.036747276
4,inter_cluster,1.047364514
4,consensus,0.720044798
5,global,1.123804373
5,inter_cluster,1.137365837
5,consensus,0.779040838
6,global,1.163194516
6,inter_cluster,1.175353226
6,consensus,0.807373981
7,global,1.187145347
7,inter_cluster,1.205244718
7,consensus,0.821440276
8,global,1.146697707
8,inter_cluster,1.162482847
8,consensus,0.793340829
9,global,1.122809878
9,inter_cluster,1.139995105
9,consensus,0.776495904
10,global,1.092705873
10,inter_cluster,1.107489123
10,consensus,0.754970119
11,global,1.077922484
11,inter_cluster,1.088153774
11,consensus,0.742343230
12,global,1.014598873
12,inter_cluster,1.022088092
12,consensus,0.702768124
13,global,0.964512236
13,inter_cluster,0.972271712
13,consensus,0.668931386
14,global,0.970537290
14,inter_cluster,0.978128539
14,consensus,0.671003268
15,global,0.944833496
15,inter_cluster,0.950008428
15,consensus,0.651926006
16,global,0.925396348
16,inter_cluster,0.929244048
16,consensus,0.637737056
17,global,0.849909416
17,inter_cluster,0.856729151
17,consensus,0.588325357
18,global,0.855129020
18,inter_cluster,0.858235760
18,consensus,0.591742953
19,global,0.859977373
19,inter_cluster,0.864739884
19,consensus,0.591211744
20,global,0.925005679
20,inter_cluster,0.933659391
20,consensus,0.628111018
21,global,1.062707094
21,inter_cluster,1.066297741
21,consensus,0.719802714
22,global,0.967171094
22,inter_cluster,0.971379052
22,consensus,0.654210282
23,global,0.904386540
23,inter_cluster,0.909797350
23,consensus,0.618830879
24,global,0.941553901
24,inter_cluster,0.947280369
24,consensus,0.639376118
25,global,0.932206379
25,inter_cluster,0.935261871
25,consensus,0.636883622
26,global,0.959025367
26,inter_cluster,0.962451709
26,consensus,0.648600305
27,global,0.985539583
27,inter_cluster,0.989063230
27,consensus,0.669088619
28,global,1.003619794
28,inter_cluster,1.010591006
28,consensus,0.677827840
29,global,0.908961648
29,inter_cluster,0.913580417
29,consensus,0.618393511
30,global,0.854457250
30,inter_cluster,0.857181598
30,consensus,0.586866647
31,global,0.877465166
31,inter_cluster,0.878883593
31,consensus,0.598700235
32,global,0.939064387
32,inter_cluster,0.940121971
32,consensus,0.636576975
33,global,0.829398016
33,inter_cluster,0.830859873
33,consensus,0.568123101
34,global,0.797469018
34,inter_cluster,0.798899870
34,consensus,0.548768342
35,global,0.780856631
35,inter_cluster,0.782640950
35,consensus,0.538250225
36,global,0.861071396
36,inter_cluster,0.859703515
36,consensus,0.588849829
37,global,0.775138513
37,inter_cluster,0.775235905
37,consensus,0.535503314
38,global,0.974607801
38,inter_cluster,0.974260471
38,consensus,0.648972268
39,global,1.059833294
39,inter_cluster,1.056587284
39,consensus,0.705938025
40,global,1.012794537
40,inter_cluster,1.012542451
40,consensus,0.680528112
41,global,0.936204353
41,inter_cluster,0.933926492
41,consensus,0.633750962
42,global,0.922936718
42,inter_cluster,0.926577054
42,consensus,0.629625855
43,global,0.919873072
43,inter_cluster,0.920764235
43,consensus,0.631850907
44,global,0.914932660
44,inter_cluster,0.914413218
44,consensus,0.630426503
45,global,0.879681481
45,inter_cluster,0.880588618
45,consensus,0.607550321
46,global,1.018279772
46,inter_cluster,1.023002961
46,consensus,0.682705956
47,global,1.035531152
47,inter_cluster,1.034045871
47,consensus,0.697446968
48,global,0.953644610
48,inter_cluster,0.955735984
48,consensus,0.646398417
49,global,0.982639072
49,inter_cluster,0.986118866
49,consensus,0.669356410
50,global,0.961346017
50,inter_cluster,0.963617602
50,consensus,0.655998889
51,global,0.973278271
51,inter_cluster,0.971602101
51,consensus,0.660849386
52,global,1.010295222
52,inter_cluster,1.010296305
52,consensus,0.689777396
53,global,0.933724182
53,inter_cluster,0.939594630
53,consensus,0.640280708
54,global,0.897269280
54,inter_cluster,0.897004928
54,consensus,0.618497248
55,global,0.971307946
55,inter_cluster,0.969039504
55,consensus,0.661784262
56,global,0.875477434
56,inter_cluster,0.883318351
56,consensus,0.603277512
57,global,0.974398089
57,inter_cluster,0.975944798
57,consensus,0.659278034
58,global,1.070866366
58,inter_cluster,1.073413027
58,consensus,0.723613476
59,global,1.026599285
59,inter_cluster,1.029153449
59,consensus,0.696704957
60,global,1.015345029
60,inter_cluster,1.016205112
60,consensus,0.693331504
61,global,0.881034199
61,inter_cluster,0.882026519
61,consensus,0.608001276
62,global,0.902710261
62,inter_cluster,0.903658187
62,consensus,0.619587088
63,global,0.906027496
63,inter_cluster,0.906273594
63,consensus,0.619912347
64,global,0.918150943
64,inter_cluster,0.921329455
64,consensus,0.630067875
65,global,0.880542796
65,inter_cluster,0.879734695
65,consensus,0.602345042
66,global,0.894405652
66,inter_cluster,0.898959363
66,consensus,0.615347211
67,global,0.879771214
67,inter_cluster,0.888623736
67,consensus,0.606389347
68,global,0.990777388
68,inter_cluster,0.992390899
68,consensus,0.671672869
69,global,0.950334424
69,inter_cluster,0.951057212
69,consensus,0.647925018
70,global,0.932231644
70,inter_cluster,0.930587453
70,consensus,0.636207685
71,global,0.917517305
71,inter_cluster,0.924228651
71,consensus,0.629420178
72,global,1.106899709
72,inter_cluster,1.111207368
72,consensus,0.739790169
73,global,1.052267237
73,inter_cluster,1.054706361
73,consensus,0.705165295
74,global,1.011975424
74,inter_cluster,1.013941020
74,consensus,0.683631404
75,global,1.046048253
75,inter_cluster,1.049861302
75,consensus,0.709036044
76,global,1.040235818
76,inter_cluster,1.040004256
76,consensus,0.710677549
77,global,1.052286776
77,inter_cluster,1.059830464
77,consensus,0.719118125
78,global,0.981592874
78,inter_cluster,0.982027604
78,consensus,0.676059730
79,global,0.925024858
79,inter_cluster,0.926299156
79,consensus,0.634621525
80,global,0.938865626
80,inter_cluster,0.937244769
80,consensus,0.645858175
81,global,0.967144861
81,inter_cluster,0.970469578
81,consensus,0.666570286
82,global,0.836364123
82,inter_cluster,0.842547138
82,consensus,0.574262798
83,global,0.847611990
83,inter_cluster,0.851595715
83,consensus,0.583053772
84,global,0.869254068
84,inter_cluster,0.874575613
84,consensus,0.593606751
85,global,0.895145410
85,inter_cluster,0.897101065
85,consensus,0.615284779
86,global,0.946408194
86,inter_cluster,0.943408860
86,consensus,0.644823694
87,global,0.852273402
87,inter_cluster,0.853059431
87,consensus,0.587286664
88,global,0.875155277
88,inter_cluster,0.880767402
88,consensus,0.600983100
89,global,1.171046142
89,inter_cluster,1.174716474
89,consensus,0.777880118
90,global,1.844446086
90,inter_cluster,1.842927898
90,consensus,1.231094279
91,global,1.666156632
91,inter_cluster,1.660768811
91,consensus,1.114181795
92,global,1.603008196
92,inter_cluster,1.603350833
92,consensus,1.074306798
93,global,1.536722025
93,inter_cluster,1.541979671
93,consensus,1.038010061
94,global,1.457164867
94,inter_cluster,1.466902836
94,consensus,0.992967110
95,global,1.468974841
95,inter_cluster,1.471322625
95,consensus,1.000352839
96,global,1.479880557
96,inter_cluster,1.478817925
96,consensus,1.010251477
97,global,1.504902459
97,inter_cluster,1.504634246
97,consensus,1.032871210
98,global,1.426088593
98,inter_cluster,1.429813838
98,consensus,0.975729781
99,global,1.351501151
99,inter_cluster,1.355566937
99,consensus,0.931155557
