round,scope,value
0,global,0.834636084
0,inter_cluster,0.833269056
0,consensus,0.573948635
1,global,1.053381341
1,inter_cluster,1.072430350
1,consensus,0.730742291
2,global,1.151878242
2,inter_cluster,1.180345914
2,consensus,0.798478069
3,global,1.308546980
3,inter_cluster,1.339922782
3,consensus,0.908244821
4,global,1.409749401
4,inter_cluster,1.428020571
4,consensus,0.980571743
5,global,1.494785092
5,inter_cluster,1.519257523
5,consensus,1.043977135
6,global,1.506090817
6,inter_cluster,1.512996992
6,consensus,1.054648445
7,global,1.465731406
7,inter_cluster,1.472125622
7,consensus,1.023557588
8,global,1.461379969
8,inter_cluster,1.462254685
8,consensus,1.020468938
9,global,1.451861968
9,inter_cluster,1.460153400
9,consensus,1.016036001
10,global,1.401357983
10,inter_cluster,1.399810360
10,consensus,0.978881547
11,global,1.389929227
11,inter_cluster,1.394196458
11,consensus,0.971944766
12,global,1.394759267
12,inter_cluster,1.390579984
12,consensus,0.974920503
13,global,1.336170081
13,inter_cluster,1.333306058
13,consensus,0.929809816
14,global,1.384461334
14,inter_cluster,1.380227877
14,consensus,0.968662668
15,global,1.359559097
15,inter_cluster,1.360648836
15,consensus,0.950592203
16,global,1.328070410
16,inter_cluster,1.325714629
16,consensus,0.927443451
17,global,1.327092767
17,inter_cluster,1.322239235
17,consensus,0.919208757
18,global,1.378322548
18,inter_cluster,1.373510472
18,consensus,0.965665356
19,global,1.288622463
19,inter_cluster,1.286303901
19,consensus,0.903842230
20,global,1.270322665
20,inter_cluster,1.259487119
20,consensus,0.889416159
21,global,1.242302165
21,inter_cluster,1.239419659
21,consensus,0.867373776
22,global,1.256151294
22,inter_cluster,1.250452477
22,consensus,0.884820650
23,global,1.267010427
23,inter_cluster,1.261653674
23,consensus,0.888466345
24,global,1.174112839
24,inter_cluster,1.171838594
24,consensus,0.824644635
25,global,1.110730145
25,inter_cluster,1.102585839
25,consensus,0.769913558
26,global,1.212525871
26,inter_cluster,1.219867295
26,consensus,0.857479411
27,global,1.122077382
27,inter_cluster,1.116867480
27,consensus,0.780397758
28,global,1.161388860
28,inter_cluster,1.158134150
28,consensus,0.808735955
29,global,1.159717793
29,inter_cluster,1.155153771
29,consensus,0.805945411
30,global,1.089796262
30,inter_cluster,1.087708325
30,consensus,0.760615908
31,global,1.156263853
31,inter_cluster,1.154084981
31,consensus,0.805514745
32,global,1.060900977
32,inter_cluster,1.054810430
32,consensus,0.741983054
33,global,1.059110087
33,inter_cluster,1.056762816
33,consensus,0.731673658
34,global,1.055206253
34,inter_cluster,1.051090830
34,consensus,0.731371661
35,global,1.016972316
35,inter_cluster,1.015282761
35,consensus,0.708680230
36,global,1.000250602
36,inter_cluster,0.997074888
36,consensus,0.696937701
37,global,0.952515180
37,inter_cluster,0.949075477
37,consensus,0.660357830
38,global,1.002867109
38,inter_cluster,1.005552848
38,consensus,0.705844387
39,global,0.926411941
39,inter_cluster,0.922252845
39,consensus,0.638638518
40,global,1.019711156
40,inter_cluster,1.016390919
40,consensus,0.704191653
41,global,0.982061475
41,inter_cluster,0.980714494
41,consensus,0.679652584
42,global,1.219876851
42,inter_cluster,1.215575046
42,consensus,0.831042090
43,global,0.981060326
43,inter_cluster,0.983907373
43,consensus,0.682217443
44,global,0.954238502
44,inter_cluster,0.947765396
44,consensus,0.664507172
45,global,0.888518088
45,inter_cluster,0.883132377
45,consensus,0.613607615
46,global,0.944352158
46,inter_cluster,0.940780141
46,consensus,0.655560222
47,global,0.872547134
47,inter_cluster,0.872513799
47,consensus,0.601799298
48,global,0.941017319
48,inter_cluster,0.935990433
48,consensus,0.647013809
49,global,0.854130401
49,inter_cluster,0.854432119
49,consensus,0.585263609
50,global,0.836368679
50,inter_cluster,0.833925547
50,consensus,0.576545921
51,global,0.848913063
51,inter_cluster,0.847309368
51,consensus,0.585697106
52,global,0.856190380
52,inter_cluster,0.853272000
52,consensus,0.588650551
53,global,0.852058488
53,inter_cluster,0.850071036
53,consensus,0.583910155
54,global,1.042524941
54,inter_cluster,1.044336421
54,consensus,0.696587152
55,global,1.350065271
55,inter_cluster,1.363924419
55,consensus,0.914278294
56,global,0.935125549
56,inter_cluster,0.938210445
56,consensus,0.643228269
57,global,0.851622213
57,inter_cluster,0.853057132
57,consensus,0.584011094
58,global,0.867236360
58,inter_cluster,0.870167219
58,consensus,0.593933728
59,global,0.811081257
59,inter_cluster,0.810157136
59,consensus,0.557872819
60,global,0.894444004
60,inter_cluster,0.897487354
60,consensus,0.609850004
61,global,0.844525514
61,inter_cluster,0.847543338
61,consensus,0.578078298
62,global,0.837315179
62,inter_cluster,0.837105724
62,consensus,0.572900673
63,global,0.795512621
63,inter_cluster,0.795376165
63,consensus,0.545036939
64,global,0.959723972
64,inter_cluster,0.958353906
64,consensus,0.637907591
65,global,0.824855967
65,inter_cluster,0.824634853
65,consensus,0.561485934
66,global,0.912568070
66,inter_cluster,0.912277991
66,consensus,0.613694348
67,global,0.906666609
67,inter_cluster,0.904463083
67,consensus,0.609216053
68,global,1.048119708
68,inter_cluster,1.049495901
68,consensus,0.697133099
