round,scope,value
0,global,0.759001443
0,inter_cluster,0.761678566
0,consensus,0.515129565
1,global,0.944720068
1,inter_cluster,0.948208023
1,consensus,0.651205302
2,global,1.024501345
2,inter_cluster,1.032216800
2,consensus,0.708240332
3,global,1.092527001
3,inter_cluster,1.102475924
3,consensus,0.754016550
4,global,1.151487281
4,inter_cluster,1.159062948
4,consensus,0.793139237
5,global,1.140328381
5,inter_cluster,1.141779648
5,consensus,0.785034633
6,global,1.159695426
6,inter_cluster,1.159956065
6,consensus,0.800512466
7,global,1.182887031
7,inter_cluster,1.185891211
7,consensus,0.817817625
8,global,1.181207613
8,inter_cluster,1.181638999
8,consensus,0.816455311
9,global,1.155266973
9,inter_cluster,1.157922945
9,consensus,0.799627576
10,global,1.153673001
10,inter_cluster,1.150893151
10,consensus,0.797050282
11,global,1.101754754
11,inter_cluster,1.103054413
11,consensus,0.758714903
12,global,1.067465183
12,inter_cluster,1.066294523
12,consensus,0.738054594
13,global,0.988643728
13,inter_cluster,0.988775312
13,consensus,0.683774291
14,global,0.991254609
14,inter_cluster,0.990902644
14,consensus,0.685837535
15,global,0.983996525
15,inter_cluster,0.984639391
15,consensus,0.682229516
16,global,0.923551692
16,inter_cluster,0.925623754
16,consensus,0.639793106
17,global,0.896553582
17,inter_cluster,0.895063300
17,consensus,0.620571713
18,global,0.901886002
18,inter_cluster,0.905948020
18,consensus,0.622299565
19,global,0.862592857
19,inter_cluster,0.863394136
19,consensus,0.597946298
20,global,0.896487944
20,inter_cluster,0.897998182
20,consensus,0.616474896
21,global,0.845096137
21,inter_cluster,0.844399932
21,consensus,0.582953264
22,global,0.841104741
22,inter_cluster,0.842148332
22,consensus,0.582661747
23,global,0.848151458
23,inter_cluster,0.846576445
23,consensus,0.589795345
24,global,0.809585690
24,inter_cluster,0.810589850
24,consensus,0.557898373
25,global,0.757842826
25,inter_cluster,0.758667949
25,consensus,0.522931748
26,global,0.763588662
26,inter_cluster,0.765157452
26,consensus,0.529716154
27,global,0.742087242
27,inter_cluster,0.744193910
27,consensus,0.510590537
28,global,0.813314978
28,inter_cluster,0.817342058
28,consensus,0.560522861
29,global,0.788745157
29,inter_cluster,0.790773112
29,consensus,0.537958661
30,global,0.743717355
30,inter_cluster,0.746703208
30,consensus,0.514992847
31,global,0.750022998
31,inter_cluster,0.755501055
31,consensus,0.512472268
32,global,0.868739518
32,inter_cluster,0.870881405
32,consensus,0.592284154
33,global,0.745962719
33,inter_cluster,0.750267950
33,consensus,0.514005644
34,global,0.749550345
34,inter_cluster,0.754573846
34,consensus,0.512999290
35,global,0.692750261
35,inter_cluster,0.694437099
