round,scope,value
0,global,0.510990982
0,inter_cluster,0.512459618
0,consensus,0.348649087
1,global,0.786401189
1,inter_cluster,0.786346594
1,consensus,0.543466970
2,global,0.875003846
2,inter_cluster,0.874916911
2,consensus,0.607862246
3,global,0.939792324
3,inter_cluster,0.942437711
3,consensus,0.651228751
4,global,1.060823825
4,inter_cluster,1.059378333
4,consensus,0.732968485
5,global,1.133386175
5,inter_cluster,1.134164294
5,consensus,0.784978919
6,global,1.212678753
6,inter_cluster,1.213595290
6,consensus,0.843886125
7,global,1.256809116
7,inter_cluster,1.261896268
7,consensus,0.874277619
8,global,1.254784505
8,inter_cluster,1.264415024
8,consensus,0.871459600
9,global,1.248254589
9,inter_cluster,1.256742689
9,consensus,0.866198973
10,global,1.244235614
10,inter_cluster,1.257726805
10,consensus,0.862095145
11,global,1.257657879
11,inter_cluster,1.267319432
11,consensus,0.870914493
12,global,1.205640698
12,inter_cluster,1.217250849
12,consensus,0.833343797
13,global,1.196969261
13,inter_cluster,1.210541433
13,consensus,0.832233490
14,global,1.208650773
14,inter_cluster,1.219544718
14,consensus,0.838358545
15,global,1.218247533
15,inter_cluster,1.230582202
15,consensus,0.845750401
16,global,1.128646111
16,inter_cluster,1.141754728
16,consensus,0.785436089
17,global,1.160598071
17,inter_cluster,1.163175227
17,consensus,0.800828216
18,global,1.153136694
18,inter_cluster,1.154869289
18,consensus,0.800645264
19,global,1.096470891
19,inter_cluster,1.099624226
19,consensus,0.764000649
20,global,1.039554536
20,inter_cluster,1.044371302
20,consensus,0.725219208
21,global,1.043031997
21,inter_cluster,1.044652886
21,consensus,0.725226972
22,global,1.065625199
22,inter_cluster,1.074640941
22,consensus,0.736198411
23,global,1.065558553
23,inter_cluster,1.070338907
23,consensus,0.739402955
24,global,1.033036956
24,inter_cluster,1.039729361
24,consensus,0.718148109
25,global,0.999204252
25,inter_cluster,1.006716989
25,consensus,0.694546355
26,global,1.000377799
26,inter_cluster,1.008871427
26,consensus,0.696326519
27,global,0.989283089
27,inter_cluster,0.994823177
27,consensus,0.689315395
28,global,0.951370473
28,inter_cluster,0.955642530
28,consensus,0.664502190
29,global,1.004304924
29,inter_cluster,1.006165734
29,consensus,0.695878595
30,global,1.009224027
30,inter_cluster,1.012249323
30,consensus,0.703055092
31,global,0.963261731
31,inter_cluster,0.968652800
31,consensus,0.670991966
32,global,1.055433638
32,inter_cluster,1.055114329
32,consensus,0.724388056
33,global,1.089463191
33,inter_cluster,1.089653838
33,consensus,0.748179453
34,global,1.040833628
34,inter_cluster,1.038324787
34,consensus,0.722206880
35,global,1.047105827
35,inter_cluster,1.048933728
35,consensus,0.730123604
36,global,1.044973737
36,inter_cluster,1.046852826
36,consensus,0.730227945
37,global,1.002911279
37,inter_cluster,1.009207049
37,consensus,0.700969830
38,global,1.055580134
38,inter_cluster,1.065006126
38,consensus,0.723635351
39,global,0.985395723
39,inter_cluster,0.995297133
39,consensus,0.682746259
40,global,0.945749623
40,inter_cluster,0.955830078
40,consensus,0.656885892
41,global,0.943303950
41,inter_cluster,0.946983854
41,consensus,0.656027455
42,global,0.940891374
42,inter_cluster,0.942545322
42,consensus,0.655259889
43,global,0.946574958
43,inter_cluster,0.943448076
43,consensus,0.661250333
44,global,0.891834211
44,inter_cluster,0.894196946
44,consensus,0.623567400
45,global,0.871912279
45,inter_cluster,0.872309639
45,consensus,0.606588105
46,global,0.857366426
46,inter_cluster,0.859541261
46,consensus,0.598483280
47,global,0.845370081
47,inter_cluster,0.849330708
47,consensus,0.586453716
48,global,0.904504391
48,inter_cluster,0.907834197
48,consensus,0.624556941
49,global,0.996210593
49,inter_cluster,1.002921888
49,consensus,0.677311849
50,global,1.018177075
50,inter_cluster,1.028438190
50,consensus,0.690271117
51,global,0.913010211
51,inter_cluster,0.922181571
51,consensus,0.626893903
52,global,1.080445381
52,inter_cluster,1.088566619
52,consensus,0.725622094
53,global,0.997910681
53,inter_cluster,1.003388615
53,consensus,0.681300709
54,global,0.964630468
54,inter_cluster,0.967457374
54,consensus,0.667038722
55,global,0.935354103
55,inter_cluster,0.939327792
55,consensus,0.653640798
56,global,0.970529383
56,inter_cluster,0.975829780
56,consensus,0.672136247
57,global,0.933863456
57,inter_cluster,0.937754820
57,consensus,0.649362231
58,global,0.902307067
58,inter_cluster,0.907743246
58,consensus,0.631208414
59,global,0.897235367
59,inter_cluster,0.902566199
59,consensus,0.625502740
60,global,0.864143466
60,inter_cluster,0.866768407
60,consensus,0.604601861
61,global,0.864496351
61,inter_cluster,0.866642145
61,consensus,0.602609725
62,global,0.821794772
62,inter_cluster,0.827127427
62,consensus,0.572635162
63,global,0.873428772
63,inter_cluster,0.879921063
63,consensus,0.603968193
64,global,0.802378148
64,inter_cluster,0.804283497
64,consensus,0.557093563
65,global,0.743397199
65,inter_cluster,0.745882148
65,consensus,0.517989081
66,global,0.748184130
