round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,2;3,1974592,1974592,72,30,920,848
0,1,0;9,1234120,1234120,73,36,920,847
0,2,0;29,1974592,1974592,97,69,920,823
0,3,2;7,987296,987296,44,33,920,876
0,4,12;29,1234120,1234120,89,61,920,831
0,5,16;18,493648,493648,93,70,920,827
0,6,3;20,740472,740472,89,53,920,831
0,7,3;23,1480944,1480944,88,58,920,832
0,8,2;10,740472,740472,110,98,920,810
0,9,1;4,493648,493648,44,33,920,876
0,10,7;8,493648,493648,65,54,920,855
0,11,2;8,493648,493648,67,55,920,853
0,12,0;27,740472,740472,76,46,920,844
0,13,1;7,493648,493648,56,47,920,864
0,14,6;19,740472,740472,92,53,920,828
0,15,0;14,493648,493648,422,380,920,498
0,16,0;5,740472,740472,601,575,920,319
0,17,2;26,493648,493648,760,730,920,160
0,18,4;5,740472,740472,503,476,920,417
0,19,4;14,493648,493648,268,244,920,652
0,20,0;6,493648,493648,585,547,920,335
0,21,0;1,740472,740472,506,467,920,414
0,22,16;18,493648,493648,759,732,920,161
0,23,2;7,493648,493648,903,878,920,17
0,24,21;28,740472,740472,799,760,920,121
0,25,2;24,493648,493648,725,695,920,195
0,26,7;17,493648,493648,511,481,920,409
0,27,7;12,493648,493648,575,545,920,345
0,28,1;24,493648,493648,792,758,920,128
0,29,2;4,493648,493648,744,716,920,176
1,0,5;15,1480944,1480944,72,30,920,848
1,1,0;24,1234120,1234120,68,36,920,852
1,2,3;29,1727768,1727768,97,69,920,823
1,3,4;17,987296,987296,55,33,920,865
1,4,6;9,1727768,1727768,89,61,920,831
1,5,0;18,493648,493648,93,70,920,827
1,6,4;14,740472,740472,89,53,920,831
1,7,23;26,1234120,1234120,88,58,920,832
1,8,2;3,987296,987296,110,98,920,810
1,9,1;4,493648,493648,44,33,920,876
1,10,7;8,493648,493648,65,54,920,855
1,11,2;8,493648,493648,67,55,920,853
1,12,4;27,493648,493648,76,46,920,844
1,13,1;7,493648,493648,56,47,920,864
