round,scope,value
0,global,0.759001282
0,inter_cluster,0.761678387
0,consensus,0.515129483
1,global,1.021403000
1,inter_cluster,1.022857256
1,consensus,0.703030557
2,global,1.158426061
2,inter_cluster,1.161608767
2,consensus,0.797793358
3,global,1.273794838
3,inter_cluster,1.280809674
3,consensus,0.874758191
4,global,1.375804940
4,inter_cluster,1.383618614
4,consensus,0.947915874
5,global,1.413757176
5,inter_cluster,1.426541746
5,consensus,0.971091599
6,global,1.541403340
6,inter_cluster,1.548030906
6,consensus,1.067358615
7,global,1.556180039
7,inter_cluster,1.573324065
7,consensus,1.079594643
8,global,1.560778180
8,inter_cluster,1.571818248
8,consensus,1.082186773
9,global,1.536231975
9,inter_cluster,1.555920760
9,consensus,1.062000337
10,global,1.548827133
10,inter_cluster,1.566267977
10,consensus,1.074700990
11,global,1.504077633
11,inter_cluster,1.520332814
11,consensus,1.043262888
12,global,1.440475391
12,inter_cluster,1.455273465
12,consensus,0.996256059
13,global,1.408748254
13,inter_cluster,1.419487119
13,consensus,0.974248568
14,global,1.388523703
14,inter_cluster,1.396829221
14,consensus,0.957391303
15,global,1.413937922
15,inter_cluster,1.420800144
15,consensus,0.978515947
16,global,1.330645971
16,inter_cluster,1.332552737
16,consensus,0.923122769
17,global,1.353748320
17,inter_cluster,1.363188382
17,consensus,0.936429648
18,global,1.354825624
18,inter_cluster,1.356931229
18,consensus,0.938370944
19,global,1.268995920
19,inter_cluster,1.269505037
19,consensus,0.883421007
20,global,1.325429022
20,inter_cluster,1.330954405
20,consensus,0.918579818
21,global,1.269605147
21,inter_cluster,1.264509359
21,consensus,0.878338152
22,global,1.225553925
22,inter_cluster,1.235143043
22,consensus,0.847927479
23,global,1.235928549
23,inter_cluster,1.234335278
23,consensus,0.852179899
24,global,1.212163933
24,inter_cluster,1.220633063
24,consensus,0.836211374
25,global,1.190493705
25,inter_cluster,1.194613935
25,consensus,0.820405787
26,global,1.192354537
26,inter_cluster,1.208790752
26,consensus,0.826237667
27,global,1.150523064
27,inter_cluster,1.154305196
27,consensus,0.794504499
28,global,1.207605061
28,inter_cluster,1.214568779
28,consensus,0.828529698
29,global,1.180057569
29,inter_cluster,1.180297311
29,consensus,0.804090456
30,global,1.302060426
30,inter_cluster,1.302147572
30,consensus,0.891703562
31,global,1.280774991
31,inter_cluster,1.292057088
31,consensus,0.873086908
32,global,1.225105854
32,inter_cluster,1.230607976
32,consensus,0.837743533
33,global,1.122797089
33,inter_cluster,1.124624226
33,consensus,0.775515094
34,global,1.092527812
34,inter_cluster,1.098860328
34,consensus,0.755704021
35,global,1.077139467
35,inter_cluster,1.079629129
35,consensus,0.746252609
36,global,1.097059322
36,inter_cluster,1.098791872
36,consensus,0.754542509
37,global,1.064173835
37,inter_cluster,1.069396648
37,consensus,0.738827603
38,global,1.075280838
38,inter_cluster,1.083181547
38,consensus,0.741725778
39,global,0.938150280
39,inter_cluster,0.940665778
39,consensus,0.650797283
40,global,1.058960241
40,inter_cluster,1.066807429
40,consensus,0.723713611
41,global,1.029580002
41,inter_cluster,1.030851427
41,consensus,0.714839242
42,global,1.070017461
42,inter_cluster,1.073069064
42,consensus,0.735399956
43,global,0.956715495
43,inter_cluster,0.960831233
43,consensus,0.658968453
44,global,0.974046727
44,inter_cluster,0.979608363
44,consensus,0.672609515
45,global,0.923384745
45,inter_cluster,0.925560500
45,consensus,0.639876841
46,global,0.942928300
46,inter_cluster,0.944674136
