round,scope,value
0,global,0.510990971
0,inter_cluster,0.512459612
0,consensus,0.348649073
1,global,0.786514465
1,inter_cluster,0.788597170
1,consensus,0.543056189
2,global,0.870285434
2,inter_cluster,0.873546871
2,consensus,0.604234338
3,global,0.932074837
3,inter_cluster,0.935808004
3,consensus,0.647112732
4,global,1.028312533
4,inter_cluster,1.029270924
4,consensus,0.710866222
5,global,1.081545353
5,inter_cluster,1.086008391
5,consensus,0.747122109
6,global,1.161970972
6,inter_cluster,1.166528030
6,consensus,0.805855405
7,global,1.220944655
7,inter_cluster,1.226489462
7,consensus,0.846648147
8,global,1.218851304
8,inter_cluster,1.228513352
8,consensus,0.845346355
9,global,1.205206259
9,inter_cluster,1.216881982
9,consensus,0.836290685
10,global,1.207503389
10,inter_cluster,1.220606142
10,consensus,0.835395775
11,global,1.183165714
11,inter_cluster,1.193920194
11,consensus,0.815569381
12,global,1.178390948
12,inter_cluster,1.186830794
12,consensus,0.812949884
13,global,1.139336186
13,inter_cluster,1.148865251
13,consensus,0.788323875
14,global,1.156589967
14,inter_cluster,1.169758484
14,consensus,0.796537424
15,global,1.136943473
15,inter_cluster,1.147353838
15,consensus,0.781519209
16,global,1.031206853
16,inter_cluster,1.044226538
16,consensus,0.715389656
17,global,1.053099588
17,inter_cluster,1.060483253
17,consensus,0.725564824
18,global,1.077141218
18,inter_cluster,1.085702758
18,consensus,0.743344602
19,global,1.000595429
19,inter_cluster,1.016012000
19,consensus,0.692481729
20,global,0.952709176
20,inter_cluster,0.968997861
20,consensus,0.661576756
21,global,0.986174574
21,inter_cluster,0.996880264
21,consensus,0.681826261
22,global,0.993442890
22,inter_cluster,1.005928905
22,consensus,0.685050919
23,global,0.998569379
23,inter_cluster,1.008294431
23,consensus,0.688393325
24,global,0.965823942
24,inter_cluster,0.983804301
24,consensus,0.670736398
25,global,0.934793938
25,inter_cluster,0.951578417
25,consensus,0.649368930
26,global,0.895407109
26,inter_cluster,0.908948387
26,consensus,0.622983391
27,global,0.890223847
27,inter_cluster,0.900518010
27,consensus,0.619299459
28,global,0.887939906
28,inter_cluster,0.900345282
28,consensus,0.615961616
29,global,0.977125914
29,inter_cluster,0.985482358
29,consensus,0.665496150
30,global,0.969824024
30,inter_cluster,0.980141623
30,consensus,0.665254309
31,global,0.916258692
31,inter_cluster,0.934538501
31,consensus,0.636139840
32,global,0.990370584
32,inter_cluster,1.003814106
32,consensus,0.676166496
33,global,1.082049876
33,inter_cluster,1.105504896
33,consensus,0.736551746
34,global,1.048576276
34,inter_cluster,1.075815798
34,consensus,0.723575526
35,global,1.067842796
35,inter_cluster,1.102050767
35,consensus,0.743565387
36,global,1.111790586
36,inter_cluster,1.142776308
36,consensus,0.772325132
37,global,1.062681305
37,inter_cluster,1.101639706
37,consensus,0.741786495
38,global,1.066407293
38,inter_cluster,1.096388223
38,consensus,0.736094144
39,global,1.003821211
39,inter_cluster,1.029219942
39,consensus,0.693799568
40,global,0.965249502
40,inter_cluster,0.987761222
40,consensus,0.667923130
41,global,0.913376314
41,inter_cluster,0.934003300
41,consensus,0.632384086
42,global,0.877749372
42,inter_cluster,0.893727870
42,consensus,0.606798970
43,global,0.857996742
43,inter_cluster,0.869521638
43,consensus,0.593830325
44,global,0.896262680
44,inter_cluster,0.909162204
44,consensus,0.613689599
45,global,0.889469240
45,inter_cluster,0.902186326
45,consensus,0.608659321
46,global,0.904945004
46,inter_cluster,0.913943739
46,consensus,0.619905868
47,global,0.895008108
47,inter_cluster,0.905269919
47,consensus,0.619146958
48,global,0.893545915
48,inter_cluster,0.905248582
48,consensus,0.617897461
49,global,1.013069270
49,inter_cluster,1.027231674
49,consensus,0.684106127
50,global,1.001157687
50,inter_cluster,1.013350556
50,consensus,0.678177164
51,global,0.928845920
51,inter_cluster,0.942253825
51,consensus,0.632982278
52,global,0.882759637
52,inter_cluster,0.894472854
52,consensus,0.605718635
53,global,0.853851407
53,inter_cluster,0.865483696
53,consensus,0.586786431
54,global,0.907717934
54,inter_cluster,0.914279300
54,consensus,0.622692966
55,global,0.837717869
55,inter_cluster,0.849408002
55,consensus,0.578520046
56,global,0.935771289
56,inter_cluster,0.942940812
56,consensus,0.633224693
57,global,0.998436724
57,inter_cluster,1.005989719
57,consensus,0.683129786
58,global,0.979819162
