round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,10;12,1480944,1480944,82,48,935,853
0,1,8;13,2221416,2221416,64,24,935,871
0,2,18;21,1480944,1480944,71,33,935,864
0,3,0;5,1480944,1480944,88,53,935,847
0,4,3;14,740472,740472,87,75,935,848
0,5,1;13,740472,740472,89,78,935,846
0,6,20;21,987296,987296,133,92,935,802
0,7,1;6,493648,493648,89,78,935,846
0,8,0;1,493648,493648,100,91,935,835
0,9,4;11,740472,740472,40,28,935,895
0,10,9;18,1480944,1480944,68,43,935,867
0,11,1;15,987296,987296,59,32,935,876
0,12,3;24,987296,987296,116,80,935,819
0,13,1;5,493648,493648,31,21,935,904
0,14,10;17,740472,740472,100,77,935,835
0,15,11;28,987296,987296,722,676,935,213
0,16,2;3,740472,740472,623,580,935,312
0,17,10;14,493648,493648,913,889,935,22
0,18,2;10,493648,493648,435,413,935,500
0,19,0;1,493648,493648,521,495,935,414
0,20,1;6,493648,493648,548,507,935,387
0,21,2;6,493648,493648,467,444,935,468
0,22,0;15,493648,493648,860,817,935,75
0,23,2;12,493648,493648,889,854,935,46
0,24,2;12,493648,493648,364,326,935,571
0,25,6;16,493648,493648,466,423,935,469
0,26,1;11,493648,493648,366,340,935,569
0,27,3;10,493648,493648,478,453,935,457
0,28,1;15,493648,493648,644,598,935,291
0,29,2;15,493648,493648,750,716,935,185
1,0,8;10,1480944,1480944,82,48,935,853
1,1,2;3,2468240,2468240,64,24,935,871
1,2,23;24,1727768,1727768,71,33,935,864
1,3,5;16,987296,987296,88,53,935,847
1,4,9;14,493648,493648,87,75,935,848
1,5,3;13,493648,493648,88,78,935,847
1,6,7;20,987296,987296,133,92,935,802
1,7,1;6,493648,493648,89,78,935,846
1,8,0;1,493648,493648,100,91,935,835
1,9,10;11,740472,740472,40,28,935,895
1,10,14;18,1480944,1480944,68,43,935,867
1,11,1;15,987296,987296,59,32,935,876
1,12,0;24,740472,740472,116,80,935,819
1,13,1;5,493648,493648,31,21,935,904
1,14,4;10,740472,740472,100,77,935,835
1,15,0;29,1234120,1234120,722,676,935,213
1,16,2;3,740472,740472,623,580,935,312
1,17,10;14,493648,493648,913,889,935,22
1,18,2;10,493648,493648,435,413,935,500
1,19,0;1,493648,493648,521,495,935,414
1,20,1;6,493648,493648,548,507,935,387
1,21,2;6,493648,493648,467,444,935,468
1,22,0;15,493648,493648,860,817,935,75
1,23,2;12,493648,493648,889,854,935,46
1,24,2;12,493648,493648,364,326,935,571
1,25,6;16,493648,493648,466,423,935,469
1,26,1;11,493648,493648,366,340,935,569
1,27,3;10,493648,493648,478,453,935,457
1,28,1;15,493648,493648,644,598,935,291
1,29,2;15,493648,493648,750,716,935,185
2,0,2;19,1234120,1234120,82,48,935,853
2,1,9;20,2468240,2468240,64,24,935,871
2,2,0;1,1727768,1727768,71,33,935,864
2,3,16;27,740472,740472,88,53,935,847
2,4,3;9,740472,740472,87,75,935,848
2,5,1;13,493648,493648,89,78,935,846
2,6,7;21,987296,987296,133,92,935,802
2,7,1;6,493648,493648,89,78,935,846
2,8,0;1,493648,493648,100,91,935,835
2,9,10;11,987296,987296,40,28,935,895
2,10,17;18,1234120,1234120,68,43,935,867
2,11,15;26,740472,740472,59,32,935,876
2,12,0;23,740472,740472,116,80,935,819
2,13,1;5,493648,493648,31,21,935,904
2,14,4;10,740472,740472,100,77,935,835
2,15,11;22,987296,987296,722,676,935,213
2,16,3;25,493648,493648,623,580,935,312
2,17,10;14,493648,493648,913,889,935,22
2,18,2;10,493648,493648,435,413,935,500
2,19,0;1,493648,493648,521,495,935,414
2,20,1;6,493648,493648,548,507,935,387
2,21,2;6,493648,493648,467,444,935,468
2,22,0;15,493648,493648,860,817,935,75
2,23,2;12,493648,493648,889,854,935,46
2,24,2;12,493648,493648,364,326,935,571
2,25,6;16,493648,493648,466,423,935,469
2,26,1;11,493648,493648,366,340,935,569
2,27,3;10,493648,493648,478,453,935,457
2,28,1;15,493648,493648,644,598,935,291
2,29,2;15,493648,493648,750,716,935,185
3,0,1;12,1480944,1480944,82,48,935,853
3,1,13;19,2961888,2961888,64,24,935,871
3,2,16;23,1480944,1480944,71,33,935,864
3,3,4;5,1234120,1234120,77,53,935,858
3,4,1;3,740472,740472,86,75,935,849
3,5,1;13,740472,740472,89,78,935,846
3,6,3;20,1234120,1234120,133,92,935,802
3,7,1;6,493648,493648,89,78,935,846
3,8,0;1,493648,493648,100,91,935,835
3,9,1;10,493648,493648,40,28,935,895
3,10,0;17,1234120,1234120,68,43,935,867
3,11,1;26,740472,740472,59,32,935,876
3,12,3;23,987296,987296,116,80,935,819
3,13,1;5,493648,493648,31,21,935,904
3,14,4;17,493648,493648,100,77,935,835
3,15,11;28,987296,987296,722,676,935,213
3,16,2;25,493648,493648,623,580,935,312
3,17,10;14,493648,493648,913,889,935,22
3,18,2;10,493648,493648,435,413,935,500
3,19,0;1,493648,493648,521,495,935,414
3,20,1;6,493648,493648,548,507,935,387
3,21,2;6,493648,493648,467,444,935,468
3,22,0;15,493648,493648,860,817,935,75
3,23,2;12,493648,493648,889,854,935,46
3,24,2;12,493648,493648,364,326,935,571
3,25,6;16,493648,493648,466,423,935,469
3,26,1;11,493648,493648,366,340,935,569
3,27,3;10,493648,493648,478,453,935,457
3,28,1;15,493648,493648,644,598,935,291
3,29,2;15,493648,493648,750,716,935,185
4,0,1;19,1480944,1480944,82,48,935,853
4,1,19;26,2221416,2221416,64,24,935,871
4,2,1;23,1480944,1480944,71,33,935,864
4,3,12;27,1234120,1234120,88,53,935,847
4,4,3;9,493648,493648,87,75,935,848
4,5,3;13,493648,493648,88,78,935,847
4,6,7;21,987296,987296,133,92,935,802
