round,node,idle_ticks,busy_ticks
0,0,812,95
0,1,848,59
0,2,796,111
0,3,866,41
0,4,844,63
0,5,849,58
0,6,871,36
0,7,848,59
0,8,855,52
0,9,854,53
0,10,843,64
0,11,780,127
0,12,822,85
0,13,841,66
0,14,785,122
0,15,311,596
0,16,432,475
0,17,249,658
0,18,342,565
0,19,396,511
0,20,468,439
0,21,289,618
0,22,39,868
0,23,409,498
0,24,18,889
0,25,375,532
0,26,349,558
0,27,256,651
0,28,296,611
0,29,463,444
1,0,810,97
1,1,847,60
1,2,766,141
1,3,865,42
1,4,843,64
1,5,848,59
1,6,870,37
1,7,847,60
1,8,854,53
1,9,854,53
1,10,842,65
1,11,808,99
1,12,851,56
1,13,840,67
1,14,756,151
1,15,311,596
1,16,432,475
1,17,249,658
1,18,342,565
1,19,396,511
1,20,468,439
1,21,289,618
1,22,39,868
1,23,409,498
1,24,18,889
1,25,375,532
1,26,349,558
1,27,256,651
1,28,296,611
1,29,463,444
2,0,814,93
2,1,848,59
2,2,766,141
2,3,865,42
2,4,844,63
2,5,821,86
2,6,870,37
2,7,848,59
2,8,855,52
2,9,854,53
2,10,843,64
2,11,790,117
2,12,832,75
2,13,841,66
2,14,756,151
2,15,311,596
2,16,432,475
2,17,249,658
2,18,342,565
2,19,396,511
2,20,468,439
2,21,289,618
2,22,39,868
2,23,409,498
2,24,18,889
2,25,375,532
2,26,349,558
2,27,256,651
2,28,296,611
2,29,463,444
3,0,811,96
3,1,848,59
3,2,766,141
3,3,866,41
3,4,844,63
3,5,821,86
3,6,871,36
3,7,848,59
3,8,833,74
3,9,855,52
3,10,843,64
3,11,790,117
3,12,822,85
3,13,842,65
3,14,758,149
3,15,312,595
3,16,432,475
3,17,249,658
3,18,342,565
3,19,396,511
3,20,468,439
3,21,289,618
3,22,39,868
3,23,409,498
3,24,18,889
3,25,375,532
3,26,349,558
3,27,257,650
3,28,296,611
3,29,463,444
4,0,810,97
4,1,847,60
4,2,773,134
4,3,866,41
4,4,844,63
4,5,848,59
4,6,871,36
4,7,828,79
4,8,855,52
4,9,854,53
4,10,843,64
4,11,780,127
4,12,822,85
4,13,840,67
4,14,785,122
4,15,311,596
4,16,432,475
4,17,250,657
4,18,342,565
4,19,397,510
4,20,469,438
4,21,289,618
4,22,39,868
4,23,409,498
4,24,18,889
4,25,376,531
4,26,349,558
4,27,256,651
4,28,297,610
4,29,463,444
5,0,811,96
5,1,848,59
5,2,766,141
5,3,865,42
5,4,843,64
5,5,851,56
5,6,843,64
5,7,847,60
5,8,854,53
5,9,854,53
5,10,842,65
5,11,790,117
5,12,851,56
5,13,841,66
5,14,756,151
5,15,311,596
5,16,432,475
5,17,249,658
5,18,342,565
5,19,396,511
5,20,468,439
5,21,289,618
5,22,39,868
5,23,409,498
5,24,18,889
5,25,375,532
5,26,349,558
5,27,256,651
5,28,296,611
5,29,463,444
6,0,810,97
6,1,847,60
6,2,773,134
6,3,866,41
6,4,846,61
6,5,819,88
6,6,871,36
6,7,828,79
6,8,833,74
6,9,827,80
6,10,843,64
6,11,780,127
6,12,833,74
6,13,841,66
6,14,785,122
6,15,312,595
6,16,432,475
6,17,249,658
6,18,342,565
6,19,396,511
6,20,468,439
6,21,289,618
6,22,39,868
6,23,409,498
6,24,18,889
6,25,375,532
6,26,349,558
6,27,256,651
6,28,296,611
6,29,463,444
7,0,811,96
7,1,848,59
7,2,766,141
7,3,865,42
7,4,844,63
7,5,848,59
7,6,870,37
7,7,847,60
7,8,855,52
7,9,832,75
7,10,843,64
7,11,809,98
7,12,822,85
7,13,841,66
7,14,758,149
7,15,311,596
7,16,432,475
7,17,249,658
7,18,342,565
7,19,396,511
7,20,468,439
7,21,289,618
7,22,39,868
7,23,409,498
7,24,18,889
7,25,377,530
7,26,349,558
7,27,256,651
7,28,296,611
7,29,465,442
8,0,812,95
8,1,849,58
8,2,768,139
8,3,866,41
8,4,844,63
8,5,819,88
8,6,855,52
8,7,829,78
8,8,833,74
8,9,854,53
8,10,843,64
8,11,780,127
8,12,837,70
8,13,842,65
8,14,769,138
8,15,311,596
8,16,432,475
8,17,250,657
8,18,343,564
8,19,396,511
8,20,469,438
8,21,290,617
8,22,40,867
8,23,409,498
8,24,19,888
8,25,376,531
8,26,349,558
8,27,257,650
8,28,297,610
8,29,463,444
9,0,793,114
9,1,847,60
9,2,776,131
9,3,865,42
9,4,844,63
9,5,825,82
9,6,843,64
9,7,828,79
9,8,854,53
9,9,827,80
9,10,842,65
9,11,808,99
9,12,822,85
9,13,840,67
9,14,756,151
9,15,311,596
9,16,432,475
9,17,249,658
9,18,342,565
9,19,396,511
9,20,468,439
9,21,289,618
9,22,39,868
9,23,409,498
9,24,18,889
9,25,375,532
9,26,348,559
9,27,256,651
9,28,296,611
9,29,463,444
10,0,812,95
10,1,848,59
10,2,766,141
10,3,866,41
10,4,846,61
10,5,821,86
10,6,841,66
10,7,848,59
10,8,855,52
10,9,835,72
10,10,819,88
10,11,809,98
10,12,824,83
10,13,841,66
10,14,763,144
10,15,311,596
10,16,432,475
10,17,249,658
10,18,342,565
10,19,396,511
10,20,468,439
10,21,289,618
10,22,39,868
10,23,409,498
10,24,18,889
10,25,375,532
