round,scope,value
0,global,0.458418711
0,inter_cluster,0.460130678
0,consensus,0.314775107
1,global,0.680122437
1,inter_cluster,0.694003070
1,consensus,0.469863836
2,global,0.777520999
2,inter_cluster,0.787951972
2,consensus,0.541197041
3,global,0.816089554
3,inter_cluster,0.814651927
3,consensus,0.564912996
4,global,0.892084057
4,inter_cluster,0.895300510
4,consensus,0.616742578
5,global,0.964922408
5,inter_cluster,0.968580016
5,consensus,0.668647940
6,global,1.006189206
6,inter_cluster,1.008272037
6,consensus,0.697470763
7,global,1.001867802
7,inter_cluster,1.008360086
7,consensus,0.695161124
8,global,1.042936250
8,inter_cluster,1.041646881
8,consensus,0.712921805
9,global,0.983882986
9,inter_cluster,0.992433103
9,consensus,0.675880869
10,global,0.886548550
10,inter_cluster,0.893642103
10,consensus,0.610788252
11,global,0.839257466
11,inter_cluster,0.840199141
11,consensus,0.581144971
12,global,0.812129406
12,inter_cluster,0.813518496
12,consensus,0.561486232
13,global,0.812104307
13,inter_cluster,0.810968044
13,consensus,0.560143000
14,global,0.777129428
14,inter_cluster,0.772700908
14,consensus,0.537217931
15,global,0.798151768
15,inter_cluster,0.799484002
15,consensus,0.551529040
16,global,0.785796122
16,inter_cluster,0.787611663
16,consensus,0.541377410
17,global,0.770262774
17,inter_cluster,0.768432343
17,consensus,0.528938292
18,global,0.718903398
18,inter_cluster,0.717249329
18,consensus,0.492492811
19,global,0.733104727
19,inter_cluster,0.730136658
19,consensus,0.503867165
20,global,0.688299628
20,inter_cluster,0.688233286
20,consensus,0.473937734
21,global,0.703170872
21,inter_cluster,0.703038493
21,consensus,0.485638277
22,global,0.653608910
22,inter_cluster,0.652979155
22,consensus,0.451677368
23,global,0.655709360
23,inter_cluster,0.656302075
23,consensus,0.451688072
24,global,0.715076554
24,inter_cluster,0.715026649
24,consensus,0.490433690
25,global,0.650788687
25,inter_cluster,0.650418569
25,consensus,0.450225334
26,global,0.671615559
26,inter_cluster,0.670501047
26,consensus,0.463041258
27,global,0.706512111
27,inter_cluster,0.706467645
27,consensus,0.483961558
28,global,0.643874848
28,inter_cluster,0.645323435
28,consensus,0.444567633
29,global,0.628540635
29,inter_cluster,0.633570489
29,consensus,0.433216608
30,global,0.632918187
30,inter_cluster,0.633651671
30,consensus,0.435067855
31,global,0.662533416
31,inter_cluster,0.662948008
31,consensus,0.456284603
32,global,0.688238677
32,inter_cluster,0.688643320
32,consensus,0.471406389
33,global,0.676468603
33,inter_cluster,0.678768525
33,consensus,0.465210997
34,global,0.629269346
34,inter_cluster,0.631533920
34,consensus,0.434026631
35,global,0.602269906
35,inter_cluster,0.601137107
35,consensus,0.415522941
36,global,0.631665588
36,inter_cluster,0.632722734
36,consensus,0.435186933
37,global,0.615954773
37,inter_cluster,0.615407097
37,consensus,0.422901727
38,global,0.701137904
38,inter_cluster,0.703636713
38,consensus,0.476259349
39,global,0.661170453
39,inter_cluster,0.666105729
39,consensus,0.456230487
40,global,0.629802760
40,inter_cluster,0.631865474
40,consensus,0.437265082
