round,node,idle_ticks,busy_ticks
0,0,856,75
0,1,869,62
0,2,871,60
0,3,841,90
0,4,817,114
0,5,816,115
0,6,810,121
0,7,824,107
0,8,806,125
0,9,892,39
0,10,865,66
0,11,878,53
0,12,840,91
0,13,875,56
0,14,819,112
0,15,226,705
0,16,316,615
0,17,0,931
0,18,488,443
0,19,406,525
0,20,382,549
0,21,445,486
0,22,77,854
0,23,41,890
0,24,568,363
0,25,471,460
0,26,554,377
0,27,454,477
0,28,294,637
0,29,188,743
1,0,860,75
1,1,873,62
1,2,875,60
1,3,845,90
1,4,821,114
1,5,820,115
1,6,831,104
1,7,828,107
1,8,810,125
1,9,895,40
1,10,880,55
1,11,882,53
1,12,846,89
1,13,879,56
1,14,835,100
1,15,227,708
1,16,316,619
1,17,18,917
1,18,483,452
1,19,395,540
1,20,382,553
1,21,455,480
1,22,81,854
1,23,45,890
1,24,572,363
1,25,483,452
1,26,560,375
1,27,458,477
1,28,298,637
1,29,173,762
2,0,860,75
2,1,873,62
2,2,875,60
2,3,845,90
2,4,821,114
2,5,820,115
2,6,814,121
2,7,828,107
2,8,810,125
2,9,896,39
2,10,869,66
2,11,882,53
2,12,844,91
2,13,879,56
2,14,823,112
2,15,230,705
2,16,320,615
2,17,18,917
2,18,495,440
2,19,395,540
2,20,382,553
2,21,455,480
2,22,81,854
2,23,45,890
2,24,572,363
2,25,483,452
2,26,560,375
2,27,458,477
2,28,298,637
2,29,173,762
3,0,856,75
3,1,869,62
3,2,871,60
3,3,841,90
3,4,817,114
3,5,816,115
3,6,810,121
3,7,824,107
3,8,806,125
3,9,892,39
3,10,865,66
3,11,889,42
3,12,844,87
3,13,875,56
3,14,819,112
3,15,226,705
3,16,316,615
3,17,0,931
3,18,488,443
3,19,406,525
3,20,382,549
3,21,445,486
3,22,77,854
3,23,41,890
3,24,568,363
3,25,479,452
3,26,556,375
3,27,454,477
3,28,294,637
3,29,180,751
4,0,859,75
4,1,872,62
4,2,874,60
4,3,844,90
4,4,820,114
4,5,819,115
4,6,813,121
4,7,827,107
4,8,809,125
4,9,895,39
4,10,880,54
4,11,881,53
4,12,843,91
4,13,878,56
4,14,822,112
4,15,229,705
4,16,319,615
4,17,17,917
4,18,494,440
4,19,394,540
4,20,382,552
4,21,448,486
4,22,80,854
4,23,44,890
4,24,571,363
4,25,482,452
4,26,559,375
4,27,457,477
4,28,297,637
4,29,183,751
5,0,860,75
5,1,873,62
5,2,875,60
5,3,845,90
5,4,821,114
5,5,820,115
5,6,831,104
5,7,828,107
5,8,810,125
5,9,895,40
5,10,869,66
5,11,882,53
5,12,846,89
5,13,879,56
5,14,835,100
5,15,227,708
5,16,316,619
5,17,19,916
