round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
0,0,2;3,987296,987296,75,48,931,856
0,1,0;2,1234120,1234120,62,24,931,869
0,2,3;12,1234120,1234120,60,33,931,871
0,3,0;2,1480944,1480944,90,53,931,841
0,4,3;7,740472,740472,114,75,931,817
0,5,6;7,740472,740472,115,78,931,816
0,6,7;9,987296,987296,121,92,931,810
0,7,8;12,1727768,1727768,107,78,931,824
0,8,9;11,1727768,1727768,125,91,931,806
0,9,8;12,987296,987296,39,28,931,892
0,10,8;13,740472,740472,66,43,931,865
0,11,12;13,987296,987296,53,32,931,878
0,12,11;13,1234120,1234120,91,80,931,840
0,13,12;14,1727768,1727768,56,21,931,875
0,14,9;13,987296,987296,112,77,931,819
0,15,6;13,493648,493648,705,676,931,226
0,16,13;14,493648,493648,615,580,931,316
0,17,14;18,1234120,1234120,931,889,931,0
0,18,3;8,987296,987296,443,413,931,488
0,19,17;18,493648,493648,525,495,931,406
0,20,17;21,493648,493648,549,507,931,382
0,21,10;11,740472,740472,486,444,931,445
0,22,1;5,493648,493648,854,817,931,77
0,23,8;17,493648,493648,890,854,931,41
0,24,1;3,493648,493648,363,326,931,568
0,25,0;7,740472,740472,460,423,931,471
0,26,8;25,493648,493648,377,340,931,554
0,27,3;13,493648,493648,477,453,931,454
0,28,1;4,493648,493648,637,598,931,294
0,29,2;7,493648,493648,743,716,931,188
1,0,1;2,987296,987296,75,48,935,860
1,1,0;4,1727768,1727768,62,24,935,873
1,2,0;1,1234120,1234120,60,33,935,875
1,3,0;4,987296,987296,90,53,935,845
1,4,1;2,1480944,1480944,114,75,935,821
1,5,2;4,1234120,1234120,115,78,935,820
1,6,5;9,493648,493648,104,92,935,831
1,7,5;9,1727768,1727768,107,78,935,828
1,8,7;10,987296,987296,125,91,935,810
1,9,7;11,1480944,1480944,40,28,935,895
1,10,9;11,987296,987296,55,43,935,880
1,11,9;14,1234120,1234120,53,32,935,882
1,12,7;9,493648,493648,89,80,935,846
1,13,10;11,1234120,1234120,56,21,935,879
